,date,open,high,low,close,volume,close_ma5,volume_ma5,close_ma5_ratio,volume_ma5_ratio,close_ma10,volume_ma10,close_ma10_ratio,volume_ma10_ratio,close_ma20,volume_ma20,close_ma20_ratio,volume_ma20_ratio,close_ma60,volume_ma60,close_ma60_ratio,volume_ma60_ratio,close_ma120,volume_ma120,close_ma120_ratio,volume_ma120_ratio,open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,volume_lastvolume_ratio
432,2015-10-05,376500,393000,375000,391500,50582,380300.0,34011.2,0.02945043386799895,0.48721597591381677,381300.0,39816.8,0.02675059008654603,0.27036828675333013,377100.0,37016.35,0.03818615751789976,0.3664772458656783,399666.6666666667,47268.583333333336,-0.0204336947456214,0.07009765118833328,409079.1666666667,52650.76666666667,-0.042972529767058176,-0.039292242024965826,0.0066844919786096255,0.0038314176245210726,-0.0421455938697318,0.04679144385026738,0.5527382121807466
433,2015-10-06,395000,406500,394000,404000,69467,386800.0,43052.6,0.04446742502585315,0.6135378583407275,382350.0,36925.9,0.056623512488557605,0.8812540791152009,378700.0,37507.45,0.06680749933984685,0.8520853857033738,399741.6666666667,47685.86666666667,0.01065271321061514,0.45676287034033836,409254.1666666667,52814.95,-0.012838395047902226,0.3152904622649459,0.008939974457215836,0.006188118811881188,-0.024752475247524754,0.031928480204342274,0.3733541576054723
434,2015-10-07,401000,403000,384500,386500,48779,388000.0,45407.0,-0.003865979381443299,0.07426167771488977,382550.0,38801.5,0.01032544765390145,0.2571421207942992,379850.0,38537.35,0.01750691062261419,0.2657590623122763,399341.6666666667,48010.416666666664,-0.03215709188038652,0.01600867867216321,409275.0,52875.058333333334,-0.055647180990776375,-0.07746673880738038,-0.007425742574257425,0.042690815006468305,-0.00517464424320828,-0.043316831683168314,-0.2978104711589676
435,2015-10-08,389500,390000,379000,385000,45400,388200.0,49360.8,-0.00824317362184441,-0.08024181131586203,382450.0,40880.9,0.006667538240292849,0.11054306534347332,381000.0,39001.15,0.010498687664041995,0.16406823901346496,398875.0,48311.5,-0.03478533375117518,-0.06026515425933784,409179.1666666667,52259.833333333336,-0.05909188110342865,-0.13126397264948547,0.007761966364812419,0.012987012987012988,-0.015584415584415584,-0.0038809831824062097,-0.06927161278418992
436,2015-10-12,383500,392500,378500,391500,47522,391700.0,52350.0,-0.0005105948429920858,-0.09222540592168099,384400.0,40881.0,0.01847034339229969,0.16244710256598419,381775.0,38159.45,0.025473118983694584,0.2453533790450335,398166.6666666667,47985.71666666667,-0.016743407283382215,-0.00966363949272406,409091.6666666667,52030.725,-0.04300177221894038,-0.08665504853142059,-0.003896103896103896,0.002554278416347382,-0.033205619412515965,0.016883116883116882,0.04674008810572687
437,2015-10-13,393000,395500,386500,394000,37463,392200.0,49726.2,0.004589495155532891,-0.24661446078727106,386250.0,41868.7,0.020064724919093852,-0.10522657737164033,382375.0,38513.0,0.03040209218698921,-0.02726352140835562,397383.3333333333,47467.8,-0.008514029274839527,-0.21077024846316877,408970.8333333333,51737.74166666667,-0.03660611494299711,-0.2759057741374809,0.0038314176245210726,0.0038071065989847717,-0.01903553299492386,0.006385696040868455,-0.2116703842430874
438,2015-10-14,394000,394000,379000,381000,58241,387600.0,47481.0,-0.017027863777089782,0.22661696257450348,387200.0,45266.8,-0.016012396694214875,0.28661623971652506,382625.0,40440.25,-0.004246978111728194,0.4401740839881059,396416.6666666667,47877.13333333333,-0.038890056758461265,0.2164679868051137,408691.6666666667,51503.14166666667,-0.06775686642334283,0.13082421994645302,0.0,0.03412073490813648,-0.005249343832020997,-0.03299492385786802,0.5546272322024397
439,2015-10-15,379500,382000,375500,376000,49159,385500.0,47557.0,-0.02464332036316472,0.03368589271821183,386750.0,46482.0,-0.027795733678086618,0.05759218622262381,382750.0,41708.65,-0.017635532331809273,0.17862841401004345,395516.6666666667,48118.1,-0.04934473894905403,0.02163219245980206,408354.1666666667,51573.583333333336,-0.07923065149737263,-0.04681821927569513,-0.003937007874015748,0.015957446808510637,-0.0013297872340425532,-0.013123359580052493,-0.15593825655466081
440,2015-10-16,379000,385500,377000,384000,44029,385300.0,47282.8,-0.003373994290163509,-0.06881572157317255,386750.0,48321.8,-0.007110536522301228,-0.0888377502493699,383375.0,42903.3,0.0016302575806977503,0.026238074926637274,394583.3333333333,48412.53333333333,-0.02682154171066521,-0.09054542349914897,408137.5,51454.125,-0.059140608250895836,-0.14430572864663427,0.007978723404255319,0.00390625,-0.018229166666666668,0.02127659574468085,-0.10435525539575663
441,2015-10-19,384000,385000,379000,383500,26850,383700.0,43148.4,-0.0005212405525149857,-0.3777289540284229,387700.0,47749.2,-0.010833118390508125,-0.43768691412630994,383775.0,42869.85,-0.0007165656960458602,-0.37368570218930086,393700.0,48211.8,-0.02590805181610363,-0.4430823989147885,407837.5,51245.5,-0.059674502712477394,-0.4760515557463582,0.0,0.003911342894393742,-0.011734028683181226,-0.0013020833333333333,-0.3901746576120284
442,2015-10-20,381000,381500,370500,374500,70281,379800.0,49712.0,-0.013954713006845709,0.4137632764724815,386000.0,49719.1,-0.029792746113989636,0.41356138787709357,383650.0,44767.95,-0.023849863156522873,0.5698954274207331,392741.6666666667,48842.416666666664,-0.04644698593222861,0.438933713694893,407566.6666666667,51314.6,-0.08113192115809278,0.3696102084007281,-0.00651890482398957,0.018691588785046728,-0.010680907877169559,-0.02346805736636245,1.6175418994413409
443,2015-10-21,374500,376000,367500,370500,56374,377700.0,49338.6,-0.019062748212867357,0.14259423656123202,382650.0,48409.8,-0.031752254018032146,0.16451627563014093,382500.0,42667.85,-0.03137254901960784,0.32122898153996515,391750.0,48924.5,-0.054243777919591576,0.1522652249895247,407195.8333333333,51485.21666666667,-0.09011839102806794,0.09495508904983403,0.0,0.014844804318488529,-0.008097165991902834,-0.010680907877169559,-0.1978770933822797
444,2015-10-22,368500,369000,356000,359000,109085,374300.0,61323.8,-0.040876302431204915,0.7788362756384959,379900.0,54440.4,-0.05501447749407739,1.0037508908825064,381225.0,46620.95,-0.058298904846219426,1.3398279099846744,390541.6666666667,50197.166666666664,-0.08076389629787692,1.1731306215822275,406779.1666666667,52173.55,-0.11745726079875449,1.0908103818889072,-0.005398110661268556,0.027855153203342618,-0.008356545961002786,-0.0310391363022942,0.9350232376627523
445,2015-10-23,363000,365000,357500,361500,67520,369800.0,66022.0,-0.022444564629529474,0.022689406561449212,377550.0,56652.4,-0.04251092570520461,0.19182947236127681,380000.0,48766.65,-0.04868421052631579,0.38455276300504543,389558.3333333333,50397.7,-0.07202601236442975,0.339743678778992,406387.5,52505.75833333333,-0.11045492294915567,0.2859541913736129,0.011142061281337047,0.009681881051175657,-0.011065006915629323,0.006963788300835654,-0.3810331392950452
446,2015-10-26,364500,367500,358500,367000,44688,366500.0,69589.6,0.001364256480218281,-0.35783507880487897,375100.0,56369.0,-0.02159424153559051,-0.20722382870017209,379750.0,48625.0,-0.03357472021066491,-0.08096658097686375,388716.6666666667,50439.816666666666,-0.05586759850791069,-0.11403325877803545,405958.3333333333,52301.041666666664,-0.09596633480447496,-0.1455619510446334,0.008298755186721992,0.0013623978201634877,-0.02316076294277929,0.015214384508990318,-0.33815165876777253
447,2015-10-27,365000,368000,360500,367500,29762,365100.0,61485.8,0.00657354149548069,-0.5159532770168072,372450.0,55598.9,-0.013290374546919049,-0.46470163978064316,379350.0,48733.8,-0.031237643337287464,-0.3892944937599777,387900.0,50379.916666666664,-0.05259087393658159,-0.40924872510375326,405512.5,52257.208333333336,-0.09373940384081872,-0.43047091589437825,-0.005449591280653951,0.0013605442176870747,-0.01904761904761905,0.0013623978201634877,-0.3340046544933763
448,2015-10-28,367500,372000,362500,371000,37737,365200.0,57758.4,0.01588170865279299,-0.34664048865619546,371450.0,53548.5,-0.0012114685691210123,-0.29527437743354157,379325.0,49407.65,-0.021946879325116984,-0.2362113964133085,387266.6666666667,50084.21666666667,-0.04200378722671721,-0.24652909615903615,405091.6666666667,52311.76666666667,-0.08415790664664381,-0.27861354328822135,0.0,0.0026954177897574125,-0.022911051212938006,0.009523809523809525,0.2679591425307439
449,2015-10-29,367500,368500,357000,360500,48094,365500.0,45560.2,-0.013679890560875513,0.05561433005122899,369900.0,53442.0,-0.02541227358745607,-0.10007110512331126,378325.0,49962.0,-0.047115575232934644,-0.03738841519554862,386425.0,50133.03333333333,-0.06708934463349939,-0.040672450832485024,404604.1666666667,52063.49166666667,-0.10900571546264358,-0.07624328564209824,-0.009433962264150943,0.022191400832177532,-0.009708737864077669,-0.02830188679245283,0.27445212921005907
450,2015-10-30,360000,360500,345500,350000,86792,363200.0,49414.6,-0.03634361233480176,0.7564039777717517,366500.0,57718.3,-0.045020463847203276,0.5037171919477877,376625.0,53020.05,-0.07069366080318619,0.6369656384707294,385358.3333333333,51074.933333333334,-0.09175442769716494,0.6993071617649362,403825.0,51870.058333333334,-0.133287934129883,0.6732581915032226,-0.0013869625520110957,0.03,-0.012857142857142857,-0.02912621359223301,0.8046325945024327
451,2015-11-02,349000,358000,348500,354500,29260,360700.0,46329.0,-0.017188799556418076,-0.368430140948434,363600.0,57959.3,-0.025027502750275026,-0.49516298506020606,375650.0,52854.25,-0.056302409157460404,-0.44640213417085667,384600.0,49842.333333333336,-0.078263130525221,-0.4129488319835214,402983.3333333333,51578.225,-0.12031101368956529,-0.43270634070870023,-0.002857142857142857,0.009873060648801129,-0.01692524682651622,0.012857142857142857,-0.6628721541155866
452,2015-11-03,355500,359500,355500,358500,33113,358900.0,46999.2,-0.0011145165784341043,-0.29545609286966584,362000.0,54242.5,-0.009668508287292817,-0.38953772410932386,374000.0,51980.8,-0.04144385026737968,-0.36297632972174343,383741.6666666667,49190.6,-0.06577775847466834,-0.3268429334059759,402208.3333333333,51539.083333333336,-0.10867087951932038,-0.35751670657704754,0.0028208744710860366,0.002789400278940028,-0.008368200836820083,0.011283497884344146,0.1316814764183185
453,2015-11-04,358000,363000,353500,360000,28165,356700.0,45084.8,0.009251471825063078,-0.37528834551777984,360950.0,51421.6,-0.0026319434824767975,-0.45227297478102585,371800.0,49915.7,-0.03173749327595481,-0.43574867226143277,382741.6666666667,48282.98333333333,-0.05941779703455338,-0.41666819124336074,401454.1666666667,51518.71666666667,-0.10326002345639294,-0.4533054815353514,-0.001394700139470014,0.008333333333333333,-0.018055555555555554,0.0041841004184100415,-0.14942771721076314
454,2015-11-05,361000,361000,352000,355000,38015,355600.0,43069.0,-0.001687289088863892,-0.11734658338944484,360550.0,44314.6,-0.01539314935515185,-0.14215630965866777,370225.0,49377.5,-0.04112364102910392,-0.23011493088957521,381450.0,47782.4,-0.0693406737449207,-0.20441417760514333,400687.5,51491.00833333333,-0.11402277335829043,-0.2617157591106926,0.002777777777777778,0.016901408450704224,-0.008450704225352112,-0.013888888888888888,0.34972483578909996
455,2015-11-06,355000,368000,351500,362000,60363,358000.0,37783.2,0.0111731843575419,0.5976148129327321,360600.0,43598.9,0.003882418191902385,0.384507407296973,369075.0,50125.65,-0.01916954548533496,0.2042337605597134,380041.6666666667,47577.78333333333,-0.047472864817454274,0.26872241140560355,400008.3333333333,51710.941666666666,-0.09501885377387967,0.16731581468976667,0.0,0.016574585635359115,-0.029005524861878452,0.01971830985915493,0.5878732079442326
456,2015-11-09,360000,361500,340000,345000,73918,356100.0,46714.8,-0.031171019376579612,0.5823250875525529,358400.0,46521.9,-0.037388392857142856,0.5888860945060282,366750.0,51445.45,-0.05930470347648262,0.43682288715522954,378633.3333333333,47420.933333333334,-0.08882824192270442,0.558763077909334,399158.3333333333,52016.65833333333,-0.13568132946408062,0.42104476466593477,-0.0055248618784530384,0.04782608695652174,-0.014492753623188406,-0.04696132596685083,0.22455809022083065
457,2015-11-10,345000,345500,333500,336500,61340,351700.0,52360.2,-0.04321865226044925,0.17150049083082194,355300.0,49679.7,-0.05291303124120462,0.23470954937328534,363875.0,52639.3,-0.07523187907935418,0.16528905209605743,377525.0,45996.25,-0.10866830011257532,0.3335869771992282,398254.1666666667,52154.65,-0.155062198554106,0.17611756573958406,0.0,0.02674591381872214,-0.008915304606240713,-0.02463768115942029,-0.17016153034443574
458,2015-11-11,333500,341000,333000,339500,39030,347600.0,54533.2,-0.02330264672036824,-0.2842892036410847,352150.0,49809.0,-0.035922192247621755,-0.21640667349274229,361800.0,51678.75,-0.06163626312880044,-0.2447572745083811,376350.0,45714.73333333333,-0.09791417563438289,-0.14622710985954923,397354.1666666667,52115.541666666664,-0.14559849001205896,-0.2510871277202178,-0.008915304606240713,0.004418262150220913,-0.01914580265095729,0.008915304606240713,-0.3637104662536681
459,2015-11-12,337000,338000,330000,334500,39281,343500.0,54786.4,-0.026200873362445413,-0.2830154928960472,349550.0,48927.7,-0.04305535688742669,-0.19716234362130242,359725.0,51184.85,-0.07012301063312253,-0.23256588619484084,375066.6666666667,45734.083333333336,-0.10815854959118383,-0.14110009128859044,396320.8333333333,52050.125,-0.1559868372635806,-0.24532361833905297,-0.007363770250368188,0.01046337817638266,-0.013452914798206279,-0.014727540500736377,0.006430950550858314
460,2015-11-13,330500,339500,328500,338000,30323,338700.0,48778.4,-0.002066725715972837,-0.37835189346104015,348350.0,43280.8,-0.029711497057557056,-0.2993891055618196,357425.0,50499.55,-0.054347065818003776,-0.3995392038146875,374041.6666666667,45280.61666666667,-0.0963573576918793,-0.33033155835259903,395433.3333333333,51630.09166666667,-0.1452415072072831,-0.4126874653686295,-0.01195814648729447,0.004437869822485207,-0.028106508875739646,0.01046337817638266,-0.22804918408390826
461,2015-11-16,332000,336000,331000,334000,28062,336500.0,39607.2,-0.007429420505200594,-0.29149245591710593,346300.0,43161.0,-0.03551833670228126,-0.3498297073747133,354950.0,50560.15,-0.05902239752077757,-0.44497791244685786,373083.3333333333,44629.26666666667,-0.10475765021219562,-0.371219782534331,394670.8333333333,51091.775,-0.15372515070575687,-0.45075308109769135,-0.01775147928994083,0.005988023952095809,-0.008982035928143712,-0.011834319526627219,-0.07456386241466874
462,2015-11-17,335000,346000,334000,343500,33044,337900.0,33948.0,0.016572950577093813,-0.02662896194179333,344800.0,43154.1,-0.0037703016241299302,-0.2342790140450154,353400.0,48698.3,-0.02801358234295416,-0.3214547530406606,372300.0,44304.066666666666,-0.07735697018533441,-0.2541542461865803,393995.8333333333,50684.575,-0.12816336890195534,-0.3480462251089212,0.0029940119760479044,0.00727802037845706,-0.027656477438136828,0.02844311377245509,0.17753545720191005
463,2015-11-18,343500,343500,335000,338000,24993,337600.0,31140.6,0.001184834123222749,-0.19741430800947954,342600.0,42836.9,-0.013426736719206071,-0.41655441920400404,351775.0,47129.25,-0.03915855305237723,-0.4696923884848581,371416.6666666667,43870.88333333333,-0.08997083239847435,-0.43030552154371177,393325.0,50617.90833333333,-0.14065975974067246,-0.5062419443447963,0.0,0.016272189349112426,-0.008875739644970414,-0.01601164483260553,-0.24364483718678126
464,2015-11-19,340000,351500,338500,348000,38408,340300.0,30966.0,0.022627093740816926,0.24032810178905897,341900.0,42876.2,0.017841474115238374,-0.10421166054827614,351225.0,43595.4,-0.009182148195601111,-0.11898961817072447,370966.6666666667,43550.15,-0.06191032437775187,-0.11807422018064234,392808.3333333333,50468.76666666667,-0.11407174830812308,-0.23897486432202628,0.005917159763313609,0.010057471264367816,-0.027298850574712645,0.029585798816568046,0.5367502900812228
465,2015-11-20,348000,349000,342000,348000,23652,342300.0,29631.8,0.016652059596844872,-0.2018034678959766,340500.0,39205.1,0.022026431718061675,-0.39671114217282955,350550.0,41402.0,-0.007274283269148481,-0.428723250084537,370566.6666666667,43035.61666666667,-0.06089772420617078,-0.4504087118537862,392204.1666666667,50250.916666666664,-0.11270702971454073,-0.5293220190013117,0.0,0.0028735632183908046,-0.017241379310344827,0.0,-0.38419079358466984
466,2015-11-23,349000,349000,343000,348000,20315,345100.0,28082.4,0.008403361344537815,-0.2765931686750421,340800.0,33844.8,0.02112676056338028,-0.3997600813123435,349600.0,40183.35,-0.004576659038901602,-0.4944423498787433,369866.6666666667,42491.05,-0.05912040374909883,-0.5218993176210049,391737.5,49775.683333333334,-0.11165002074092983,-0.5918689882375632,0.0028735632183908046,0.0028735632183908046,-0.014367816091954023,0.0,-0.1410874344664299
467,2015-11-24,346000,358500,345500,352500,35751,346900.0,28623.8,0.01614298068607668,0.24899559108154756,342400.0,31285.9,0.02949766355140187,0.14271924413234072,348850.0,40482.8,0.010462949691844633,-0.1168842076140979,369191.6666666667,41903.583333333336,-0.04521138523350568,-0.14682714087697357,391291.6666666667,49640.125,-0.09913747204770529,-0.2797963341147912,-0.005747126436781609,0.01702127659574468,-0.019858156028368795,0.01293103448275862,0.7598326359832636
468,2015-11-25,353000,365000,353000,358500,47655,351000.0,33156.2,0.021367521367521368,0.43728774708802587,344300.0,32148.4,0.04124310194597734,0.4823443779472695,348225.0,40978.7,0.02950678440663364,0.1629212249290486,368525.0,41928.36666666667,-0.027203039142527644,0.136581359795397,390983.3333333333,49439.10833333333,-0.08308112025235513,-0.036086984443658154,0.0014184397163120568,0.01813110181311018,-0.015341701534170154,0.01702127659574468,0.332969707141059
469,2015-11-26,357000,367000,357000,363500,38167,354100.0,33108.0,0.02654617339734538,0.15280294792799323,347200.0,32037.0,0.04694700460829493,0.19134126166619847,348375.0,40482.35,0.043415859346968066,-0.05719406111552315,368033.3333333333,41922.2,-0.012317724843764099,-0.08957545166999817,390662.5,49397.21666666667,-0.06952932518478226,-0.2273451304442592,-0.0041841004184100415,0.009628610729023384,-0.017881705639614855,0.01394700139470014,-0.19909768125065574
470,2015-11-27,367000,367500,359500,361000,33755,356700.0,35128.6,0.012054948135688253,-0.039102042210620365,349500.0,32380.2,0.032904148783977114,0.04245804534870073,348925.0,37830.5,0.03460629075016121,-0.10773053488587252,367608.3333333333,42045.01666666667,-0.017976560197674102,-0.19717001737423506,390312.5,49374.958333333336,-0.07510008006405124,-0.3163538534631675,0.009628610729023384,0.018005540166204988,-0.004155124653739612,-0.0068775790921595595,-0.11559724369219483
471,2015-11-30,359500,364000,357500,360500,46492,359200.0,40364.0,0.003619153674832962,0.15181845208601724,352150.0,34223.2,0.023711486582422264,0.358493653428084,349225.0,38692.1,0.03228577564607345,0.20158895485124875,367166.6666666667,42428.916666666664,-0.018157058556513898,0.09576212763700863,389912.5,49362.36666666667,-0.07543359086974642,-0.05814888670248797,-0.004155124653739612,0.009708737864077669,-0.008321775312066574,-0.0013850415512465374,0.3773366908606132
472,2015-12-01,364500,370000,362000,368500,28514,362400.0,38916.6,0.01683222958057395,-0.26730495469799515,354650.0,33770.2,0.039052587057662486,-0.15564610218476638,349725.0,38462.15,0.053685038244334835,-0.25864778750017875,366941.6666666667,42486.433333333334,0.004246814888833322,-0.32886811711660113,389666.6666666667,49090.925,-0.05431993156544059,-0.4191594474946235,0.011095700416088766,0.004070556309362279,-0.017639077340569877,0.022191400832177532,-0.3866901832573346
473,2015-12-02,365500,369000,360000,361000,35285,362900.0,36442.6,-0.005235602094240838,-0.03176502225417502,356950.0,34799.4,0.011346126908530606,0.01395426357925707,349775.0,38818.15,0.03209205918090201,-0.09101799029577662,366758.3333333333,42080.433333333334,-0.015700620299470534,-0.16148677176169765,389379.1666666667,49081.708333333336,-0.07288311521546055,-0.2810967425916478,-0.008141112618724558,0.0221606648199446,-0.002770083102493075,-0.0203527815468114,0.23746229922143508
474,2015-12-03,357500,361000,352500,359500,27548,362100.0,34318.8,-0.007180336923501795,-0.19729128058090617,358100.0,33713.4,0.003909522479754258,-0.18287683828981952,350000.0,38294.8,0.027142857142857142,-0.2806334019240211,366691.6666666667,42069.88333333333,-0.019612299161420862,-0.3451847778676194,389029.1666666667,48872.05,-0.07590476292480217,-0.43632403388030583,-0.009695290858725761,0.004172461752433936,-0.019471488178025034,-0.004155124653739612,-0.21927164517500355
475,2015-12-04,357500,358000,351500,354000,26117,360700.0,32791.2,-0.018574993069032437,-0.2035363146209958,358700.0,33959.9,-0.013102871480345692,-0.23094590973471657,349600.0,36582.5,0.012585812356979404,-0.2860794095537484,366558.3333333333,41903.1,-0.03426012230886393,-0.3767286907173932,388612.5,48663.35833333333,-0.08906687252726045,-0.4633128313688447,-0.005563282336578581,0.011299435028248588,-0.007062146892655367,-0.015299026425591099,-0.05194569478728038
476,2015-12-07,355500,358500,351000,353500,18482,359300.0,27189.2,-0.016142499304202616,-0.32024480308357733,359250.0,33776.6,-0.016005567153792623,-0.45281644688926653,350025.0,33810.7,0.009927862295550318,-0.4533683123981461,366183.3333333333,41138.53333333333,-0.034636566382959304,-0.5507375080621899,388208.3333333333,48343.566666666666,-0.0894064613072877,-0.6176947363558198,0.00423728813559322,0.014144271570014143,-0.007072135785007072,-0.0014124293785310734,-0.2923383236972087
477,2015-12-08,351000,354000,347000,349500,38096,355500.0,29105.6,-0.016877637130801686,0.3088890110494201,358950.0,34011.1,-0.02632678646050982,0.12010490692744433,350675.0,32648.5,-0.0033506808298281883,0.166852994777708,365641.6666666667,41266.933333333334,-0.044146135788682046,-0.07683956808033553,387687.5,48106.23333333333,-0.09850072545542479,-0.20808599301407227,-0.007072135785007072,0.012875536480686695,-0.00715307582260372,-0.011315417256011316,1.0612487825992858
478,2015-12-09,349500,358000,347000,348500,28682,353000.0,27785.0,-0.012747875354107648,0.03228360626237178,357950.0,32113.8,-0.026400335242352285,-0.10686371591029399,351125.0,32131.1,-0.007475970096119616,-0.1073445976017005,365183.3333333333,41416.7,-0.045684815845922086,-0.3074774185292406,387083.3333333333,47860.71666666667,-0.09967707212055969,-0.4007193791150223,0.0,0.027259684361549498,-0.00430416068866571,-0.002861230329041488,-0.24711255774884502
479,2015-12-10,347500,352500,346000,348500,24316,350800.0,27138.6,-0.006556442417331813,-0.10400683896737484,356450.0,30728.7,-0.022303268340580728,-0.20868764379879398,351825.0,31382.85,-0.009450721239252469,-0.22518190667832905,364766.6666666667,41425.45,-0.04459471808462036,-0.413017842896094,386445.8333333333,47449.041666666664,-0.09819185526216477,-0.4875344338707227,-0.0028694404591104736,0.011477761836441894,-0.007173601147776184,0.0,-0.15222090509727354
480,2015-12-11,348500,353000,347000,351500,28527,350300.0,27620.6,0.0034256351698544107,0.032816086544101196,355500.0,30205.9,-0.011251758087201125,-0.055581856524718726,352500.0,31293.05,-0.0028368794326241137,-0.08839183141304537,364433.3333333333,41565.3,-0.035488886856306544,-0.31368232636357735,385870.8333333333,47239.6,-0.08907341619065097,-0.39612105098265016,0.0,0.004267425320056899,-0.012802275960170697,0.00860832137733142,0.17317815430169436
481,2015-12-14,347000,348000,341000,344000,30926,348400.0,30109.4,-0.012629161882893225,0.027121098394521263,353850.0,28649.3,-0.027836653949413592,0.07946791021072071,353000.0,31436.25,-0.025495750708215296,-0.016231261680384905,363908.3333333333,41622.083333333336,-0.054707000389292125,-0.25698096963751216,385187.5,47229.55,-0.10692844393963978,-0.3451980804390472,-0.012802275960170697,0.011627906976744186,-0.00872093023255814,-0.021337126600284494,0.08409576892067165
482,2015-12-15,347000,347000,338000,341000,27386,346700.0,27967.4,-0.016440726853187194,-0.020788489455580476,351100.0,28536.5,-0.028766733124465965,-0.040316787272440556,352875.0,31153.35,-0.03365214311016649,-0.12092920986025575,363308.3333333333,41539.86666666667,-0.06140330756703438,-0.34072970864936175,384554.1666666667,47023.05,-0.11325886036860872,-0.4176047704264186,0.00872093023255814,0.017595307917888565,-0.008797653958944282,-0.00872093023255814,-0.11446679169630732
483,2015-12-16,342500,351000,342000,348500,35573,346700.0,29345.6,0.005191808479953851,0.2122089853334061,349850.0,28565.3,-0.003858796627125911,0.24532212159508218,353400.0,31682.35,-0.013865308432371251,0.12280181236556005,362558.3333333333,40493.15,-0.038775369480773154,-0.12150573615537445,383783.3333333333,46693.65,-0.09193555391496934,-0.23816193422446094,0.004398826979472141,0.007173601147776184,-0.018651362984218076,0.021994134897360705,0.29894836777915723
484,2015-12-17,352500,363500,351500,360000,50880,349000.0,34658.4,0.03151862464183381,0.46804237933661097,349900.0,30898.5,0.02886539011146042,0.6466818777610563,354000.0,32305.95,0.01694915254237288,0.5749420772334508,362150.0,40840.76666666667,-0.005936766533204473,0.2458140273240054,383087.5,46732.433333333334,-0.0602669103011714,0.08875135255814481,0.011477761836441894,0.009722222222222222,-0.02361111111111111,0.03299856527977044,0.4302982599162286
485,2015-12-18,360000,362500,352500,359000,30782,350500.0,35109.4,0.024251069900142655,-0.12325474089560065,350400.0,31365.0,0.02454337899543379,-0.01858759764068229,354550.0,32662.45,0.01255112113947257,-0.05757222743548021,361700.0,40943.7,-0.007464749792645839,-0.24818714478662157,382470.8333333333,46626.38333333333,-0.061366335123593255,-0.3398158338823191,0.0,0.009749303621169917,-0.018105849582172703,-0.002777777777777778,-0.3950078616352201
486,2015-12-21,362500,371000,360500,366000,29701,354900.0,34864.4,0.03127641589180051,-0.14809949403976552,351650.0,32486.9,0.04080762121427556,-0.08575456568647674,355450.0,33131.75,0.029680686453790968,-0.10354871082873679,361600.0,40646.7,0.012168141592920354,-0.2692887737503905,381845.8333333333,46503.1,-0.04149798675294344,-0.3613113964445381,0.009749303621169917,0.01366120218579235,-0.015027322404371584,0.019498607242339833,-0.03511792606068482
487,2015-12-22,369000,370000,362500,364500,15122,359600.0,32411.6,0.013626251390433816,-0.5334386454232435,353150.0,30189.5,0.03213931757043749,-0.4990973682902996,356050.0,32100.3,0.0237326218227777,-0.5289140599932087,361416.6666666667,40438.96666666667,0.008531242794558396,-0.6260537484884628,381495.8333333333,44837.64166666667,-0.0445505084153387,-0.6627387293823251,0.00819672131147541,0.015089163237311385,-0.0054869684499314125,-0.004098360655737705,-0.4908588936399448
488,2015-12-23,363000,371500,362500,366000,24791,363100.0,30255.2,0.007986780501239328,-0.1806036648245591,354900.0,29800.4,0.03127641589180051,-0.16809841478637874,356425.0,30957.1,0.026863996633232797,-0.19918209392998695,361325.0,40447.816666666666,0.012938490278834845,-0.38708681844796733,381079.1666666667,44235.96666666667,-0.03956964322811319,-0.43957368024058857,-0.00411522633744856,0.015027322404371584,-0.009562841530054645,0.00411522633744856,0.6393995503240312
489,2015-12-24,366500,369000,361500,363000,24297,363700.0,24938.6,-0.00192466318394281,-0.02572718596873917,356350.0,29798.5,0.018661428370983585,-0.18462338708324244,356400.0,30263.6,0.018518518518518517,-0.1971543372235953,361033.3333333333,40235.98333333333,0.005447327116609785,-0.39613753692279585,380725.0,44061.058333333334,-0.04655591306060805,-0.4485606810397768,0.001366120218579235,0.01652892561983471,-0.004132231404958678,-0.00819672131147541,-0.019926586261143155
490,2015-12-28,368500,377000,366500,374500,64366,366800.0,31655.4,0.02099236641221374,1.0333339651370697,358650.0,33382.4,0.04419350341558623,0.9281417753067484,357075.0,31794.15,0.04879927186165371,1.0244604746470656,360875.0,40881.566666666666,0.03775545549012816,0.5744504246820287,380550.0,44210.00833333333,-0.015898042307186968,0.45591467693683996,0.015151515151515152,0.006675567423230975,-0.021361815754339118,0.03168044077134986,1.6491336378976829
491,2015-12-29,371000,383500,371000,383000,53933,370200.0,36501.8,0.03457590491626148,0.4775435731936506,362550.0,35683.1,0.056406012963729144,0.511443792719803,358200.0,32166.2,0.06923506420993858,0.6766979002804185,361025.0,41237.51666666667,0.060868360916834015,0.30786246019502456,380437.5,44276.333333333336,0.006735666173813044,0.21809996311046526,-0.009345794392523364,0.0013054830287206266,-0.031331592689295036,0.022696929238985315,-0.16208868035919585
492,2015-12-30,383000,383000,375000,377500,32965,372800.0,40070.4,0.012607296137339056,-0.17732291167545122,366200.0,36241.0,0.030857454942654287,-0.09039485665406584,358650.0,32388.75,0.05255820437752683,0.0177916714908726,360791.6666666667,40943.9,0.04631019748238821,-0.19487396168904283,380229.1666666667,44106.24166666667,-0.007177688893759296,-0.25260011385387826,0.0,0.01456953642384106,-0.006622516556291391,-0.014360313315926894,-0.3887786698310867
