,Date,Open,High,Low,Close,Volume
447,2015-10-27,32400,32450,32200,32300,259089
448,2015-10-28,32350,32400,31850,31950,302015
449,2015-10-29,32000,32050,31350,31400,367473
450,2015-10-30,31450,31650,30800,30850,386741
451,2015-11-02,30750,31050,30600,30900,226418
452,2015-11-03,31200,31400,30900,31050,298590
453,2015-11-04,31250,31550,31050,31350,207233
454,2015-11-05,31500,31500,30950,31050,230378
455,2015-11-06,31300,31400,30850,31000,192834
456,2015-11-09,30750,30850,30350,30350,383542
457,2015-11-10,30000,30150,29500,29600,453900
458,2015-11-11,29250,29700,29150,29150,306104
459,2015-11-12,29200,29400,28450,28650,555953
460,2015-11-13,28300,29500,28200,28500,483761
461,2015-11-16,27900,27950,27250,27550,570387
462,2015-11-17,27650,29050,27650,28650,487701
463,2015-11-18,28550,29250,27850,28000,389877
464,2015-11-19,28150,28600,28050,28250,218778
465,2015-11-20,28550,29100,28500,28650,342579
466,2015-11-23,28700,28800,28300,28350,217912
467,2015-11-24,28550,28550,28000,28050,247847
468,2015-11-25,28050,28250,27750,27850,266515
469,2015-11-26,27900,28150,27850,27950,261292
470,2015-11-27,28050,28850,28050,28150,290984
471,2015-11-30,28200,28300,27650,28300,362563
472,2015-12-01,28200,28350,27850,27950,397379
473,2015-12-02,28000,28300,27800,27850,327515
474,2015-12-03,28150,28150,27700,27850,235578
475,2015-12-04,27750,27950,27600,27750,227069
476,2015-12-07,27900,28100,27550,27550,257428
477,2015-12-08,27800,27850,27200,27200,321155
478,2015-12-09,27450,27500,27100,27200,224083
479,2015-12-10,27200,28350,27200,28350,645374
480,2015-12-11,28450,28450,27900,27950,250743
481,2015-12-14,27950,27950,27250,27350,222686
482,2015-12-15,27250,27500,27100,27200,227406
483,2015-12-16,27550,27700,27350,27350,184690
484,2015-12-17,27700,28450,27650,28300,517850
485,2015-12-18,28600,29000,28400,28550,452801
486,2015-12-21,28800,29050,28100,28250,329184
487,2015-12-22,28300,28350,27800,28100,237439
488,2015-12-23,28200,28350,27950,28150,184209
489,2015-12-24,28200,28550,28050,28250,223008
490,2015-12-28,28700,28700,28050,28050,209512
491,2015-12-29,28250,28250,27800,27950,165091
492,2015-12-30,28200,28200,27550,27700,317166
493,2016-01-04,27800,27800,27000,27000,303531
494,2016-01-05,26800,27350,26400,26550,484290
495,2016-01-06,26700,26800,26250,26350,383877
496,2016-01-07,26250,26600,26150,26250,206265
497,2016-01-08,26000,26150,25300,25650,599126
498,2016-01-11,25450,26250,25450,25950,267792
499,2016-01-12,26200,26400,25450,25500,240069
500,2016-01-13,25700,26200,25600,25900,206992
501,2016-01-14,25500,25750,25000,25350,391605
502,2016-01-15,25600,25650,25000,25000,291430
503,2016-01-18,25000,25250,24850,24900,255323
504,2016-01-19,24750,24900,24000,24150,528855
505,2016-01-20,24000,24100,23150,23200,584612
506,2016-01-21,23300,23900,22850,23200,619296
507,2016-01-22,23400,24250,23350,23850,383593
508,2016-01-25,24100,24450,23850,24300,248439
509,2016-01-26,24000,24400,23750,24000,199329
510,2016-01-27,24300,24700,24050,24250,298975
511,2016-01-28,24250,24900,24100,24900,265381
512,2016-01-29,25000,25000,24450,24750,219467
513,2016-02-01,25500,25800,25200,25650,467648
514,2016-02-02,25500,25850,25250,25750,353392
515,2016-02-03,25650,26200,25350,25950,435621
516,2016-02-04,25950,26200,25750,25950,268055
517,2016-02-05,25700,25950,25450,25500,245081
518,2016-02-11,24300,25100,24250,24700,286589
519,2016-02-12,24600,24900,23900,24350,339441
520,2016-02-15,24550,25300,24350,25300,213133
521,2016-02-16,25300,25400,24800,25200,177412
