,Date,Open,High,Low,Close,Volume
591,2016-05-30,28750,29050,28500,28850,353886
592,2016-05-31,28850,29650,28550,29600,425813
593,2016-06-01,29400,30050,29300,29700,314484
594,2016-06-02,30000,30000,28850,28900,392885
595,2016-06-03,28950,29150,28150,28600,304479
596,2016-06-07,28550,29150,28550,28900,282827
597,2016-06-08,28950,29050,28450,28800,240643
598,2016-06-09,28700,30200,28700,29450,903333
599,2016-06-10,29600,30200,29550,29800,347274
600,2016-06-13,29600,29650,28700,28850,323475
601,2016-06-14,28600,29000,27900,28150,525193
602,2016-06-15,28150,28150,27250,27300,555280
603,2016-06-16,27450,27750,26550,27000,551650
604,2016-06-17,27150,27450,26450,26550,524625
605,2016-06-20,26900,28550,26900,28400,538390
606,2016-06-21,28200,28650,28100,28150,260118
607,2016-06-22,28200,28600,28000,28400,181714
608,2016-06-23,28400,28950,28150,28950,314996
609,2016-06-24,29500,29500,26700,27450,1033065
610,2016-06-27,26800,27150,26300,26800,662823
611,2016-06-28,26400,27800,26300,27600,353317
612,2016-06-29,27900,28000,27450,27550,320257
613,2016-06-30,28000,28350,27650,27750,264331
614,2016-07-01,28150,28600,27900,28050,267290
615,2016-07-04,28100,28700,27750,28650,282242
616,2016-07-05,28550,28650,28000,28200,265998
617,2016-07-06,28000,28050,27200,27350,351887
618,2016-07-07,27600,27800,27050,27300,384151
619,2016-07-08,26250,26550,25150,25800,2008500
620,2016-07-11,25900,26250,25700,26200,450741
621,2016-07-12,26050,26350,25950,26150,496408
622,2016-07-13,26500,27150,26400,26650,481491
623,2016-07-14,26700,27000,26350,26700,399653
624,2016-07-15,27000,27050,26500,26500,323029
625,2016-07-18,26500,26800,26500,26550,152650
626,2016-07-19,26350,26550,25850,26250,260070
627,2016-07-20,26100,26450,26100,26300,257445
628,2016-07-21,26400,26750,26200,26500,322678
629,2016-07-22,26400,27150,26350,26900,387606
630,2016-07-25,27150,27400,26950,27250,219226
631,2016-07-26,27200,27700,27050,27600,270927
632,2016-07-27,27800,28200,27500,27600,582542
633,2016-07-28,27600,28800,27550,28500,899394
634,2016-07-29,27950,29300,27200,28700,1766054
635,2016-08-01,29150,29600,28700,29150,798811
636,2016-08-02,29000,29600,28850,29150,557696
637,2016-08-03,28800,29250,28450,29150,309891
638,2016-08-04,29200,29350,28700,29000,342283
639,2016-08-05,29050,29600,28900,29500,342507
640,2016-08-08,29800,30050,29600,29800,348874
641,2016-08-09,29850,30050,29700,29950,322444
642,2016-08-10,29800,29900,29450,29600,295748
643,2016-08-11,29500,29850,29250,29600,282785
644,2016-08-12,29800,30000,29600,29950,275198
645,2016-08-16,29900,30300,29600,29650,262207
646,2016-08-17,29650,29800,29000,29100,341186
647,2016-08-18,29100,29600,29100,29400,204863
648,2016-08-19,29600,30900,29500,30800,1225223
649,2016-08-22,30700,30750,30300,30600,368988
650,2016-08-23,30950,31450,30400,30550,672692
651,2016-08-24,30550,30600,29600,29600,571153
652,2016-08-25,29650,29950,29450,29650,298640
653,2016-08-26,29600,29650,28850,29600,326347
654,2016-08-29,29100,29600,28700,28850,218615
655,2016-08-30,29050,29250,28750,28900,151425
656,2016-08-31,28650,29150,28500,28750,270623
657,2016-09-01,28750,29800,28550,29650,327491
658,2016-09-02,29750,29900,29000,29100,193565
659,2016-09-05,29400,29850,29200,29700,252660
660,2016-09-06,29750,29750,28950,29050,272860
661,2016-09-07,29150,29350,28850,28950,191752
662,2016-09-08,28950,29400,28650,29000,219874
663,2016-09-09,28850,29200,28650,28800,152514
664,2016-09-12,28300,28500,27500,27500,462693
665,2016-09-13,27850,28000,27100,27350,235584
666,2016-09-19,27100,27350,26600,27300,312086
667,2016-09-20,27300,27700,27000,27650,166313
668,2016-09-21,28000,28300,27650,28300,193083
669,2016-09-22,28800,29250,28450,28900,414494
670,2016-09-23,28900,29000,28650,28800,163660
671,2016-09-26,28600,28950,28500,28600,124239
672,2016-09-27,28250,29050,28250,29000,174027
673,2016-09-28,29000,29400,28700,28700,252480
674,2016-09-29,29350,30000,29300,29650,833927
675,2016-09-30,29500,29700,29100,29350,335169
676,2016-10-04,29800,30100,29550,29700,371526
677,2016-10-05,29500,29950,29200,29900,283828
678,2016-10-06,30000,30500,29750,30150,523940
679,2016-10-07,30100,30400,29650,29850,319605
680,2016-10-10,29900,30550,29800,30100,468674
681,2016-10-11,30300,31000,30200,30950,702491
682,2016-10-12,30600,31000,30250,30550,402267
683,2016-10-13,30550,30700,29600,29900,348856
684,2016-10-14,30000,30300,29800,30000,282438
685,2016-10-17,30050,30150,28650,28800,535742
686,2016-10-18,28900,29900,28450,29900,330918
687,2016-10-19,29850,30100,29400,29500,225553
688,2016-10-20,29600,29950,29000,29050,213325
689,2016-10-21,28850,29650,28850,29650,203195
690,2016-10-24,29550,30100,29500,29900,212386
691,2016-10-25,29800,30350,29350,30250,445494
