,Date,Open,High,Low,Close,Volume
721,2016-12-06,41750,41750,40550,40850,1148800
722,2016-12-07,41250,42200,41250,41850,1157242
723,2016-12-08,42500,44400,42450,44400,2204792
724,2016-12-09,43800,44000,43300,43400,1289134
725,2016-12-12,43450,43850,43450,43700,511387
726,2016-12-13,44000,44000,42700,43100,1107818
727,2016-12-14,43200,43450,42900,43050,871643
728,2016-12-15,42950,43400,42350,42650,963776
729,2016-12-16,43550,44200,43250,44100,1814959
730,2016-12-19,43500,44700,43500,44250,836887
731,2016-12-20,44050,44300,43650,44000,598675
732,2016-12-21,44600,44650,44000,44000,649606
733,2016-12-22,43600,44250,43500,44000,557424
734,2016-12-23,43700,44100,43300,43550,492399
735,2016-12-26,43550,43750,43350,43600,474396
736,2016-12-27,43500,43750,43300,43400,423516
737,2016-12-28,42500,43500,42400,43300,750356
738,2016-12-29,43400,43450,42450,42800,947076
739,2017-01-02,42800,43050,42250,42600,345769
740,2017-01-03,42600,43750,42000,43700,956685
741,2017-01-04,43900,44400,43450,44150,831295
742,2017-01-05,44200,44200,42550,42800,1128957
743,2017-01-06,43000,43000,42300,42650,1338299
744,2017-01-09,42650,42700,42150,42400,795293
745,2017-01-10,43000,43400,42650,43250,1093427
746,2017-01-11,42700,43700,42700,43350,912080
747,2017-01-12,43600,44100,43350,44100,1011997
748,2017-01-13,43500,44300,43400,43850,861598
749,2017-01-16,44100,45250,43950,45150,1474423
750,2017-01-17,45300,46100,45100,45850,1222286
751,2017-01-18,45400,46000,45100,45800,611897
752,2017-01-19,45400,46200,45400,45550,467486
753,2017-01-20,45300,45850,45300,45400,587244
754,2017-01-23,45450,45800,44750,44750,850590
755,2017-01-24,45000,45300,44600,45100,757891
756,2017-01-25,45350,46500,45200,46300,1306189
757,2017-01-26,46000,47400,45900,47200,976654
758,2017-01-31,47250,48350,47000,47000,1302205
759,2017-02-01,47500,48050,47000,47800,933659
760,2017-02-02,47600,47800,46700,47350,1106002
761,2017-02-03,47250,48200,47100,47550,813522
762,2017-02-06,48500,48650,47850,47900,795711
763,2017-02-07,48300,48300,47450,47950,700508
764,2017-02-08,47500,48200,46750,47250,1063559
765,2017-02-09,46900,47950,46900,47600,768725
766,2017-02-10,47800,48100,47600,47800,1167564
767,2017-02-13,48350,48350,47250,47950,852633
768,2017-02-14,48100,48200,47650,48000,793792
769,2017-02-15,48000,48150,46950,46950,868180
770,2017-02-16,47400,47400,46550,46950,914524
771,2017-02-17,47100,47800,47100,47300,732670
772,2017-02-20,46800,47350,46800,47350,793093
773,2017-02-21,47500,47700,46900,47550,758533
774,2017-02-22,47600,47700,47200,47200,592610
775,2017-02-23,46750,47750,46750,47650,876252
