,Date,Open,High,Low,Close,Volume
283,2015-03-02,233000,236500,229500,234000,282395
284,2015-03-03,233000,235500,230500,234500,168525
285,2015-03-04,232000,235000,229000,229500,226515
286,2015-03-05,230000,232000,229500,230000,162358
287,2015-03-06,226000,235000,226000,233000,175241
288,2015-03-09,230500,237500,230500,235500,190784
289,2015-03-10,239000,242500,236500,237000,228478
290,2015-03-11,233500,235500,231000,234000,222199
291,2015-03-12,233500,240500,232000,235000,359315
292,2015-03-13,237000,237000,233000,233500,162685
293,2015-03-16,231000,231000,219500,220500,402430
294,2015-03-17,221500,228000,221000,228000,217773
295,2015-03-18,228000,228500,223000,227000,185876
296,2015-03-19,231000,236500,230000,234000,209546
297,2015-03-20,231000,234500,229000,234500,169460
298,2015-03-23,236000,236500,232500,233500,119147
299,2015-03-24,232500,233000,227000,231500,144947
300,2015-03-25,231500,232000,225000,226000,253918
301,2015-03-26,225000,229000,223500,226000,272721
302,2015-03-27,226000,228500,224500,226500,163861
303,2015-03-30,225500,226000,222000,225000,179490
304,2015-03-31,228000,228500,226000,226000,131695
305,2015-04-01,228000,228000,222000,225000,113762
306,2015-04-02,228500,232500,228000,229000,166357
307,2015-04-03,229000,229500,225500,227500,155013
308,2015-04-06,226000,230000,224500,228500,120523
309,2015-04-07,232500,235000,229000,229000,136854
310,2015-04-08,229500,242000,229000,241500,351434
311,2015-04-09,242500,258000,241500,254000,511538
312,2015-04-10,253500,257000,251000,256000,208427
313,2015-04-13,256000,272000,256000,271500,477231
314,2015-04-14,270000,276000,266000,275000,307661
315,2015-04-15,274000,281000,272000,276500,221583
316,2015-04-16,277000,280500,262000,264000,463714
317,2015-04-17,265000,267500,256500,261500,364276
318,2015-04-20,266000,287500,265000,283500,535775
319,2015-04-21,284500,285500,277000,277000,216226
320,2015-04-22,282500,290000,282000,284000,464904
321,2015-04-23,284000,289500,281000,284000,208870
322,2015-04-24,288000,288500,275000,279000,241895
323,2015-04-27,279500,281500,268500,270000,297655
324,2015-04-28,270500,278500,270500,274500,176947
325,2015-04-29,275000,280000,269500,276000,190047
326,2015-04-30,280500,282000,272000,273000,237552
327,2015-05-04,277500,279500,273500,278500,110318
328,2015-05-06,279500,282000,275500,280000,187826
329,2015-05-07,280500,286000,270500,275000,292838
330,2015-05-08,276000,278000,267000,268000,215091
331,2015-05-11,271500,278000,270000,272000,201185
332,2015-05-12,271500,279500,271500,276000,175592
