,Date,Open,High,Low,Close,Volume
830,2017-05-18,12350,12450,12300,12400,2414294
831,2017-05-19,12450,12550,12400,12500,1396876
832,2017-05-22,12550,12550,12400,12500,1677947
833,2017-05-23,12500,12700,12500,12700,1256418
834,2017-05-24,12700,12750,12550,12600,1225909
835,2017-05-25,12600,12800,12500,12800,1550541
836,2017-05-26,12800,12850,12650,12750,1885868
837,2017-05-29,12750,12800,12650,12750,1264021
838,2017-05-30,12750,12800,12650,12750,1440660
839,2017-05-31,12750,12900,12700,12900,2161751
840,2017-06-01,12900,12900,12750,12850,1225191
841,2017-06-02,12900,13200,12850,13150,2749582
842,2017-06-05,13100,13250,13100,13200,2025450
843,2017-06-07,13150,13500,13050,13450,3301356
844,2017-06-08,13450,13500,13200,13200,2669894
845,2017-06-09,13300,13600,13250,13600,2675603
846,2017-06-12,13700,13800,13650,13750,3880890
847,2017-06-13,13800,13900,13600,13900,1890575
848,2017-06-14,13850,14000,13850,13900,1270768
849,2017-06-15,13900,13950,13600,13650,1353609
850,2017-06-16,13650,13850,13600,13850,1692878
851,2017-06-19,13950,13950,13600,13650,1446808
852,2017-06-20,13650,13800,13600,13700,1188770
853,2017-06-21,13650,13700,13350,13650,1747588
854,2017-06-22,13600,13750,13500,13750,1439595
855,2017-06-23,13750,13850,13650,13750,1156579
856,2017-06-26,13750,13800,13650,13700,777841
857,2017-06-27,13700,13750,13650,13650,955153
858,2017-06-28,13700,14050,13700,14000,2242130
859,2017-06-29,14100,14500,14050,14250,2405122
860,2017-06-30,14250,14400,14150,14250,1129124
861,2017-07-03,14350,14450,14250,14250,1190841
862,2017-07-04,14350,14650,14350,14450,2218330
863,2017-07-05,14550,14550,14300,14400,1208335
864,2017-07-06,14300,14400,14150,14250,1276312
865,2017-07-07,14100,14300,14100,14150,1036012
866,2017-07-10,14300,14800,14250,14750,2138936
867,2017-07-11,14900,14900,14600,14600,1310314
868,2017-07-12,14700,14750,14500,14600,1137522
869,2017-07-13,14700,14700,14300,14500,1666813
870,2017-07-14,14600,14700,14450,14700,1021108
871,2017-07-17,14750,14750,14500,14700,1190820
872,2017-07-18,14700,14700,14450,14500,1413514
873,2017-07-19,14500,14550,14250,14450,1912543
874,2017-07-20,14500,14950,14500,14950,2537667
875,2017-07-21,14900,15300,14850,15250,2339288
876,2017-07-24,15300,15350,15100,15150,1336573
877,2017-07-25,15150,15300,15100,15200,1029091
878,2017-07-26,15250,15700,15250,15650,2122685
879,2017-07-27,15600,15700,15300,15700,2053239
880,2017-07-28,15450,15550,15250,15350,1391145
881,2017-07-31,15200,15450,15150,15450,1027429
882,2017-08-01,15450,15600,15300,15600,1198028
883,2017-08-02,15650,15850,15500,15750,1812596
884,2017-08-03,15700,15700,15250,15500,1489121
885,2017-08-04,15450,15600,15400,15500,1029875
886,2017-08-07,15600,15800,15550,15750,814419
887,2017-08-08,15700,15850,15600,15750,1157951
888,2017-08-09,15650,15700,15250,15350,1328254
889,2017-08-10,15300,15400,15050,15200,1523728
890,2017-08-11,14950,15050,14800,15050,1533725
891,2017-08-14,14950,15250,14950,15200,688904
892,2017-08-16,15250,15350,15100,15200,958144
893,2017-08-17,15150,15200,14950,15050,860122
894,2017-08-18,14900,15200,14900,15150,748908
895,2017-08-21,15150,15200,14950,15000,533163
896,2017-08-22,15050,15200,15050,15150,963224
897,2017-08-23,15250,15250,15050,15150,612553
898,2017-08-24,15100,15350,15050,15150,1109931
899,2017-08-25,15250,15550,15250,15550,1086491
900,2017-08-28,15500,15600,15400,15600,878749
901,2017-08-29,15450,15550,15150,15300,1019870
902,2017-08-30,15400,15500,15250,15350,876567
903,2017-08-31,15350,15400,14850,14950,1402703
904,2017-09-01,14950,15000,14800,14950,1087791
905,2017-09-04,14450,14750,14450,14650,907999
906,2017-09-05,14650,14700,13850,13950,2874363
907,2017-09-06,13900,14000,13450,14000,2255651
908,2017-09-07,14000,14350,13950,14300,1779103
909,2017-09-08,14350,14350,14050,14300,857928
910,2017-09-11,14300,14500,14300,14350,998825
911,2017-09-12,14450,14500,14300,14400,725969
912,2017-09-13,14400,14450,13950,14350,1253194
913,2017-09-14,14400,14550,14250,14450,1051852
914,2017-09-15,14500,14750,14350,14750,1247346
915,2017-09-18,14700,14950,14650,14850,951434
916,2017-09-19,14800,14900,14600,14750,911543
917,2017-09-20,14850,14850,14550,14650,852810
918,2017-09-21,14650,14750,14400,14650,1110726
919,2017-09-22,14700,15000,14650,14950,1357745
920,2017-09-25,14900,14950,14300,14450,1561056
921,2017-09-26,14450,14450,13900,14200,1659396
922,2017-09-27,14200,14250,13950,14000,1009363
923,2017-09-28,14000,14400,13950,14350,1010498
924,2017-09-29,14400,14450,14300,14400,714651
925,2017-10-10,14700,14800,14500,14750,1656144
926,2017-10-11,14750,14900,14500,14600,1231452
927,2017-10-12,14550,14850,14550,14650,1147169
928,2017-10-13,14600,14800,14450,14600,1388488
929,2017-10-16,14650,14650,14400,14550,1290933
930,2017-10-17,14650,14700,14500,14600,840034
931,2017-10-18,14600,14600,14400,14450,781624
932,2017-10-19,14550,14600,14200,14400,1535883
933,2017-10-20,14450,14550,14250,14550,1100501
934,2017-10-23,14600,14600,14250,14300,922865
935,2017-10-24,14350,14700,14200,14650,1581964
936,2017-10-25,14700,15000,14500,15000,1595443
937,2017-10-26,15200,15300,14900,15100,1831990
938,2017-10-27,15150,15550,14950,15400,2406127
939,2017-10-30,15800,15800,15400,15550,1478036
940,2017-10-31,15450,15650,15200,15350,1267561
941,2017-11-01,15250,15550,15250,15450,841840
942,2017-11-02,15400,15600,15300,15500,1146352
943,2017-11-03,15550,15650,15450,15550,483290
944,2017-11-06,15500,15600,15300,15450,829919
945,2017-11-07,15400,15500,15200,15400,907316
946,2017-11-08,15300,15450,15000,15100,912317
947,2017-11-09,15150,15300,14950,15050,1257548
948,2017-11-10,15100,15150,14900,15050,934787
949,2017-11-13,15000,15150,14900,15050,830958
950,2017-11-14,15050,15200,14950,15100,809904
