,Date,Open,High,Low,Close,Volume
470,2015-11-27,252500,253000,249000,252000,90566
471,2015-11-30,249000,252000,244000,249500,297962
472,2015-12-01,246500,248500,245000,247000,266767
473,2015-12-02,246500,247000,243000,244500,172644
474,2015-12-03,247000,247000,241000,241500,151091
475,2015-12-04,241000,241500,237000,238500,212979
476,2015-12-07,241000,241500,237500,238500,87287
477,2015-12-08,239000,241500,236500,236500,115665
478,2015-12-09,230500,234500,228500,231000,225386
479,2015-12-10,229000,238000,228500,234500,198851
480,2015-12-11,231000,235000,230000,234500,214979
481,2015-12-14,234000,245000,232000,243000,207990
482,2015-12-15,241500,247500,241500,246500,163531
483,2015-12-16,250000,253000,247500,251000,177504
484,2015-12-17,251000,253000,245500,250000,156919
485,2015-12-18,247000,251000,241500,251000,166935
486,2015-12-21,252000,252000,245000,249000,80235
487,2015-12-22,246500,254000,246000,253500,181486
488,2015-12-23,250500,253500,249000,250500,115569
489,2015-12-24,252000,254000,250500,252500,120559
490,2015-12-28,252500,253000,248500,249500,96160
491,2015-12-29,246500,249000,245000,247500,56840
492,2015-12-30,247500,249500,243500,246500,88619
493,2016-01-04,242000,242500,237000,238000,171144
494,2016-01-05,234000,241500,234000,237000,168161
495,2016-01-06,235500,239000,233500,234500,157567
496,2016-01-07,234500,239000,232000,237000,135834
497,2016-01-08,238500,244500,235500,238500,145124
498,2016-01-11,233000,245500,233000,241000,131389
499,2016-01-12,244000,247000,239000,241500,127780
500,2016-01-13,248000,250000,244500,247000,160042
501,2016-01-14,243000,246000,241000,245000,150647
502,2016-01-15,244500,247000,241000,245000,123001
503,2016-01-18,238500,245000,235500,242000,122877
504,2016-01-19,241500,247000,237500,245000,128866
505,2016-01-20,243000,245000,236000,239000,127831
506,2016-01-21,240000,246000,239000,240000,147507
507,2016-01-22,242500,250500,240500,247500,159848
508,2016-01-25,251000,251000,245500,247500,96415
509,2016-01-26,243000,244500,239000,243500,122391
510,2016-01-27,246500,255500,244000,255500,249731
511,2016-01-28,254000,272000,252500,271000,421911
512,2016-01-29,265000,269000,256500,258500,415318
513,2016-02-01,254500,258000,249500,251000,297224
514,2016-02-02,249500,252500,241000,242500,373137
515,2016-02-03,240500,242000,235000,240000,280489
516,2016-02-04,243000,249500,242000,248000,217132
517,2016-02-05,247000,249500,241500,246000,126273
518,2016-02-11,240000,244000,239500,240500,156429
519,2016-02-12,237500,253000,237000,252000,277762
520,2016-02-15,257000,257500,243500,248000,194445
521,2016-02-16,248000,253000,243500,250500,85836
522,2016-02-17,248500,262000,248500,262000,239460
523,2016-02-18,262000,263500,257500,259500,175076
524,2016-02-19,259000,263000,257000,259000,148120
525,2016-02-22,260000,262000,256000,259000,93215
526,2016-02-23,259000,260000,255000,258500,93172
527,2016-02-24,259500,266500,258000,266500,166684
528,2016-02-25,266500,266500,257000,260000,152519
529,2016-02-26,258500,260000,256500,257000,155645
530,2016-02-29,254000,258500,248000,249000,257754
531,2016-03-02,256000,256500,249500,251000,168505
532,2016-03-03,253500,255500,250000,254000,175973
533,2016-03-04,254500,255000,251000,251500,140176
534,2016-03-07,252000,255500,249000,254000,144983
535,2016-03-08,254500,258500,249500,250000,141364
536,2016-03-09,249000,255000,249000,252500,122942
537,2016-03-10,251000,256000,249000,253500,189093
538,2016-03-11,254000,257000,251500,253000,157606
539,2016-03-14,254000,254500,247000,249000,137523
540,2016-03-15,250000,250500,244500,247500,183190
541,2016-03-16,247500,251500,245500,247500,102439
542,2016-03-17,249000,251500,245500,247500,152747
543,2016-03-18,247500,249000,245500,248000,199869
544,2016-03-21,249500,253000,247500,251500,156469
545,2016-03-22,252500,260500,250000,260000,247964
546,2016-03-23,258000,259500,252500,255500,194278
547,2016-03-24,253000,254500,250000,250500,128922
548,2016-03-25,250000,252000,248000,249500,45471
549,2016-03-28,249000,250500,246000,248500,85065
550,2016-03-29,246500,250000,246000,250000,115183
551,2016-03-30,250500,251000,247500,250000,117518
552,2016-03-31,251500,253500,246000,249000,184692
553,2016-04-01,252000,252000,238000,239000,302469
554,2016-04-04,239000,239500,229500,231500,257384
555,2016-04-05,232500,235000,230500,231000,145708
556,2016-04-06,231000,235000,230500,234000,124784
557,2016-04-07,236500,236500,232500,236000,126127
558,2016-04-08,234000,238500,231000,236000,172789
559,2016-04-11,236000,236500,232000,236000,69756
560,2016-04-12,236000,238000,233500,236000,104788
561,2016-04-14,236000,241000,236000,240000,260223
