,Date,Category
7417,2017-01-04,9
7418,2017-01-04,10
7419,2017-01-04,11
7420,2017-01-05,2
7421,2017-01-05,3
7422,2017-01-05,4
7423,2017-01-05,5
7424,2017-01-05,6
7425,2017-01-05,7
7426,2017-01-05,8
7427,2017-01-05,9
7428,2017-01-05,10
7429,2017-01-05,11
7430,2017-01-06,2
7431,2017-01-06,3
7432,2017-01-06,4
7433,2017-01-06,5
7434,2017-01-06,6
7435,2017-01-06,7
7436,2017-01-06,8
7437,2017-01-06,9
7438,2017-01-06,10
7439,2017-01-06,11
7440,2017-01-09,2
7441,2017-01-09,3
7442,2017-01-09,4
7443,2017-01-09,5
7444,2017-01-09,6
7445,2017-01-09,7
7446,2017-01-09,8
7447,2017-01-09,9
7448,2017-01-09,10
7449,2017-01-09,11
7450,2017-01-10,2
7451,2017-01-10,3
7452,2017-01-10,4
7453,2017-01-10,5
7454,2017-01-10,6
7455,2017-01-10,7
7456,2017-01-10,8
7457,2017-01-10,9
7458,2017-01-10,10
7459,2017-01-10,11
7460,2017-01-11,2
7461,2017-01-11,3
7462,2017-01-11,4
7463,2017-01-11,5
7464,2017-01-11,6
7465,2017-01-11,7
7466,2017-01-11,8
7467,2017-01-11,9
7468,2017-01-11,10
7469,2017-01-11,11
7470,2017-01-12,2
7471,2017-01-12,3
7472,2017-01-12,4
7473,2017-01-12,5
7474,2017-01-12,6
7475,2017-01-12,7
7476,2017-01-12,8
7477,2017-01-12,9
7478,2017-01-12,10
7479,2017-01-12,11
7480,2017-01-13,2
7481,2017-01-13,3
7482,2017-01-13,4
7483,2017-01-13,5
7484,2017-01-13,6
7485,2017-01-13,7
7486,2017-01-13,8
7487,2017-01-13,9
7488,2017-01-13,10
7489,2017-01-13,11
7490,2017-01-16,2
7491,2017-01-16,3
7492,2017-01-16,4
7493,2017-01-16,5
7494,2017-01-16,6
7495,2017-01-16,7
7496,2017-01-16,8
7497,2017-01-16,9
7498,2017-01-16,10
7499,2017-01-16,11
7500,2017-01-17,2
7501,2017-01-17,3
7502,2017-01-17,4
7503,2017-01-17,5
7504,2017-01-17,6
7505,2017-01-17,7
7506,2017-01-17,8
7507,2017-01-17,9
7508,2017-01-17,10
7509,2017-01-17,11
7510,2017-01-18,2
7511,2017-01-18,3
7512,2017-01-18,4
7513,2017-01-18,5
7514,2017-01-18,6
7515,2017-01-18,7
7516,2017-01-18,8
7517,2017-01-18,9
7518,2017-01-18,10
7519,2017-01-18,11
7520,2017-01-19,2
7521,2017-01-19,3
7522,2017-01-19,4
7523,2017-01-19,5
7524,2017-01-19,6
7525,2017-01-19,7
7526,2017-01-19,8
7527,2017-01-19,9
7528,2017-01-19,10
7529,2017-01-19,11
7530,2017-01-20,2
7531,2017-01-20,3
7532,2017-01-20,4
7533,2017-01-20,5
7534,2017-01-20,6
7535,2017-01-20,7
7536,2017-01-20,8
7537,2017-01-20,9
7538,2017-01-20,10
7539,2017-01-20,11
7540,2017-01-23,2
7541,2017-01-23,3
7542,2017-01-23,4
7543,2017-01-23,5
7544,2017-01-23,6
7545,2017-01-23,7
7546,2017-01-23,8
7547,2017-01-23,9
7548,2017-01-23,10
7549,2017-01-23,11
7550,2017-01-24,2
7551,2017-01-24,3
7552,2017-01-24,4
7553,2017-01-24,5
7554,2017-01-24,6
7555,2017-01-24,7
7556,2017-01-24,8
7557,2017-01-24,9
7558,2017-01-24,10
7559,2017-01-24,11
7560,2017-01-25,2
7561,2017-01-25,3
7562,2017-01-25,4
7563,2017-01-25,5
7564,2017-01-25,6
7565,2017-01-25,7
7566,2017-01-25,8
7567,2017-01-25,9
7568,2017-01-25,10
7569,2017-01-25,11
7570,2017-01-26,2
7571,2017-01-26,3
7572,2017-01-26,4
7573,2017-01-26,5
7574,2017-01-26,6
7575,2017-01-26,7
7576,2017-01-26,8
7577,2017-01-26,9
7578,2017-01-26,10
7579,2017-01-26,11
7580,2017-01-31,2
7581,2017-01-31,3
7582,2017-01-31,4
7583,2017-01-31,5
7584,2017-01-31,6
7585,2017-01-31,7
7586,2017-01-31,8
7587,2017-01-31,9
7588,2017-01-31,10
7589,2017-01-31,11
7590,2017-02-01,2
7591,2017-02-01,3
7592,2017-02-01,4
7593,2017-02-01,5
7594,2017-02-01,6
7595,2017-02-01,7
7596,2017-02-01,8
7597,2017-02-01,9
7598,2017-02-01,10
7599,2017-02-01,11
7600,2017-02-02,2
7601,2017-02-02,3
7602,2017-02-02,4
7603,2017-02-02,5
7604,2017-02-02,6
7605,2017-02-02,7
7606,2017-02-02,8
7607,2017-02-02,9
7608,2017-02-02,10
7609,2017-02-02,11
7610,2017-02-03,2
7611,2017-02-03,3
7612,2017-02-03,4
7613,2017-02-03,5
7614,2017-02-03,6
7615,2017-02-03,7
7616,2017-02-03,8
7617,2017-02-03,9
7618,2017-02-03,10
7619,2017-02-03,11
7620,2017-02-06,2
7621,2017-02-06,3
7622,2017-02-06,4
7623,2017-02-06,5
7624,2017-02-06,6
7625,2017-02-06,7
7626,2017-02-06,8
7627,2017-02-06,9
7628,2017-02-06,10
7629,2017-02-06,11
7630,2017-02-07,2
7631,2017-02-07,3
7632,2017-02-07,4
7633,2017-02-07,5
7634,2017-02-07,6
7635,2017-02-07,7
7636,2017-02-07,8
7637,2017-02-07,9
7638,2017-02-07,10
7639,2017-02-07,11
7640,2017-02-08,2
7641,2017-02-08,3
7642,2017-02-08,4
7643,2017-02-08,5
7644,2017-02-08,6
7645,2017-02-08,7
7646,2017-02-08,8
7647,2017-02-08,9
7648,2017-02-08,10
7649,2017-02-08,11
7650,2017-02-09,2
7651,2017-02-09,3
7652,2017-02-09,4
7653,2017-02-09,5
7654,2017-02-09,6
7655,2017-02-09,7
7656,2017-02-09,8
7657,2017-02-09,9
7658,2017-02-09,10
7659,2017-02-09,11
7660,2017-02-10,2
7661,2017-02-10,3
7662,2017-02-10,4
7663,2017-02-10,5
7664,2017-02-10,6
7665,2017-02-10,7
7666,2017-02-10,8
7667,2017-02-10,9
7668,2017-02-10,10
7669,2017-02-10,11
7670,2017-02-13,2
7671,2017-02-13,3
7672,2017-02-13,4
7673,2017-02-13,5
7674,2017-02-13,6
7675,2017-02-13,7
7676,2017-02-13,8
7677,2017-02-13,9
7678,2017-02-13,10
7679,2017-02-13,11
7680,2017-02-14,2
7681,2017-02-14,3
7682,2017-02-14,4
7683,2017-02-14,5
7684,2017-02-14,6
7685,2017-02-14,7
7686,2017-02-14,8
7687,2017-02-14,9
7688,2017-02-14,10
7689,2017-02-14,11
7690,2017-02-15,2
7691,2017-02-15,3
7692,2017-02-15,4
7693,2017-02-15,5
7694,2017-02-15,6
7695,2017-02-15,7
7696,2017-02-15,8
7697,2017-02-15,9
7698,2017-02-15,10
7699,2017-02-15,11
7700,2017-02-16,2
7701,2017-02-16,3
7702,2017-02-16,4
7703,2017-02-16,5
7704,2017-02-16,6
7705,2017-02-16,7
7706,2017-02-16,8
7707,2017-02-16,9
7708,2017-02-16,10
7709,2017-02-16,11
7710,2017-02-17,2
7711,2017-02-17,3
7712,2017-02-17,4
7713,2017-02-17,5
7714,2017-02-17,6
7715,2017-02-17,7
7716,2017-02-17,8
7717,2017-02-17,9
7718,2017-02-17,10
7719,2017-02-17,11
7720,2017-02-20,2
7721,2017-02-20,3
7722,2017-02-20,4
7723,2017-02-20,5
7724,2017-02-20,6
7725,2017-02-20,7
7726,2017-02-20,8
7727,2017-02-20,9
7728,2017-02-20,10
7729,2017-02-20,11
7730,2017-02-21,2
7731,2017-02-21,3
7732,2017-02-21,4
7733,2017-02-21,5
7734,2017-02-21,6
7735,2017-02-21,7
7736,2017-02-21,8
7737,2017-02-21,9
7738,2017-02-21,10
7739,2017-02-21,11
7740,2017-02-22,2
7741,2017-02-22,3
7742,2017-02-22,4
7743,2017-02-22,5
7744,2017-02-22,6
7745,2017-02-22,7
7746,2017-02-22,8
7747,2017-02-22,9
7748,2017-02-22,10
7749,2017-02-22,11
7750,2017-02-23,2
7751,2017-02-23,3
7752,2017-02-23,4
7753,2017-02-23,5
7754,2017-02-23,6
7755,2017-02-23,7
7756,2017-02-23,8
7757,2017-02-23,9
7758,2017-02-23,10
7759,2017-02-23,11
7760,2017-02-24,2
7761,2017-02-24,3
7762,2017-02-24,4
7763,2017-02-24,5
7764,2017-02-24,6
7765,2017-02-24,7
7766,2017-02-24,8
7767,2017-02-24,9
7768,2017-02-24,10
7769,2017-02-24,11
7770,2017-02-27,2
7771,2017-02-27,3
7772,2017-02-27,4
7773,2017-02-27,5
7774,2017-02-27,6
7775,2017-02-27,7
7776,2017-02-27,8
7777,2017-02-27,9
7778,2017-02-27,10
7779,2017-02-27,11
7780,2017-02-28,2
7781,2017-02-28,3
7782,2017-02-28,4
7783,2017-02-28,5
7784,2017-02-28,6
7785,2017-02-28,7
7786,2017-02-28,8
7787,2017-02-28,9
7788,2017-02-28,10
7789,2017-02-28,11
7790,2017-03-02,2
7791,2017-03-02,3
7792,2017-03-02,4
7793,2017-03-02,5
7794,2017-03-02,6
7795,2017-03-02,7
7796,2017-03-02,8
7797,2017-03-02,9
7798,2017-03-02,10
7799,2017-03-02,11
7800,2017-03-03,2
7801,2017-03-03,3
7802,2017-03-03,4
7803,2017-03-03,5
7804,2017-03-03,6
7805,2017-03-03,7
7806,2017-03-03,8
7807,2017-03-03,9
7808,2017-03-03,10
7809,2017-03-03,11
7810,2017-03-06,2
7811,2017-03-06,3
7812,2017-03-06,4
7813,2017-03-06,5
7814,2017-03-06,6
7815,2017-03-06,7
7816,2017-03-06,8
7817,2017-03-06,9
7818,2017-03-06,10
7819,2017-03-06,11
7820,2017-03-07,2
7821,2017-03-07,3
7822,2017-03-07,4
7823,2017-03-07,5
7824,2017-03-07,6
7825,2017-03-07,7
7826,2017-03-07,8
7827,2017-03-07,9
7828,2017-03-07,10
7829,2017-03-07,11
7830,2017-03-08,2
7831,2017-03-08,3
7832,2017-03-08,4
7833,2017-03-08,5
7834,2017-03-08,6
7835,2017-03-08,7
7836,2017-03-08,8
7837,2017-03-08,9
7838,2017-03-08,10
7839,2017-03-08,11
7840,2017-03-09,2
7841,2017-03-09,3
7842,2017-03-09,4
7843,2017-03-09,5
7844,2017-03-09,6
7845,2017-03-09,7
7846,2017-03-09,8
7847,2017-03-09,9
7848,2017-03-09,10
7849,2017-03-09,11
7850,2017-03-10,2
7851,2017-03-10,3
7852,2017-03-10,4
7853,2017-03-10,5
7854,2017-03-10,6
7855,2017-03-10,7
7856,2017-03-10,8
7857,2017-03-10,9
7858,2017-03-10,10
7859,2017-03-10,11
7860,2017-03-13,2
7861,2017-03-13,3
7862,2017-03-13,4
7863,2017-03-13,5
7864,2017-03-13,6
7865,2017-03-13,7
7866,2017-03-13,8
7867,2017-03-13,9
7868,2017-03-13,10
7869,2017-03-13,11
7870,2017-03-14,2
7871,2017-03-14,3
7872,2017-03-14,4
7873,2017-03-14,5
7874,2017-03-14,6
7875,2017-03-14,7
7876,2017-03-14,8
7877,2017-03-14,9
7878,2017-03-14,10
7879,2017-03-14,11
7880,2017-03-15,2
7881,2017-03-15,3
7882,2017-03-15,4
7883,2017-03-15,5
7884,2017-03-15,6
7885,2017-03-15,7
7886,2017-03-15,8
7887,2017-03-15,9
7888,2017-03-15,10
7889,2017-03-15,11
7890,2017-03-16,2
7891,2017-03-16,3
7892,2017-03-16,4
7893,2017-03-16,5
7894,2017-03-16,6
7895,2017-03-16,7
7896,2017-03-16,8
7897,2017-03-16,9
7898,2017-03-16,10
7899,2017-03-16,11
7900,2017-03-17,2
7901,2017-03-17,3
7902,2017-03-17,4
7903,2017-03-17,5
7904,2017-03-17,6
7905,2017-03-17,7
7906,2017-03-17,8
7907,2017-03-17,9
7908,2017-03-17,10
7909,2017-03-17,11
7910,2017-03-20,2
7911,2017-03-20,3
7912,2017-03-20,4
7913,2017-03-20,5
7914,2017-03-20,6
7915,2017-03-20,7
7916,2017-03-20,8
7917,2017-03-20,9
7918,2017-03-20,10
7919,2017-03-20,11
7920,2017-03-21,2
7921,2017-03-21,3
7922,2017-03-21,4
7923,2017-03-21,5
7924,2017-03-21,6
7925,2017-03-21,7
7926,2017-03-21,8
7927,2017-03-21,9
7928,2017-03-21,10
7929,2017-03-21,11
7930,2017-03-22,2
7931,2017-03-22,3
7932,2017-03-22,4
7933,2017-03-22,5
7934,2017-03-22,6
7935,2017-03-22,7
7936,2017-03-22,8
7937,2017-03-22,9
7938,2017-03-22,10
7939,2017-03-22,11
7940,2017-03-23,2
7941,2017-03-23,3
7942,2017-03-23,4
7943,2017-03-23,5
7944,2017-03-23,6
7945,2017-03-23,7
7946,2017-03-23,8
7947,2017-03-23,9
7948,2017-03-23,10
7949,2017-03-23,11
7950,2017-03-24,2
7951,2017-03-24,3
7952,2017-03-24,4
7953,2017-03-24,5
7954,2017-03-24,6
7955,2017-03-24,7
7956,2017-03-24,8
7957,2017-03-24,9
7958,2017-03-24,10
7959,2017-03-24,11
7960,2017-03-27,2
7961,2017-03-27,3
7962,2017-03-27,4
7963,2017-03-27,5
7964,2017-03-27,6
7965,2017-03-27,7
7966,2017-03-27,8
7967,2017-03-27,9
7968,2017-03-27,10
7969,2017-03-27,11
7970,2017-03-28,2
7971,2017-03-28,3
7972,2017-03-28,4
7973,2017-03-28,5
7974,2017-03-28,6
7975,2017-03-28,7
7976,2017-03-28,8
7977,2017-03-28,9
7978,2017-03-28,10
7979,2017-03-28,11
7980,2017-03-29,2
7981,2017-03-29,3
7982,2017-03-29,4
7983,2017-03-29,5
7984,2017-03-29,6
7985,2017-03-29,7
7986,2017-03-29,8
7987,2017-03-29,9
7988,2017-03-29,10
7989,2017-03-29,11
7990,2017-03-30,2
7991,2017-03-30,3
7992,2017-03-30,4
7993,2017-03-30,5
7994,2017-03-30,6
7995,2017-03-30,7
7996,2017-03-30,8
7997,2017-03-30,9
7998,2017-03-30,10
7999,2017-03-30,11
8000,2017-03-31,2
8001,2017-03-31,3
8002,2017-03-31,4
8003,2017-03-31,5
8004,2017-03-31,6
8005,2017-03-31,7
8006,2017-03-31,8
8007,2017-03-31,9
8008,2017-03-31,10
8009,2017-03-31,11
8010,2017-04-03,2
8011,2017-04-03,3
8012,2017-04-03,4
8013,2017-04-03,5
8014,2017-04-03,6
8015,2017-04-03,7
8016,2017-04-03,8
8017,2017-04-03,9
8018,2017-04-03,10
8019,2017-04-03,11
8020,2017-04-04,2
8021,2017-04-04,3
8022,2017-04-04,4
8023,2017-04-04,5
8024,2017-04-04,6
8025,2017-04-04,7
8026,2017-04-04,8
8027,2017-04-04,9
8028,2017-04-04,10
8029,2017-04-04,11
8030,2017-04-05,2
8031,2017-04-05,3
8032,2017-04-05,4
8033,2017-04-05,5
8034,2017-04-05,6
8035,2017-04-05,7
8036,2017-04-05,8
8037,2017-04-05,9
8038,2017-04-05,10
8039,2017-04-05,11
8040,2017-04-06,2
8041,2017-04-06,3
8042,2017-04-06,4
8043,2017-04-06,5
8044,2017-04-06,6
8045,2017-04-06,7
8046,2017-04-06,8
8047,2017-04-06,9
8048,2017-04-06,10
8049,2017-04-06,11
8050,2017-04-07,2
8051,2017-04-07,3
8052,2017-04-07,4
8053,2017-04-07,5
8054,2017-04-07,6
8055,2017-04-07,7
8056,2017-04-07,8
8057,2017-04-07,9
8058,2017-04-07,10
8059,2017-04-07,11
8060,2017-04-10,2
8061,2017-04-10,3
8062,2017-04-10,4
8063,2017-04-10,5
8064,2017-04-10,6
8065,2017-04-10,7
8066,2017-04-10,8
8067,2017-04-10,9
8068,2017-04-10,10
8069,2017-04-10,11
8070,2017-04-11,2
8071,2017-04-11,3
8072,2017-04-11,4
8073,2017-04-11,5
8074,2017-04-11,6
8075,2017-04-11,7
8076,2017-04-11,8
8077,2017-04-11,9
8078,2017-04-11,10
8079,2017-04-11,11
8080,2017-04-12,2
8081,2017-04-12,3
8082,2017-04-12,4
8083,2017-04-12,5
8084,2017-04-12,6
8085,2017-04-12,7
8086,2017-04-12,8
8087,2017-04-12,9
8088,2017-04-12,10
8089,2017-04-12,11
8090,2017-04-13,2
8091,2017-04-13,3
8092,2017-04-13,4
8093,2017-04-13,5
8094,2017-04-13,6
8095,2017-04-13,7
8096,2017-04-13,8
8097,2017-04-13,9
8098,2017-04-13,10
8099,2017-04-13,11
8100,2017-04-14,2
8101,2017-04-14,3
8102,2017-04-14,4
8103,2017-04-14,5
8104,2017-04-14,6
8105,2017-04-14,7
8106,2017-04-14,8
8107,2017-04-14,9
8108,2017-04-14,10
8109,2017-04-14,11
8110,2017-04-17,2
8111,2017-04-17,3
8112,2017-04-17,4
8113,2017-04-17,5
8114,2017-04-17,6
8115,2017-04-17,7
8116,2017-04-17,8
8117,2017-04-17,9
8118,2017-04-17,10
8119,2017-04-17,11
8120,2017-04-18,2
8121,2017-04-18,3
8122,2017-04-18,4
8123,2017-04-18,5
8124,2017-04-18,6
8125,2017-04-18,7
8126,2017-04-18,8
8127,2017-04-18,9
8128,2017-04-18,10
8129,2017-04-18,11
8130,2017-04-19,2
8131,2017-04-19,3
8132,2017-04-19,4
8133,2017-04-19,5
8134,2017-04-19,6
8135,2017-04-19,7
8136,2017-04-19,8
8137,2017-04-19,9
8138,2017-04-19,10
8139,2017-04-19,11
8140,2017-04-20,2
8141,2017-04-20,3
8142,2017-04-20,4
8143,2017-04-20,5
8144,2017-04-20,6
8145,2017-04-20,7
8146,2017-04-20,8
8147,2017-04-20,9
8148,2017-04-20,10
8149,2017-04-20,11
8150,2017-04-21,2
8151,2017-04-21,3
8152,2017-04-21,4
8153,2017-04-21,5
8154,2017-04-21,6
8155,2017-04-21,7
8156,2017-04-21,8
8157,2017-04-21,9
8158,2017-04-21,10
8159,2017-04-21,11
8160,2017-04-24,2
8161,2017-04-24,3
8162,2017-04-24,4
8163,2017-04-24,5
8164,2017-04-24,6
8165,2017-04-24,7
8166,2017-04-24,8
8167,2017-04-24,9
8168,2017-04-24,10
8169,2017-04-24,11
8170,2017-04-25,2
8171,2017-04-25,3
8172,2017-04-25,4
8173,2017-04-25,5
8174,2017-04-25,6
8175,2017-04-25,7
8176,2017-04-25,8
8177,2017-04-25,9
8178,2017-04-25,10
8179,2017-04-25,11
8180,2017-04-26,2
8181,2017-04-26,3
8182,2017-04-26,4
8183,2017-04-26,5
8184,2017-04-26,6
8185,2017-04-26,7
8186,2017-04-26,8
8187,2017-04-26,9
8188,2017-04-26,10
8189,2017-04-26,11
8190,2017-04-27,2
8191,2017-04-27,3
8192,2017-04-27,4
8193,2017-04-27,5
8194,2017-04-27,6
8195,2017-04-27,7
8196,2017-04-27,8
8197,2017-04-27,9
8198,2017-04-27,10
8199,2017-04-27,11
8200,2017-04-28,2
8201,2017-04-28,3
8202,2017-04-28,4
8203,2017-04-28,5
8204,2017-04-28,6
8205,2017-04-28,7
8206,2017-04-28,8
8207,2017-04-28,9
8208,2017-04-28,10
8209,2017-04-28,11
8210,2017-05-02,2
8211,2017-05-02,3
8212,2017-05-02,4
8213,2017-05-02,5
8214,2017-05-02,6
8215,2017-05-02,7
8216,2017-05-02,8
8217,2017-05-02,9
8218,2017-05-02,10
8219,2017-05-02,11
8220,2017-05-04,2
8221,2017-05-04,3
8222,2017-05-04,4
8223,2017-05-04,5
8224,2017-05-04,6
8225,2017-05-04,7
8226,2017-05-04,8
8227,2017-05-04,9
8228,2017-05-04,10
8229,2017-05-04,11
8230,2017-05-08,2
8231,2017-05-08,3
8232,2017-05-08,4
8233,2017-05-08,5
8234,2017-05-08,6
8235,2017-05-08,7
8236,2017-05-08,8
8237,2017-05-08,9
8238,2017-05-08,10
8239,2017-05-08,11
8240,2017-05-10,2
8241,2017-05-10,3
8242,2017-05-10,4
8243,2017-05-10,5
8244,2017-05-10,6
8245,2017-05-10,7
8246,2017-05-10,8
8247,2017-05-10,9
8248,2017-05-10,10
8249,2017-05-10,11
8250,2017-05-11,2
8251,2017-05-11,3
8252,2017-05-11,4
8253,2017-05-11,5
8254,2017-05-11,6
8255,2017-05-11,7
8256,2017-05-11,8
8257,2017-05-11,9
8258,2017-05-11,10
8259,2017-05-11,11
8260,2017-05-12,2
8261,2017-05-12,3
8262,2017-05-12,4
8263,2017-05-12,5
8264,2017-05-12,6
8265,2017-05-12,7
8266,2017-05-12,8
8267,2017-05-12,9
8268,2017-05-12,10
8269,2017-05-12,11
8270,2017-05-15,2
8271,2017-05-15,3
8272,2017-05-15,4
8273,2017-05-15,5
8274,2017-05-15,6
8275,2017-05-15,7
8276,2017-05-15,8
8277,2017-05-15,9
8278,2017-05-15,10
8279,2017-05-15,11
8280,2017-05-16,2
8281,2017-05-16,3
8282,2017-05-16,4
8283,2017-05-16,5
8284,2017-05-16,6
8285,2017-05-16,7
8286,2017-05-16,8
8287,2017-05-16,9
8288,2017-05-16,10
8289,2017-05-16,11
8290,2017-05-17,2
8291,2017-05-17,3
8292,2017-05-17,4
8293,2017-05-17,5
8294,2017-05-17,6
8295,2017-05-17,7
8296,2017-05-17,8
8297,2017-05-17,9
8298,2017-05-17,10
8299,2017-05-17,11
8300,2017-05-18,2
8301,2017-05-18,3
8302,2017-05-18,4
8303,2017-05-18,5
8304,2017-05-18,6
8305,2017-05-18,7
8306,2017-05-18,8
8307,2017-05-18,9
8308,2017-05-18,10
8309,2017-05-18,11
8310,2017-05-19,2
8311,2017-05-19,3
8312,2017-05-19,4
8313,2017-05-19,5
8314,2017-05-19,6
8315,2017-05-19,7
8316,2017-05-19,8
8317,2017-05-19,9
8318,2017-05-19,10
8319,2017-05-19,11
8320,2017-05-22,2
8321,2017-05-22,3
8322,2017-05-22,4
8323,2017-05-22,5
8324,2017-05-22,6
8325,2017-05-22,7
8326,2017-05-22,8
8327,2017-05-22,9
8328,2017-05-22,10
8329,2017-05-22,11
8330,2017-05-23,2
8331,2017-05-23,3
8332,2017-05-23,4
8333,2017-05-23,5
8334,2017-05-23,6
8335,2017-05-23,7
8336,2017-05-23,8
8337,2017-05-23,9
8338,2017-05-23,10
8339,2017-05-23,11
8340,2017-05-24,2
8341,2017-05-24,3
8342,2017-05-24,4
8343,2017-05-24,5
8344,2017-05-24,6
8345,2017-05-24,7
8346,2017-05-24,8
8347,2017-05-24,9
8348,2017-05-24,10
8349,2017-05-24,11
8350,2017-05-25,2
8351,2017-05-25,3
8352,2017-05-25,4
8353,2017-05-25,5
8354,2017-05-25,6
8355,2017-05-25,7
8356,2017-05-25,8
8357,2017-05-25,9
8358,2017-05-25,10
8359,2017-05-25,11
8360,2017-05-26,2
8361,2017-05-26,3
8362,2017-05-26,4
8363,2017-05-26,5
8364,2017-05-26,6
8365,2017-05-26,7
8366,2017-05-26,8
8367,2017-05-26,9
8368,2017-05-26,10
8369,2017-05-26,11
8370,2017-05-29,2
8371,2017-05-29,3
8372,2017-05-29,4
8373,2017-05-29,5
8374,2017-05-29,6
8375,2017-05-29,7
8376,2017-05-29,8
8377,2017-05-29,9
8378,2017-05-29,10
8379,2017-05-29,11
8380,2017-05-30,2
8381,2017-05-30,3
8382,2017-05-30,4
8383,2017-05-30,5
8384,2017-05-30,6
8385,2017-05-30,7
8386,2017-05-30,8
8387,2017-05-30,9
8388,2017-05-30,10
8389,2017-05-30,11
8390,2017-05-31,2
8391,2017-05-31,3
8392,2017-05-31,4
8393,2017-05-31,5
8394,2017-05-31,6
8395,2017-05-31,7
8396,2017-05-31,8
8397,2017-05-31,9
8398,2017-05-31,10
8399,2017-05-31,11
8400,2017-06-01,2
8401,2017-06-01,3
8402,2017-06-01,4
8403,2017-06-01,5
8404,2017-06-01,6
8405,2017-06-01,7
8406,2017-06-01,8
8407,2017-06-01,9
8408,2017-06-01,10
8409,2017-06-01,11
8410,2017-06-02,2
8411,2017-06-02,3
8412,2017-06-02,4
8413,2017-06-02,5
8414,2017-06-02,6
8415,2017-06-02,7
8416,2017-06-02,8
8417,2017-06-02,9
8418,2017-06-02,10
8419,2017-06-02,11
8420,2017-06-05,2
8421,2017-06-05,3
8422,2017-06-05,4
8423,2017-06-05,5
8424,2017-06-05,6
8425,2017-06-05,7
8426,2017-06-05,8
8427,2017-06-05,9
8428,2017-06-05,10
8429,2017-06-05,11
8430,2017-06-07,2
8431,2017-06-07,3
8432,2017-06-07,4
8433,2017-06-07,5
8434,2017-06-07,6
8435,2017-06-07,7
8436,2017-06-07,8
8437,2017-06-07,9
8438,2017-06-07,10
8439,2017-06-07,11
8440,2017-06-08,2
8441,2017-06-08,3
8442,2017-06-08,4
8443,2017-06-08,5
8444,2017-06-08,6
8445,2017-06-08,7
8446,2017-06-08,8
8447,2017-06-08,9
8448,2017-06-08,10
8449,2017-06-08,11
8450,2017-06-09,2
8451,2017-06-09,3
8452,2017-06-09,4
8453,2017-06-09,5
8454,2017-06-09,6
8455,2017-06-09,7
8456,2017-06-09,8
8457,2017-06-09,9
8458,2017-06-09,10
8459,2017-06-09,11
8460,2017-06-12,2
8461,2017-06-12,3
8462,2017-06-12,4
8463,2017-06-12,5
8464,2017-06-12,6
8465,2017-06-12,7
8466,2017-06-12,8
8467,2017-06-12,9
8468,2017-06-12,10
8469,2017-06-12,11
8470,2017-06-13,2
8471,2017-06-13,3
8472,2017-06-13,4
8473,2017-06-13,5
8474,2017-06-13,6
8475,2017-06-13,7
8476,2017-06-13,8
8477,2017-06-13,9
8478,2017-06-13,10
8479,2017-06-13,11
8480,2017-06-14,2
8481,2017-06-14,3
8482,2017-06-14,4
8483,2017-06-14,5
8484,2017-06-14,6
8485,2017-06-14,7
8486,2017-06-14,8
8487,2017-06-14,9
8488,2017-06-14,10
8489,2017-06-14,11
8490,2017-06-15,2
8491,2017-06-15,3
8492,2017-06-15,4
8493,2017-06-15,5
8494,2017-06-15,6
8495,2017-06-15,7
8496,2017-06-15,8
8497,2017-06-15,9
8498,2017-06-15,10
8499,2017-06-15,11
8500,2017-06-16,2
8501,2017-06-16,3
8502,2017-06-16,4
8503,2017-06-16,5
8504,2017-06-16,6
8505,2017-06-16,7
8506,2017-06-16,8
8507,2017-06-16,9
8508,2017-06-16,10
8509,2017-06-16,11
8510,2017-06-19,2
8511,2017-06-19,3
8512,2017-06-19,4
8513,2017-06-19,5
8514,2017-06-19,6
8515,2017-06-19,7
8516,2017-06-19,8
8517,2017-06-19,9
8518,2017-06-19,10
8519,2017-06-19,11
8520,2017-06-20,2
8521,2017-06-20,3
8522,2017-06-20,4
8523,2017-06-20,5
8524,2017-06-20,6
8525,2017-06-20,7
8526,2017-06-20,8
8527,2017-06-20,9
8528,2017-06-20,10
8529,2017-06-20,11
8530,2017-06-21,2
8531,2017-06-21,3
8532,2017-06-21,4
8533,2017-06-21,5
8534,2017-06-21,6
8535,2017-06-21,7
8536,2017-06-21,8
8537,2017-06-21,9
8538,2017-06-21,10
8539,2017-06-21,11
8540,2017-06-22,2
8541,2017-06-22,3
8542,2017-06-22,4
8543,2017-06-22,5
8544,2017-06-22,6
8545,2017-06-22,7
8546,2017-06-22,8
8547,2017-06-22,9
8548,2017-06-22,10
8549,2017-06-22,11
8550,2017-06-23,2
8551,2017-06-23,3
8552,2017-06-23,4
8553,2017-06-23,5
8554,2017-06-23,6
8555,2017-06-23,7
8556,2017-06-23,8
8557,2017-06-23,9
8558,2017-06-23,10
8559,2017-06-23,11
8560,2017-06-26,2
8561,2017-06-26,3
8562,2017-06-26,4
8563,2017-06-26,5
8564,2017-06-26,6
8565,2017-06-26,7
8566,2017-06-26,8
8567,2017-06-26,9
8568,2017-06-26,10
8569,2017-06-26,11
8570,2017-06-27,2
8571,2017-06-27,3
8572,2017-06-27,4
8573,2017-06-27,5
8574,2017-06-27,6
8575,2017-06-27,7
8576,2017-06-27,8
8577,2017-06-27,9
8578,2017-06-27,10
8579,2017-06-27,11
8580,2017-06-28,2
8581,2017-06-28,3
8582,2017-06-28,4
