Date,Open,High,Low,Close,Volume,Category,count,pos,neg
2017-04-26,345000,348000,344000,345500,22248,8,,,
2017-04-26,345000,348000,344000,345500,22248,9,,,
2017-04-26,345000,348000,344000,345500,22248,10,,,
2017-04-26,345000,348000,344000,345500,22248,11,,,
2017-04-27,347500,349500,342500,344500,30545,2,2.0,2.0,0.0
2017-04-27,347500,349500,342500,344500,30545,3,2.0,2.0,0.0
2017-04-27,347500,349500,342500,344500,30545,4,2.0,2.0,0.0
2017-04-27,347500,349500,342500,344500,30545,5,2.0,2.0,0.0
2017-04-27,347500,349500,342500,344500,30545,6,2.0,2.0,0.0
2017-04-27,347500,349500,342500,344500,30545,7,2.0,2.0,0.0
2017-04-27,347500,349500,342500,344500,30545,8,2.0,2.0,0.0
2017-04-27,347500,349500,342500,344500,30545,9,2.0,2.0,0.0
2017-04-27,347500,349500,342500,344500,30545,10,2.0,2.0,0.0
2017-04-27,347500,349500,342500,344500,30545,11,2.0,2.0,0.0
2017-04-28,341500,343500,339500,341000,31406,2,1.0,1.0,0.0
2017-04-28,341500,343500,339500,341000,31406,3,1.0,1.0,0.0
2017-04-28,341500,343500,339500,341000,31406,4,1.0,1.0,0.0
2017-04-28,341500,343500,339500,341000,31406,5,1.0,1.0,0.0
2017-04-28,341500,343500,339500,341000,31406,6,1.0,1.0,0.0
2017-04-28,341500,343500,339500,341000,31406,7,1.0,1.0,0.0
2017-04-28,341500,343500,339500,341000,31406,8,1.0,1.0,0.0
2017-04-28,341500,343500,339500,341000,31406,9,1.0,1.0,0.0
2017-04-28,341500,343500,339500,341000,31406,10,1.0,1.0,0.0
2017-04-28,341500,343500,339500,341000,31406,11,1.0,1.0,0.0
2017-05-02,341000,343000,338000,342000,25082,2,2.0,0.0,1.0
2017-05-02,341000,343000,338000,342000,25082,3,2.0,0.0,1.0
2017-05-02,341000,343000,338000,342000,25082,4,2.0,0.0,1.0
2017-05-02,341000,343000,338000,342000,25082,5,2.0,0.0,1.0
2017-05-02,341000,343000,338000,342000,25082,6,2.0,0.0,1.0
2017-05-02,341000,343000,338000,342000,25082,7,2.0,0.0,1.0
2017-05-02,341000,343000,338000,342000,25082,8,2.0,0.0,1.0
2017-05-02,341000,343000,338000,342000,25082,9,2.0,0.0,1.0
2017-05-02,341000,343000,338000,342000,25082,10,2.0,0.0,1.0
2017-05-02,341000,343000,338000,342000,25082,11,2.0,0.0,1.0
2017-05-04,340000,344000,340000,343500,30420,2,1.0,0.0,0.0
2017-05-04,340000,344000,340000,343500,30420,3,1.0,0.0,0.0
2017-05-04,340000,344000,340000,343500,30420,4,1.0,0.0,0.0
2017-05-04,340000,344000,340000,343500,30420,5,1.0,0.0,0.0
2017-05-04,340000,344000,340000,343500,30420,6,1.0,0.0,0.0
2017-05-04,340000,344000,340000,343500,30420,7,1.0,0.0,0.0
2017-05-04,340000,344000,340000,343500,30420,8,1.0,0.0,0.0
2017-05-04,340000,344000,340000,343500,30420,9,1.0,0.0,0.0
2017-05-04,340000,344000,340000,343500,30420,10,1.0,0.0,0.0
2017-05-04,340000,344000,340000,343500,30420,11,1.0,0.0,0.0
2017-05-08,346500,354500,346000,354500,76283,2,4.0,1.0,0.0
2017-05-08,346500,354500,346000,354500,76283,3,4.0,1.0,0.0
2017-05-08,346500,354500,346000,354500,76283,4,4.0,1.0,0.0
2017-05-08,346500,354500,346000,354500,76283,5,4.0,1.0,0.0
2017-05-08,346500,354500,346000,354500,76283,6,4.0,1.0,0.0
2017-05-08,346500,354500,346000,354500,76283,7,4.0,1.0,0.0
2017-05-08,346500,354500,346000,354500,76283,8,4.0,1.0,0.0
2017-05-08,346500,354500,346000,354500,76283,9,4.0,1.0,0.0
2017-05-08,346500,354500,346000,354500,76283,10,4.0,1.0,0.0
2017-05-08,346500,354500,346000,354500,76283,11,4.0,1.0,0.0
2017-05-10,354000,360000,353000,354000,61475,2,3.0,1.0,0.0
2017-05-10,354000,360000,353000,354000,61475,3,3.0,1.0,0.0
2017-05-10,354000,360000,353000,354000,61475,4,3.0,1.0,0.0
2017-05-10,354000,360000,353000,354000,61475,5,3.0,1.0,0.0
2017-05-10,354000,360000,353000,354000,61475,6,3.0,1.0,0.0
2017-05-10,354000,360000,353000,354000,61475,7,3.0,1.0,0.0
2017-05-10,354000,360000,353000,354000,61475,8,3.0,1.0,0.0
2017-05-10,354000,360000,353000,354000,61475,9,3.0,1.0,0.0
2017-05-10,354000,360000,353000,354000,61475,10,3.0,1.0,0.0
2017-05-10,354000,360000,353000,354000,61475,11,3.0,1.0,0.0
2017-05-11,358500,358500,351500,358500,40038,2,3.0,1.0,0.0
2017-05-11,358500,358500,351500,358500,40038,3,3.0,1.0,0.0
2017-05-11,358500,358500,351500,358500,40038,4,3.0,1.0,0.0
2017-05-11,358500,358500,351500,358500,40038,5,3.0,1.0,0.0
2017-05-11,358500,358500,351500,358500,40038,6,3.0,1.0,0.0
2017-05-11,358500,358500,351500,358500,40038,7,3.0,1.0,0.0
2017-05-11,358500,358500,351500,358500,40038,8,3.0,1.0,0.0
2017-05-11,358500,358500,351500,358500,40038,9,3.0,1.0,0.0
2017-05-11,358500,358500,351500,358500,40038,10,3.0,1.0,0.0
2017-05-11,358500,358500,351500,358500,40038,11,3.0,1.0,0.0
2017-05-12,356500,359500,352000,358000,75598,2,1.0,0.0,0.0
2017-05-12,356500,359500,352000,358000,75598,3,1.0,0.0,0.0
2017-05-12,356500,359500,352000,358000,75598,4,1.0,0.0,0.0
2017-05-12,356500,359500,352000,358000,75598,5,1.0,0.0,0.0
2017-05-12,356500,359500,352000,358000,75598,6,1.0,0.0,0.0
2017-05-12,356500,359500,352000,358000,75598,7,1.0,0.0,0.0
2017-05-12,356500,359500,352000,358000,75598,8,1.0,0.0,0.0
2017-05-12,356500,359500,352000,358000,75598,9,1.0,0.0,0.0
2017-05-12,356500,359500,352000,358000,75598,10,1.0,0.0,0.0
2017-05-12,356500,359500,352000,358000,75598,11,1.0,0.0,0.0
2017-05-15,358000,358000,352000,354000,41926,2,6.0,2.0,0.0
2017-05-15,358000,358000,352000,354000,41926,3,6.0,2.0,0.0
2017-05-15,358000,358000,352000,354000,41926,4,6.0,2.0,0.0
2017-05-15,358000,358000,352000,354000,41926,5,6.0,2.0,0.0
2017-05-15,358000,358000,352000,354000,41926,6,6.0,2.0,0.0
2017-05-15,358000,358000,352000,354000,41926,7,6.0,2.0,0.0
2017-05-15,358000,358000,352000,354000,41926,8,6.0,2.0,0.0
2017-05-15,358000,358000,352000,354000,41926,9,6.0,2.0,0.0
2017-05-15,358000,358000,352000,354000,41926,10,6.0,2.0,0.0
2017-05-15,358000,358000,352000,354000,41926,11,6.0,2.0,0.0
2017-05-16,354500,356500,351000,354500,32924,2,1.0,1.0,0.0
2017-05-16,354500,356500,351000,354500,32924,3,1.0,1.0,0.0
2017-05-16,354500,356500,351000,354500,32924,4,1.0,1.0,0.0
2017-05-16,354500,356500,351000,354500,32924,5,1.0,1.0,0.0
2017-05-16,354500,356500,351000,354500,32924,6,1.0,1.0,0.0
2017-05-16,354500,356500,351000,354500,32924,7,1.0,1.0,0.0
2017-05-16,354500,356500,351000,354500,32924,8,1.0,1.0,0.0
2017-05-16,354500,356500,351000,354500,32924,9,1.0,1.0,0.0
2017-05-16,354500,356500,351000,354500,32924,10,1.0,1.0,0.0
2017-05-16,354500,356500,351000,354500,32924,11,1.0,1.0,0.0
2017-05-17,353500,355500,351000,353500,32196,2,3.0,3.0,0.0
2017-05-17,353500,355500,351000,353500,32196,3,3.0,3.0,0.0
2017-05-17,353500,355500,351000,353500,32196,4,3.0,3.0,0.0
2017-05-17,353500,355500,351000,353500,32196,5,3.0,3.0,0.0
2017-05-17,353500,355500,351000,353500,32196,6,3.0,3.0,0.0
2017-05-17,353500,355500,351000,353500,32196,7,3.0,3.0,0.0
2017-05-17,353500,355500,351000,353500,32196,8,3.0,3.0,0.0
2017-05-17,353500,355500,351000,353500,32196,9,3.0,3.0,0.0
2017-05-17,353500,355500,351000,353500,32196,10,3.0,3.0,0.0
2017-05-17,353500,355500,351000,353500,32196,11,3.0,3.0,0.0
2017-05-18,351500,357000,350500,355000,48281,2,1.0,1.0,0.0
2017-05-18,351500,357000,350500,355000,48281,3,1.0,1.0,0.0
2017-05-18,351500,357000,350500,355000,48281,4,1.0,1.0,0.0
2017-05-18,351500,357000,350500,355000,48281,5,1.0,1.0,0.0
2017-05-18,351500,357000,350500,355000,48281,6,1.0,1.0,0.0
2017-05-18,351500,357000,350500,355000,48281,7,1.0,1.0,0.0
2017-05-18,351500,357000,350500,355000,48281,8,1.0,1.0,0.0
2017-05-18,351500,357000,350500,355000,48281,9,1.0,1.0,0.0
2017-05-18,351500,357000,350500,355000,48281,10,1.0,1.0,0.0
2017-05-18,351500,357000,350500,355000,48281,11,1.0,1.0,0.0
2017-05-19,355000,363500,355000,362500,62164,2,1.0,0.0,0.0
2017-05-19,355000,363500,355000,362500,62164,3,1.0,0.0,0.0
2017-05-19,355000,363500,355000,362500,62164,4,1.0,0.0,0.0
2017-05-19,355000,363500,355000,362500,62164,5,1.0,0.0,0.0
2017-05-19,355000,363500,355000,362500,62164,6,1.0,0.0,0.0
2017-05-19,355000,363500,355000,362500,62164,7,1.0,0.0,0.0
2017-05-19,355000,363500,355000,362500,62164,8,1.0,0.0,0.0
2017-05-19,355000,363500,355000,362500,62164,9,1.0,0.0,0.0
2017-05-19,355000,363500,355000,362500,62164,10,1.0,0.0,0.0
2017-05-19,355000,363500,355000,362500,62164,11,1.0,0.0,0.0
2017-05-22,365500,367000,364000,366500,49125,2,6.0,5.0,0.0
2017-05-22,365500,367000,364000,366500,49125,3,6.0,5.0,0.0
2017-05-22,365500,367000,364000,366500,49125,4,6.0,5.0,0.0
2017-05-22,365500,367000,364000,366500,49125,5,6.0,5.0,0.0
2017-05-22,365500,367000,364000,366500,49125,6,6.0,5.0,0.0
2017-05-22,365500,367000,364000,366500,49125,7,6.0,5.0,0.0
2017-05-22,365500,367000,364000,366500,49125,8,6.0,5.0,0.0
2017-05-22,365500,367000,364000,366500,49125,9,6.0,5.0,0.0
2017-05-22,365500,367000,364000,366500,49125,10,6.0,5.0,0.0
2017-05-22,365500,367000,364000,366500,49125,11,6.0,5.0,0.0
2017-05-23,368500,375000,365000,370500,83774,2,2.0,1.0,0.0
2017-05-23,368500,375000,365000,370500,83774,3,2.0,1.0,0.0
2017-05-23,368500,375000,365000,370500,83774,4,2.0,1.0,0.0
2017-05-23,368500,375000,365000,370500,83774,5,2.0,1.0,0.0
2017-05-23,368500,375000,365000,370500,83774,6,2.0,1.0,0.0
2017-05-23,368500,375000,365000,370500,83774,7,2.0,1.0,0.0
2017-05-23,368500,375000,365000,370500,83774,8,2.0,1.0,0.0
2017-05-23,368500,375000,365000,370500,83774,9,2.0,1.0,0.0
2017-05-23,368500,375000,365000,370500,83774,10,2.0,1.0,0.0
2017-05-23,368500,375000,365000,370500,83774,11,2.0,1.0,0.0
2017-05-24,371000,375500,369000,374000,58563,2,3.0,1.0,0.0
2017-05-24,371000,375500,369000,374000,58563,3,3.0,1.0,0.0
2017-05-24,371000,375500,369000,374000,58563,4,3.0,1.0,0.0
2017-05-24,371000,375500,369000,374000,58563,5,3.0,1.0,0.0
2017-05-24,371000,375500,369000,374000,58563,6,3.0,1.0,0.0
2017-05-24,371000,375500,369000,374000,58563,7,3.0,1.0,0.0
2017-05-24,371000,375500,369000,374000,58563,8,3.0,1.0,0.0
2017-05-24,371000,375500,369000,374000,58563,9,3.0,1.0,0.0
2017-05-24,371000,375500,369000,374000,58563,10,3.0,1.0,0.0
2017-05-24,371000,375500,369000,374000,58563,11,3.0,1.0,0.0
2017-05-25,375000,376000,370500,375500,36406,2,1.0,1.0,0.0
2017-05-25,375000,376000,370500,375500,36406,3,1.0,1.0,0.0
2017-05-25,375000,376000,370500,375500,36406,4,1.0,1.0,0.0
2017-05-25,375000,376000,370500,375500,36406,5,1.0,1.0,0.0
2017-05-25,375000,376000,370500,375500,36406,6,1.0,1.0,0.0
2017-05-25,375000,376000,370500,375500,36406,7,1.0,1.0,0.0
2017-05-25,375000,376000,370500,375500,36406,8,1.0,1.0,0.0
2017-05-25,375000,376000,370500,375500,36406,9,1.0,1.0,0.0
2017-05-25,375000,376000,370500,375500,36406,10,1.0,1.0,0.0
2017-05-25,375000,376000,370500,375500,36406,11,1.0,1.0,0.0
2017-05-26,373000,380500,373000,380000,50929,2,1.0,1.0,0.0
2017-05-26,373000,380500,373000,380000,50929,3,1.0,1.0,0.0
2017-05-26,373000,380500,373000,380000,50929,4,1.0,1.0,0.0
2017-05-26,373000,380500,373000,380000,50929,5,1.0,1.0,0.0
2017-05-26,373000,380500,373000,380000,50929,6,1.0,1.0,0.0
2017-05-26,373000,380500,373000,380000,50929,7,1.0,1.0,0.0
2017-05-26,373000,380500,373000,380000,50929,8,1.0,1.0,0.0
2017-05-26,373000,380500,373000,380000,50929,9,1.0,1.0,0.0
2017-05-26,373000,380500,373000,380000,50929,10,1.0,1.0,0.0
2017-05-26,373000,380500,373000,380000,50929,11,1.0,1.0,0.0
2017-05-29,380000,384500,378000,381500,41448,2,1.0,1.0,0.0
2017-05-29,380000,384500,378000,381500,41448,3,1.0,1.0,0.0
2017-05-29,380000,384500,378000,381500,41448,4,1.0,1.0,0.0
2017-05-29,380000,384500,378000,381500,41448,5,1.0,1.0,0.0
2017-05-29,380000,384500,378000,381500,41448,6,1.0,1.0,0.0
2017-05-29,380000,384500,378000,381500,41448,7,1.0,1.0,0.0
2017-05-29,380000,384500,378000,381500,41448,8,1.0,1.0,0.0
2017-05-29,380000,384500,378000,381500,41448,9,1.0,1.0,0.0
2017-05-29,380000,384500,378000,381500,41448,10,1.0,1.0,0.0
2017-05-29,380000,384500,378000,381500,41448,11,1.0,1.0,0.0
2017-05-30,381500,384000,377000,378000,40848,2,2.0,2.0,0.0
2017-05-30,381500,384000,377000,378000,40848,3,2.0,2.0,0.0
2017-05-30,381500,384000,377000,378000,40848,4,2.0,2.0,0.0
2017-05-30,381500,384000,377000,378000,40848,5,2.0,2.0,0.0
2017-05-30,381500,384000,377000,378000,40848,6,2.0,2.0,0.0
2017-05-30,381500,384000,377000,378000,40848,7,2.0,2.0,0.0
2017-05-30,381500,384000,377000,378000,40848,8,2.0,2.0,0.0
2017-05-30,381500,384000,377000,378000,40848,9,2.0,2.0,0.0
2017-05-30,381500,384000,377000,378000,40848,10,2.0,2.0,0.0
2017-05-30,381500,384000,377000,378000,40848,11,2.0,2.0,0.0
2017-05-31,380000,384000,379500,381500,55675,2,1.0,1.0,0.0
2017-05-31,380000,384000,379500,381500,55675,3,1.0,1.0,0.0
2017-05-31,380000,384000,379500,381500,55675,4,1.0,1.0,0.0
2017-05-31,380000,384000,379500,381500,55675,5,1.0,1.0,0.0
2017-05-31,380000,384000,379500,381500,55675,6,1.0,1.0,0.0
2017-05-31,380000,384000,379500,381500,55675,7,1.0,1.0,0.0
2017-05-31,380000,384000,379500,381500,55675,8,1.0,1.0,0.0
2017-05-31,380000,384000,379500,381500,55675,9,1.0,1.0,0.0
2017-05-31,380000,384000,379500,381500,55675,10,1.0,1.0,0.0
2017-05-31,380000,384000,379500,381500,55675,11,1.0,1.0,0.0
2017-06-01,380500,382500,377000,381000,29768,2,1.0,1.0,0.0
2017-06-01,380500,382500,377000,381000,29768,3,1.0,1.0,0.0
2017-06-01,380500,382500,377000,381000,29768,4,1.0,1.0,0.0
2017-06-01,380500,382500,377000,381000,29768,5,1.0,1.0,0.0
2017-06-01,380500,382500,377000,381000,29768,6,1.0,1.0,0.0
2017-06-01,380500,382500,377000,381000,29768,7,1.0,1.0,0.0
2017-06-01,380500,382500,377000,381000,29768,8,1.0,1.0,0.0
2017-06-01,380500,382500,377000,381000,29768,9,1.0,1.0,0.0
2017-06-01,380500,382500,377000,381000,29768,10,1.0,1.0,0.0
2017-06-01,380500,382500,377000,381000,29768,11,1.0,1.0,0.0
2017-06-02,381000,385500,378500,384000,44508,2,,,
2017-06-02,381000,385500,378500,384000,44508,3,,,
2017-06-02,381000,385500,378500,384000,44508,4,,,
2017-06-02,381000,385500,378500,384000,44508,5,,,
2017-06-02,381000,385500,378500,384000,44508,6,,,
2017-06-02,381000,385500,378500,384000,44508,7,,,
2017-06-02,381000,385500,378500,384000,44508,8,,,
2017-06-02,381000,385500,378500,384000,44508,9,,,
2017-06-02,381000,385500,378500,384000,44508,10,,,
2017-06-02,381000,385500,378500,384000,44508,11,,,
2017-06-05,385000,387500,380500,387000,38394,2,2.0,2.0,0.0
2017-06-05,385000,387500,380500,387000,38394,3,2.0,2.0,0.0
2017-06-05,385000,387500,380500,387000,38394,4,2.0,2.0,0.0
2017-06-05,385000,387500,380500,387000,38394,5,2.0,2.0,0.0
2017-06-05,385000,387500,380500,387000,38394,6,2.0,2.0,0.0
2017-06-05,385000,387500,380500,387000,38394,7,2.0,2.0,0.0
2017-06-05,385000,387500,380500,387000,38394,8,2.0,2.0,0.0
2017-06-05,385000,387500,380500,387000,38394,9,2.0,2.0,0.0
2017-06-05,385000,387500,380500,387000,38394,10,2.0,2.0,0.0
2017-06-05,385000,387500,380500,387000,38394,11,2.0,2.0,0.0
2017-06-07,384500,389000,381500,383500,30297,2,,,
2017-06-07,384500,389000,381500,383500,30297,3,,,
2017-06-07,384500,389000,381500,383500,30297,4,,,
2017-06-07,384500,389000,381500,383500,30297,5,,,
2017-06-07,384500,389000,381500,383500,30297,6,,,
2017-06-07,384500,389000,381500,383500,30297,7,,,
2017-06-07,384500,389000,381500,383500,30297,8,,,
2017-06-07,384500,389000,381500,383500,30297,9,,,
2017-06-07,384500,389000,381500,383500,30297,10,,,
2017-06-07,384500,389000,381500,383500,30297,11,,,
2017-06-08,382000,386000,378500,386000,52918,2,1.0,1.0,0.0
2017-06-08,382000,386000,378500,386000,52918,3,1.0,1.0,0.0
2017-06-08,382000,386000,378500,386000,52918,4,1.0,1.0,0.0
2017-06-08,382000,386000,378500,386000,52918,5,1.0,1.0,0.0
2017-06-08,382000,386000,378500,386000,52918,6,1.0,1.0,0.0
2017-06-08,382000,386000,378500,386000,52918,7,1.0,1.0,0.0
2017-06-08,382000,386000,378500,386000,52918,8,1.0,1.0,0.0
2017-06-08,382000,386000,378500,386000,52918,9,1.0,1.0,0.0
2017-06-08,382000,386000,378500,386000,52918,10,1.0,1.0,0.0
2017-06-08,382000,386000,378500,386000,52918,11,1.0,1.0,0.0
2017-06-09,385000,385000,378500,380000,57168,2,1.0,1.0,0.0
2017-06-09,385000,385000,378500,380000,57168,3,1.0,1.0,0.0
2017-06-09,385000,385000,378500,380000,57168,4,1.0,1.0,0.0
2017-06-09,385000,385000,378500,380000,57168,5,1.0,1.0,0.0
2017-06-09,385000,385000,378500,380000,57168,6,1.0,1.0,0.0
2017-06-09,385000,385000,378500,380000,57168,7,1.0,1.0,0.0
2017-06-09,385000,385000,378500,380000,57168,8,1.0,1.0,0.0
2017-06-09,385000,385000,378500,380000,57168,9,1.0,1.0,0.0
2017-06-09,385000,385000,378500,380000,57168,10,1.0,1.0,0.0
2017-06-09,385000,385000,378500,380000,57168,11,1.0,1.0,0.0
2017-06-12,377500,378000,372000,373500,38348,2,5.0,4.0,0.0
2017-06-12,377500,378000,372000,373500,38348,3,5.0,4.0,0.0
2017-06-12,377500,378000,372000,373500,38348,4,5.0,4.0,0.0
2017-06-12,377500,378000,372000,373500,38348,5,5.0,4.0,0.0
2017-06-12,377500,378000,372000,373500,38348,6,5.0,4.0,0.0
2017-06-12,377500,378000,372000,373500,38348,7,5.0,4.0,0.0
2017-06-12,377500,378000,372000,373500,38348,8,5.0,4.0,0.0
2017-06-12,377500,378000,372000,373500,38348,9,5.0,4.0,0.0
2017-06-12,377500,378000,372000,373500,38348,10,5.0,4.0,0.0
2017-06-12,377500,378000,372000,373500,38348,11,5.0,4.0,0.0
2017-06-13,381500,385500,374000,378000,62182,2,6.0,3.0,0.0
2017-06-13,381500,385500,374000,378000,62182,3,6.0,3.0,0.0
2017-06-13,381500,385500,374000,378000,62182,4,6.0,3.0,0.0
2017-06-13,381500,385500,374000,378000,62182,5,6.0,3.0,0.0
2017-06-13,381500,385500,374000,378000,62182,6,6.0,3.0,0.0
2017-06-13,381500,385500,374000,378000,62182,7,6.0,3.0,0.0
2017-06-13,381500,385500,374000,378000,62182,8,6.0,3.0,0.0
2017-06-13,381500,385500,374000,378000,62182,9,6.0,3.0,0.0
2017-06-13,381500,385500,374000,378000,62182,10,6.0,3.0,0.0
2017-06-13,381500,385500,374000,378000,62182,11,6.0,3.0,0.0
2017-06-14,378000,385000,378000,384500,47338,2,,,
2017-06-14,378000,385000,378000,384500,47338,3,,,
2017-06-14,378000,385000,378000,384500,47338,4,,,
2017-06-14,378000,385000,378000,384500,47338,5,,,
2017-06-14,378000,385000,378000,384500,47338,6,,,
2017-06-14,378000,385000,378000,384500,47338,7,,,
2017-06-14,378000,385000,378000,384500,47338,8,,,
2017-06-14,378000,385000,378000,384500,47338,9,,,
2017-06-14,378000,385000,378000,384500,47338,10,,,
2017-06-14,378000,385000,378000,384500,47338,11,,,
2017-06-15,381000,383500,377500,380000,34238,2,1.0,0.0,0.0
