date,open,high,low,close,volume,roe,per,pbr,Date,Category,count,pos,neg
2016-06-21,381000,393000,375500,381500,78241,8.42,18.77,1.48,2016-06-21,8,,,
2016-06-21,381000,393000,375500,381500,78241,8.42,18.77,1.48,2016-06-21,9,,,
2016-06-21,381000,393000,375500,381500,78241,8.42,18.77,1.48,2016-06-21,10,,,
2016-06-21,381000,393000,375500,381500,78241,8.42,18.77,1.48,2016-06-21,11,,,
2016-06-22,380500,394000,380000,391000,60622,8.42,18.77,1.48,2016-06-22,2,1.0,1.0,0.0
2016-06-22,380500,394000,380000,391000,60622,8.42,18.77,1.48,2016-06-22,3,1.0,1.0,0.0
2016-06-22,380500,394000,380000,391000,60622,8.42,18.77,1.48,2016-06-22,4,1.0,1.0,0.0
2016-06-22,380500,394000,380000,391000,60622,8.42,18.77,1.48,2016-06-22,5,1.0,1.0,0.0
2016-06-22,380500,394000,380000,391000,60622,8.42,18.77,1.48,2016-06-22,6,1.0,1.0,0.0
2016-06-22,380500,394000,380000,391000,60622,8.42,18.77,1.48,2016-06-22,7,1.0,1.0,0.0
2016-06-22,380500,394000,380000,391000,60622,8.42,18.77,1.48,2016-06-22,8,1.0,1.0,0.0
2016-06-22,380500,394000,380000,391000,60622,8.42,18.77,1.48,2016-06-22,9,1.0,1.0,0.0
2016-06-22,380500,394000,380000,391000,60622,8.42,18.77,1.48,2016-06-22,10,1.0,1.0,0.0
2016-06-22,380500,394000,380000,391000,60622,8.42,18.77,1.48,2016-06-22,11,1.0,1.0,0.0
2016-06-23,390500,394500,385500,390000,39885,8.42,18.77,1.48,2016-06-23,2,3.0,2.0,0.0
2016-06-23,390500,394500,385500,390000,39885,8.42,18.77,1.48,2016-06-23,3,3.0,2.0,0.0
2016-06-23,390500,394500,385500,390000,39885,8.42,18.77,1.48,2016-06-23,4,3.0,2.0,0.0
2016-06-23,390500,394500,385500,390000,39885,8.42,18.77,1.48,2016-06-23,5,3.0,2.0,0.0
2016-06-23,390500,394500,385500,390000,39885,8.42,18.77,1.48,2016-06-23,6,3.0,2.0,0.0
2016-06-23,390500,394500,385500,390000,39885,8.42,18.77,1.48,2016-06-23,7,3.0,2.0,0.0
2016-06-23,390500,394500,385500,390000,39885,8.42,18.77,1.48,2016-06-23,8,3.0,2.0,0.0
2016-06-23,390500,394500,385500,390000,39885,8.42,18.77,1.48,2016-06-23,9,3.0,2.0,0.0
2016-06-23,390500,394500,385500,390000,39885,8.42,18.77,1.48,2016-06-23,10,3.0,2.0,0.0
2016-06-23,390500,394500,385500,390000,39885,8.42,18.77,1.48,2016-06-23,11,3.0,2.0,0.0
2016-06-24,386000,398000,373500,385000,91367,8.42,18.77,1.48,2016-06-24,2,1.0,1.0,0.0
2016-06-24,386000,398000,373500,385000,91367,8.42,18.77,1.48,2016-06-24,3,1.0,1.0,0.0
2016-06-24,386000,398000,373500,385000,91367,8.42,18.77,1.48,2016-06-24,4,1.0,1.0,0.0
2016-06-24,386000,398000,373500,385000,91367,8.42,18.77,1.48,2016-06-24,5,1.0,1.0,0.0
2016-06-24,386000,398000,373500,385000,91367,8.42,18.77,1.48,2016-06-24,6,1.0,1.0,0.0
2016-06-24,386000,398000,373500,385000,91367,8.42,18.77,1.48,2016-06-24,7,1.0,1.0,0.0
2016-06-24,386000,398000,373500,385000,91367,8.42,18.77,1.48,2016-06-24,8,1.0,1.0,0.0
2016-06-24,386000,398000,373500,385000,91367,8.42,18.77,1.48,2016-06-24,9,1.0,1.0,0.0
2016-06-24,386000,398000,373500,385000,91367,8.42,18.77,1.48,2016-06-24,10,1.0,1.0,0.0
2016-06-24,386000,398000,373500,385000,91367,8.42,18.77,1.48,2016-06-24,11,1.0,1.0,0.0
2016-06-27,381000,391000,375000,391000,37785,8.42,18.77,1.48,2016-06-27,2,4.0,2.0,0.0
2016-06-27,381000,391000,375000,391000,37785,8.42,18.77,1.48,2016-06-27,3,4.0,2.0,0.0
2016-06-27,381000,391000,375000,391000,37785,8.42,18.77,1.48,2016-06-27,4,4.0,2.0,0.0
2016-06-27,381000,391000,375000,391000,37785,8.42,18.77,1.48,2016-06-27,5,4.0,2.0,0.0
2016-06-27,381000,391000,375000,391000,37785,8.42,18.77,1.48,2016-06-27,6,4.0,2.0,0.0
2016-06-27,381000,391000,375000,391000,37785,8.42,18.77,1.48,2016-06-27,7,4.0,2.0,0.0
2016-06-27,381000,391000,375000,391000,37785,8.42,18.77,1.48,2016-06-27,8,4.0,2.0,0.0
2016-06-27,381000,391000,375000,391000,37785,8.42,18.77,1.48,2016-06-27,9,4.0,2.0,0.0
2016-06-27,381000,391000,375000,391000,37785,8.42,18.77,1.48,2016-06-27,10,4.0,2.0,0.0
2016-06-27,381000,391000,375000,391000,37785,8.42,18.77,1.48,2016-06-27,11,4.0,2.0,0.0
2016-06-28,384500,393000,384500,391000,29445,8.42,18.77,1.48,2016-06-28,2,,,
2016-06-28,384500,393000,384500,391000,29445,8.42,18.77,1.48,2016-06-28,3,,,
2016-06-28,384500,393000,384500,391000,29445,8.42,18.77,1.48,2016-06-28,4,,,
2016-06-28,384500,393000,384500,391000,29445,8.42,18.77,1.48,2016-06-28,5,,,
2016-06-28,384500,393000,384500,391000,29445,8.42,18.77,1.48,2016-06-28,6,,,
2016-06-28,384500,393000,384500,391000,29445,8.42,18.77,1.48,2016-06-28,7,,,
2016-06-28,384500,393000,384500,391000,29445,8.42,18.77,1.48,2016-06-28,8,,,
2016-06-28,384500,393000,384500,391000,29445,8.42,18.77,1.48,2016-06-28,9,,,
2016-06-28,384500,393000,384500,391000,29445,8.42,18.77,1.48,2016-06-28,10,,,
2016-06-28,384500,393000,384500,391000,29445,8.42,18.77,1.48,2016-06-28,11,,,
2016-06-29,392000,398000,389000,392000,32762,8.42,18.77,1.48,2016-06-29,2,,,
2016-06-29,392000,398000,389000,392000,32762,8.42,18.77,1.48,2016-06-29,3,,,
2016-06-29,392000,398000,389000,392000,32762,8.42,18.77,1.48,2016-06-29,4,,,
2016-06-29,392000,398000,389000,392000,32762,8.42,18.77,1.48,2016-06-29,5,,,
2016-06-29,392000,398000,389000,392000,32762,8.42,18.77,1.48,2016-06-29,6,,,
2016-06-29,392000,398000,389000,392000,32762,8.42,18.77,1.48,2016-06-29,7,,,
2016-06-29,392000,398000,389000,392000,32762,8.42,18.77,1.48,2016-06-29,8,,,
2016-06-29,392000,398000,389000,392000,32762,8.42,18.77,1.48,2016-06-29,9,,,
2016-06-29,392000,398000,389000,392000,32762,8.42,18.77,1.48,2016-06-29,10,,,
2016-06-29,392000,398000,389000,392000,32762,8.42,18.77,1.48,2016-06-29,11,,,
2016-06-30,393000,394500,385000,388500,30734,8.42,18.77,1.48,2016-06-30,2,3.0,2.0,0.0
2016-06-30,393000,394500,385000,388500,30734,8.42,18.77,1.48,2016-06-30,3,3.0,2.0,0.0
2016-06-30,393000,394500,385000,388500,30734,8.42,18.77,1.48,2016-06-30,4,3.0,2.0,0.0
2016-06-30,393000,394500,385000,388500,30734,8.42,18.77,1.48,2016-06-30,5,3.0,2.0,0.0
2016-06-30,393000,394500,385000,388500,30734,8.42,18.77,1.48,2016-06-30,6,3.0,2.0,0.0
2016-06-30,393000,394500,385000,388500,30734,8.42,18.77,1.48,2016-06-30,7,3.0,2.0,0.0
2016-06-30,393000,394500,385000,388500,30734,8.42,18.77,1.48,2016-06-30,8,3.0,2.0,0.0
2016-06-30,393000,394500,385000,388500,30734,8.42,18.77,1.48,2016-06-30,9,3.0,2.0,0.0
2016-06-30,393000,394500,385000,388500,30734,8.42,18.77,1.48,2016-06-30,10,3.0,2.0,0.0
2016-06-30,393000,394500,385000,388500,30734,8.42,18.77,1.48,2016-06-30,11,3.0,2.0,0.0
2016-07-01,387500,392000,385500,386500,23880,8.42,18.77,1.48,2016-07-01,2,4.0,2.0,0.0
2016-07-01,387500,392000,385500,386500,23880,8.42,18.77,1.48,2016-07-01,3,4.0,2.0,0.0
2016-07-01,387500,392000,385500,386500,23880,8.42,18.77,1.48,2016-07-01,4,4.0,2.0,0.0
2016-07-01,387500,392000,385500,386500,23880,8.42,18.77,1.48,2016-07-01,5,4.0,2.0,0.0
2016-07-01,387500,392000,385500,386500,23880,8.42,18.77,1.48,2016-07-01,6,4.0,2.0,0.0
2016-07-01,387500,392000,385500,386500,23880,8.42,18.77,1.48,2016-07-01,7,4.0,2.0,0.0
2016-07-01,387500,392000,385500,386500,23880,8.42,18.77,1.48,2016-07-01,8,4.0,2.0,0.0
2016-07-01,387500,392000,385500,386500,23880,8.42,18.77,1.48,2016-07-01,9,4.0,2.0,0.0
2016-07-01,387500,392000,385500,386500,23880,8.42,18.77,1.48,2016-07-01,10,4.0,2.0,0.0
2016-07-01,387500,392000,385500,386500,23880,8.42,18.77,1.48,2016-07-01,11,4.0,2.0,0.0
2016-07-04,384500,391500,381000,389500,30358,8.42,18.77,1.48,2016-07-04,2,1.0,1.0,0.0
2016-07-04,384500,391500,381000,389500,30358,8.42,18.77,1.48,2016-07-04,3,1.0,1.0,0.0
2016-07-04,384500,391500,381000,389500,30358,8.42,18.77,1.48,2016-07-04,4,1.0,1.0,0.0
2016-07-04,384500,391500,381000,389500,30358,8.42,18.77,1.48,2016-07-04,5,1.0,1.0,0.0
2016-07-04,384500,391500,381000,389500,30358,8.42,18.77,1.48,2016-07-04,6,1.0,1.0,0.0
2016-07-04,384500,391500,381000,389500,30358,8.42,18.77,1.48,2016-07-04,7,1.0,1.0,0.0
2016-07-04,384500,391500,381000,389500,30358,8.42,18.77,1.48,2016-07-04,8,1.0,1.0,0.0
2016-07-04,384500,391500,381000,389500,30358,8.42,18.77,1.48,2016-07-04,9,1.0,1.0,0.0
2016-07-04,384500,391500,381000,389500,30358,8.42,18.77,1.48,2016-07-04,10,1.0,1.0,0.0
2016-07-04,384500,391500,381000,389500,30358,8.42,18.77,1.48,2016-07-04,11,1.0,1.0,0.0
2016-07-05,389500,393000,386500,389500,14990,8.42,18.77,1.48,2016-07-05,2,,,
2016-07-05,389500,393000,386500,389500,14990,8.42,18.77,1.48,2016-07-05,3,,,
2016-07-05,389500,393000,386500,389500,14990,8.42,18.77,1.48,2016-07-05,4,,,
2016-07-05,389500,393000,386500,389500,14990,8.42,18.77,1.48,2016-07-05,5,,,
2016-07-05,389500,393000,386500,389500,14990,8.42,18.77,1.48,2016-07-05,6,,,
2016-07-05,389500,393000,386500,389500,14990,8.42,18.77,1.48,2016-07-05,7,,,
2016-07-05,389500,393000,386500,389500,14990,8.42,18.77,1.48,2016-07-05,8,,,
2016-07-05,389500,393000,386500,389500,14990,8.42,18.77,1.48,2016-07-05,9,,,
2016-07-05,389500,393000,386500,389500,14990,8.42,18.77,1.48,2016-07-05,10,,,
2016-07-05,389500,393000,386500,389500,14990,8.42,18.77,1.48,2016-07-05,11,,,
2016-07-06,391000,394500,383500,391000,37130,8.42,18.77,1.48,2016-07-06,2,1.0,0.0,1.0
2016-07-06,391000,394500,383500,391000,37130,8.42,18.77,1.48,2016-07-06,3,1.0,0.0,1.0
2016-07-06,391000,394500,383500,391000,37130,8.42,18.77,1.48,2016-07-06,4,1.0,0.0,1.0
2016-07-06,391000,394500,383500,391000,37130,8.42,18.77,1.48,2016-07-06,5,1.0,0.0,1.0
2016-07-06,391000,394500,383500,391000,37130,8.42,18.77,1.48,2016-07-06,6,1.0,0.0,1.0
2016-07-06,391000,394500,383500,391000,37130,8.42,18.77,1.48,2016-07-06,7,1.0,0.0,1.0
2016-07-06,391000,394500,383500,391000,37130,8.42,18.77,1.48,2016-07-06,8,1.0,0.0,1.0
2016-07-06,391000,394500,383500,391000,37130,8.42,18.77,1.48,2016-07-06,9,1.0,0.0,1.0
2016-07-06,391000,394500,383500,391000,37130,8.42,18.77,1.48,2016-07-06,10,1.0,0.0,1.0
2016-07-06,391000,394500,383500,391000,37130,8.42,18.77,1.48,2016-07-06,11,1.0,0.0,1.0
2016-07-07,391500,392000,384500,386000,27933,8.42,18.77,1.48,2016-07-07,2,4.0,2.0,1.0
2016-07-07,391500,392000,384500,386000,27933,8.42,18.77,1.48,2016-07-07,3,4.0,2.0,1.0
2016-07-07,391500,392000,384500,386000,27933,8.42,18.77,1.48,2016-07-07,4,4.0,2.0,1.0
2016-07-07,391500,392000,384500,386000,27933,8.42,18.77,1.48,2016-07-07,5,4.0,2.0,1.0
2016-07-07,391500,392000,384500,386000,27933,8.42,18.77,1.48,2016-07-07,6,4.0,2.0,1.0
2016-07-07,391500,392000,384500,386000,27933,8.42,18.77,1.48,2016-07-07,7,4.0,2.0,1.0
2016-07-07,391500,392000,384500,386000,27933,8.42,18.77,1.48,2016-07-07,8,4.0,2.0,1.0
2016-07-07,391500,392000,384500,386000,27933,8.42,18.77,1.48,2016-07-07,9,4.0,2.0,1.0
2016-07-07,391500,392000,384500,386000,27933,8.42,18.77,1.48,2016-07-07,10,4.0,2.0,1.0
2016-07-07,391500,392000,384500,386000,27933,8.42,18.77,1.48,2016-07-07,11,4.0,2.0,1.0
2016-07-08,385000,388500,382500,386500,24431,8.42,18.77,1.48,2016-07-08,2,1.0,1.0,0.0
2016-07-08,385000,388500,382500,386500,24431,8.42,18.77,1.48,2016-07-08,3,1.0,1.0,0.0
2016-07-08,385000,388500,382500,386500,24431,8.42,18.77,1.48,2016-07-08,4,1.0,1.0,0.0
2016-07-08,385000,388500,382500,386500,24431,8.42,18.77,1.48,2016-07-08,5,1.0,1.0,0.0
2016-07-08,385000,388500,382500,386500,24431,8.42,18.77,1.48,2016-07-08,6,1.0,1.0,0.0
2016-07-08,385000,388500,382500,386500,24431,8.42,18.77,1.48,2016-07-08,7,1.0,1.0,0.0
2016-07-08,385000,388500,382500,386500,24431,8.42,18.77,1.48,2016-07-08,8,1.0,1.0,0.0
2016-07-08,385000,388500,382500,386500,24431,8.42,18.77,1.48,2016-07-08,9,1.0,1.0,0.0
2016-07-08,385000,388500,382500,386500,24431,8.42,18.77,1.48,2016-07-08,10,1.0,1.0,0.0
2016-07-08,385000,388500,382500,386500,24431,8.42,18.77,1.48,2016-07-08,11,1.0,1.0,0.0
2016-07-11,391000,391500,384000,390500,23592,8.42,18.77,1.48,2016-07-11,2,2.0,0.0,1.0
2016-07-11,391000,391500,384000,390500,23592,8.42,18.77,1.48,2016-07-11,3,2.0,0.0,1.0
2016-07-11,391000,391500,384000,390500,23592,8.42,18.77,1.48,2016-07-11,4,2.0,0.0,1.0
2016-07-11,391000,391500,384000,390500,23592,8.42,18.77,1.48,2016-07-11,5,2.0,0.0,1.0
2016-07-11,391000,391500,384000,390500,23592,8.42,18.77,1.48,2016-07-11,6,2.0,0.0,1.0
2016-07-11,391000,391500,384000,390500,23592,8.42,18.77,1.48,2016-07-11,7,2.0,0.0,1.0
2016-07-11,391000,391500,384000,390500,23592,8.42,18.77,1.48,2016-07-11,8,2.0,0.0,1.0
2016-07-11,391000,391500,384000,390500,23592,8.42,18.77,1.48,2016-07-11,9,2.0,0.0,1.0
2016-07-11,391000,391500,384000,390500,23592,8.42,18.77,1.48,2016-07-11,10,2.0,0.0,1.0
2016-07-11,391000,391500,384000,390500,23592,8.42,18.77,1.48,2016-07-11,11,2.0,0.0,1.0
2016-07-12,391000,405000,388000,402000,74088,8.42,18.77,1.48,2016-07-12,2,2.0,1.0,0.0
2016-07-12,391000,405000,388000,402000,74088,8.42,18.77,1.48,2016-07-12,3,2.0,1.0,0.0
2016-07-12,391000,405000,388000,402000,74088,8.42,18.77,1.48,2016-07-12,4,2.0,1.0,0.0
2016-07-12,391000,405000,388000,402000,74088,8.42,18.77,1.48,2016-07-12,5,2.0,1.0,0.0
2016-07-12,391000,405000,388000,402000,74088,8.42,18.77,1.48,2016-07-12,6,2.0,1.0,0.0
2016-07-12,391000,405000,388000,402000,74088,8.42,18.77,1.48,2016-07-12,7,2.0,1.0,0.0
2016-07-12,391000,405000,388000,402000,74088,8.42,18.77,1.48,2016-07-12,8,2.0,1.0,0.0
2016-07-12,391000,405000,388000,402000,74088,8.42,18.77,1.48,2016-07-12,9,2.0,1.0,0.0
2016-07-12,391000,405000,388000,402000,74088,8.42,18.77,1.48,2016-07-12,10,2.0,1.0,0.0
2016-07-12,391000,405000,388000,402000,74088,8.42,18.77,1.48,2016-07-12,11,2.0,1.0,0.0
2016-07-13,400000,404500,398000,403000,43059,8.42,18.77,1.48,2016-07-13,2,,,
2016-07-13,400000,404500,398000,403000,43059,8.42,18.77,1.48,2016-07-13,3,,,
2016-07-13,400000,404500,398000,403000,43059,8.42,18.77,1.48,2016-07-13,4,,,
2016-07-13,400000,404500,398000,403000,43059,8.42,18.77,1.48,2016-07-13,5,,,
2016-07-13,400000,404500,398000,403000,43059,8.42,18.77,1.48,2016-07-13,6,,,
2016-07-13,400000,404500,398000,403000,43059,8.42,18.77,1.48,2016-07-13,7,,,
2016-07-13,400000,404500,398000,403000,43059,8.42,18.77,1.48,2016-07-13,8,,,
2016-07-13,400000,404500,398000,403000,43059,8.42,18.77,1.48,2016-07-13,9,,,
2016-07-13,400000,404500,398000,403000,43059,8.42,18.77,1.48,2016-07-13,10,,,
2016-07-13,400000,404500,398000,403000,43059,8.42,18.77,1.48,2016-07-13,11,,,
2016-07-14,403500,406500,397500,406500,36022,8.42,18.77,1.48,2016-07-14,2,2.0,2.0,0.0
2016-07-14,403500,406500,397500,406500,36022,8.42,18.77,1.48,2016-07-14,3,2.0,2.0,0.0
2016-07-14,403500,406500,397500,406500,36022,8.42,18.77,1.48,2016-07-14,4,2.0,2.0,0.0
2016-07-14,403500,406500,397500,406500,36022,8.42,18.77,1.48,2016-07-14,5,2.0,2.0,0.0
2016-07-14,403500,406500,397500,406500,36022,8.42,18.77,1.48,2016-07-14,6,2.0,2.0,0.0
2016-07-14,403500,406500,397500,406500,36022,8.42,18.77,1.48,2016-07-14,7,2.0,2.0,0.0
2016-07-14,403500,406500,397500,406500,36022,8.42,18.77,1.48,2016-07-14,8,2.0,2.0,0.0
2016-07-14,403500,406500,397500,406500,36022,8.42,18.77,1.48,2016-07-14,9,2.0,2.0,0.0
2016-07-14,403500,406500,397500,406500,36022,8.42,18.77,1.48,2016-07-14,10,2.0,2.0,0.0
2016-07-14,403500,406500,397500,406500,36022,8.42,18.77,1.48,2016-07-14,11,2.0,2.0,0.0
2016-07-15,404000,405000,395000,399000,47108,8.42,18.77,1.48,2016-07-15,2,,,
2016-07-15,404000,405000,395000,399000,47108,8.42,18.77,1.48,2016-07-15,3,,,
2016-07-15,404000,405000,395000,399000,47108,8.42,18.77,1.48,2016-07-15,4,,,
2016-07-15,404000,405000,395000,399000,47108,8.42,18.77,1.48,2016-07-15,5,,,
2016-07-15,404000,405000,395000,399000,47108,8.42,18.77,1.48,2016-07-15,6,,,
2016-07-15,404000,405000,395000,399000,47108,8.42,18.77,1.48,2016-07-15,7,,,
2016-07-15,404000,405000,395000,399000,47108,8.42,18.77,1.48,2016-07-15,8,,,
2016-07-15,404000,405000,395000,399000,47108,8.42,18.77,1.48,2016-07-15,9,,,
2016-07-15,404000,405000,395000,399000,47108,8.42,18.77,1.48,2016-07-15,10,,,
2016-07-15,404000,405000,395000,399000,47108,8.42,18.77,1.48,2016-07-15,11,,,
2016-07-18,397000,401500,391500,396000,28305,8.42,18.77,1.48,2016-07-18,2,2.0,1.0,0.0
2016-07-18,397000,401500,391500,396000,28305,8.42,18.77,1.48,2016-07-18,3,2.0,1.0,0.0
2016-07-18,397000,401500,391500,396000,28305,8.42,18.77,1.48,2016-07-18,4,2.0,1.0,0.0
2016-07-18,397000,401500,391500,396000,28305,8.42,18.77,1.48,2016-07-18,5,2.0,1.0,0.0
2016-07-18,397000,401500,391500,396000,28305,8.42,18.77,1.48,2016-07-18,6,2.0,1.0,0.0
2016-07-18,397000,401500,391500,396000,28305,8.42,18.77,1.48,2016-07-18,7,2.0,1.0,0.0
2016-07-18,397000,401500,391500,396000,28305,8.42,18.77,1.48,2016-07-18,8,2.0,1.0,0.0
2016-07-18,397000,401500,391500,396000,28305,8.42,18.77,1.48,2016-07-18,9,2.0,1.0,0.0
2016-07-18,397000,401500,391500,396000,28305,8.42,18.77,1.48,2016-07-18,10,2.0,1.0,0.0
2016-07-18,397000,401500,391500,396000,28305,8.42,18.77,1.48,2016-07-18,11,2.0,1.0,0.0
2016-07-19,397000,397000,391500,396000,27404,8.42,18.77,1.48,2016-07-19,2,1.0,1.0,0.0
2016-07-19,397000,397000,391500,396000,27404,8.42,18.77,1.48,2016-07-19,3,1.0,1.0,0.0
2016-07-19,397000,397000,391500,396000,27404,8.42,18.77,1.48,2016-07-19,4,1.0,1.0,0.0
2016-07-19,397000,397000,391500,396000,27404,8.42,18.77,1.48,2016-07-19,5,1.0,1.0,0.0
2016-07-19,397000,397000,391500,396000,27404,8.42,18.77,1.48,2016-07-19,6,1.0,1.0,0.0
2016-07-19,397000,397000,391500,396000,27404,8.42,18.77,1.48,2016-07-19,7,1.0,1.0,0.0
2016-07-19,397000,397000,391500,396000,27404,8.42,18.77,1.48,2016-07-19,8,1.0,1.0,0.0
2016-07-19,397000,397000,391500,396000,27404,8.42,18.77,1.48,2016-07-19,9,1.0,1.0,0.0
2016-07-19,397000,397000,391500,396000,27404,8.42,18.77,1.48,2016-07-19,10,1.0,1.0,0.0
2016-07-19,397000,397000,391500,396000,27404,8.42,18.77,1.48,2016-07-19,11,1.0,1.0,0.0
2016-07-20,396000,400000,391000,399000,28623,8.42,18.77,1.48,2016-07-20,2,1.0,1.0,0.0
2016-07-20,396000,400000,391000,399000,28623,8.42,18.77,1.48,2016-07-20,3,1.0,1.0,0.0
2016-07-20,396000,400000,391000,399000,28623,8.42,18.77,1.48,2016-07-20,4,1.0,1.0,0.0
2016-07-20,396000,400000,391000,399000,28623,8.42,18.77,1.48,2016-07-20,5,1.0,1.0,0.0
2016-07-20,396000,400000,391000,399000,28623,8.42,18.77,1.48,2016-07-20,6,1.0,1.0,0.0
2016-07-20,396000,400000,391000,399000,28623,8.42,18.77,1.48,2016-07-20,7,1.0,1.0,0.0
2016-07-20,396000,400000,391000,399000,28623,8.42,18.77,1.48,2016-07-20,8,1.0,1.0,0.0
2016-07-20,396000,400000,391000,399000,28623,8.42,18.77,1.48,2016-07-20,9,1.0,1.0,0.0
2016-07-20,396000,400000,391000,399000,28623,8.42,18.77,1.48,2016-07-20,10,1.0,1.0,0.0
2016-07-20,396000,400000,391000,399000,28623,8.42,18.77,1.48,2016-07-20,11,1.0,1.0,0.0
2016-07-21,398000,406000,396000,402500,44473,8.42,18.77,1.48,2016-07-21,2,2.0,1.0,0.0
2016-07-21,398000,406000,396000,402500,44473,8.42,18.77,1.48,2016-07-21,3,2.0,1.0,0.0
2016-07-21,398000,406000,396000,402500,44473,8.42,18.77,1.48,2016-07-21,4,2.0,1.0,0.0
2016-07-21,398000,406000,396000,402500,44473,8.42,18.77,1.48,2016-07-21,5,2.0,1.0,0.0
2016-07-21,398000,406000,396000,402500,44473,8.42,18.77,1.48,2016-07-21,6,2.0,1.0,0.0
2016-07-21,398000,406000,396000,402500,44473,8.42,18.77,1.48,2016-07-21,7,2.0,1.0,0.0
2016-07-21,398000,406000,396000,402500,44473,8.42,18.77,1.48,2016-07-21,8,2.0,1.0,0.0
2016-07-21,398000,406000,396000,402500,44473,8.42,18.77,1.48,2016-07-21,9,2.0,1.0,0.0
2016-07-21,398000,406000,396000,402500,44473,8.42,18.77,1.48,2016-07-21,10,2.0,1.0,0.0
2016-07-21,398000,406000,396000,402500,44473,8.42,18.77,1.48,2016-07-21,11,2.0,1.0,0.0
2016-07-22,402500,402500,395500,400000,22107,8.42,18.77,1.48,2016-07-22,2,1.0,1.0,0.0
2016-07-22,402500,402500,395500,400000,22107,8.42,18.77,1.48,2016-07-22,3,1.0,1.0,0.0
2016-07-22,402500,402500,395500,400000,22107,8.42,18.77,1.48,2016-07-22,4,1.0,1.0,0.0
2016-07-22,402500,402500,395500,400000,22107,8.42,18.77,1.48,2016-07-22,5,1.0,1.0,0.0
2016-07-22,402500,402500,395500,400000,22107,8.42,18.77,1.48,2016-07-22,6,1.0,1.0,0.0
2016-07-22,402500,402500,395500,400000,22107,8.42,18.77,1.48,2016-07-22,7,1.0,1.0,0.0
2016-07-22,402500,402500,395500,400000,22107,8.42,18.77,1.48,2016-07-22,8,1.0,1.0,0.0
2016-07-22,402500,402500,395500,400000,22107,8.42,18.77,1.48,2016-07-22,9,1.0,1.0,0.0
2016-07-22,402500,402500,395500,400000,22107,8.42,18.77,1.48,2016-07-22,10,1.0,1.0,0.0
2016-07-22,402500,402500,395500,400000,22107,8.42,18.77,1.48,2016-07-22,11,1.0,1.0,0.0
2016-07-25,399000,404000,394000,397500,31029,8.42,18.77,1.48,2016-07-25,2,,,
2016-07-25,399000,404000,394000,397500,31029,8.42,18.77,1.48,2016-07-25,3,,,
2016-07-25,399000,404000,394000,397500,31029,8.42,18.77,1.48,2016-07-25,4,,,
2016-07-25,399000,404000,394000,397500,31029,8.42,18.77,1.48,2016-07-25,5,,,
2016-07-25,399000,404000,394000,397500,31029,8.42,18.77,1.48,2016-07-25,6,,,
2016-07-25,399000,404000,394000,397500,31029,8.42,18.77,1.48,2016-07-25,7,,,
2016-07-25,399000,404000,394000,397500,31029,8.42,18.77,1.48,2016-07-25,8,,,
2016-07-25,399000,404000,394000,397500,31029,8.42,18.77,1.48,2016-07-25,9,,,
2016-07-25,399000,404000,394000,397500,31029,8.42,18.77,1.48,2016-07-25,10,,,
2016-07-25,399000,404000,394000,397500,31029,8.42,18.77,1.48,2016-07-25,11,,,
2016-07-26,396000,397500,391000,394500,32005,8.42,18.77,1.48,2016-07-26,2,,,
2016-07-26,396000,397500,391000,394500,32005,8.42,18.77,1.48,2016-07-26,3,,,
2016-07-26,396000,397500,391000,394500,32005,8.42,18.77,1.48,2016-07-26,4,,,
2016-07-26,396000,397500,391000,394500,32005,8.42,18.77,1.48,2016-07-26,5,,,
2016-07-26,396000,397500,391000,394500,32005,8.42,18.77,1.48,2016-07-26,6,,,
2016-07-26,396000,397500,391000,394500,32005,8.42,18.77,1.48,2016-07-26,7,,,
2016-07-26,396000,397500,391000,394500,32005,8.42,18.77,1.48,2016-07-26,8,,,
2016-07-26,396000,397500,391000,394500,32005,8.42,18.77,1.48,2016-07-26,9,,,
2016-07-26,396000,397500,391000,394500,32005,8.42,18.77,1.48,2016-07-26,10,,,
2016-07-26,396000,397500,391000,394500,32005,8.42,18.77,1.48,2016-07-26,11,,,
2016-07-27,396500,398500,392500,395000,20713,8.42,18.77,1.48,2016-07-27,2,,,
2016-07-27,396500,398500,392500,395000,20713,8.42,18.77,1.48,2016-07-27,3,,,
2016-07-27,396500,398500,392500,395000,20713,8.42,18.77,1.48,2016-07-27,4,,,
2016-07-27,396500,398500,392500,395000,20713,8.42,18.77,1.48,2016-07-27,5,,,
2016-07-27,396500,398500,392500,395000,20713,8.42,18.77,1.48,2016-07-27,6,,,
2016-07-27,396500,398500,392500,395000,20713,8.42,18.77,1.48,2016-07-27,7,,,
2016-07-27,396500,398500,392500,395000,20713,8.42,18.77,1.48,2016-07-27,8,,,
2016-07-27,396500,398500,392500,395000,20713,8.42,18.77,1.48,2016-07-27,9,,,
2016-07-27,396500,398500,392500,395000,20713,8.42,18.77,1.48,2016-07-27,10,,,
2016-07-27,396500,398500,392500,395000,20713,8.42,18.77,1.48,2016-07-27,11,,,
2016-07-28,393000,396000,386500,392500,34514,8.42,18.77,1.48,2016-07-28,2,1.0,1.0,0.0
2016-07-28,393000,396000,386500,392500,34514,8.42,18.77,1.48,2016-07-28,3,1.0,1.0,0.0
2016-07-28,393000,396000,386500,392500,34514,8.42,18.77,1.48,2016-07-28,4,1.0,1.0,0.0
