,Unnamed: 0,Date,Open,High,Low,Close,Volume,ROE,PER,PBR,close_ma5,volume_ma5,close_ma5_ratio,volume_ma5_ratio,close_ma10,volume_ma10,close_ma10_ratio,volume_ma10_ratio,close_ma20,volume_ma20,close_ma20_ratio,volume_ma20_ratio,close_ma60,volume_ma60,close_ma60_ratio,volume_ma60_ratio,close_ma120,volume_ma120,close_ma120_ratio,volume_ma120_ratio,open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,volume_lastvolume_ratio
290,290,2015-03-11,269000,272500,267000,269000,183298,10.21,11.46,1.0,278300.0,182857.6,-0.033417175709665826,0.0024084314789212706,282100.0,155395.9,-0.04643743353420773,0.17955493034243508,285200.0,139445.25,-0.056802244039270686,0.3144800557925064,279333.3333333333,145166.06666666668,-0.03699284009546533,0.2626780087724816,279929.1666666667,159460.48333333334,-0.03904261494723374,0.14948855144780382,-0.005545286506469501,0.013011152416356878,-0.007434944237918215,-0.005545286506469501,-0.07251935434903607
291,291,2015-03-12,268000,275500,267500,270000,257139,10.21,11.46,1.0,274300.0,207185.6,-0.015676266861100983,0.24110459414167776,280350.0,168558.8,-0.03691813804173355,0.5255151318115697,284850.0,147295.0,-0.052132701421800945,0.7457415390882243,279183.3333333333,147690.48333333334,-0.03289355859351674,0.7410668189069731,279725.0,160530.40833333333,-0.03476628831888462,0.6018086708286681,-0.0037174721189591076,0.020370370370370372,-0.009259259259259259,0.0037174721189591076,0.40284673046077973
292,292,2015-03-13,273500,284500,273000,283000,216449,10.21,11.46,1.0,274300.0,208904.6,0.031717098067808966,0.03611409226986861,280000.0,173033.5,0.010714285714285714,0.25090806115578773,285300.0,152928.25,-0.008061689449702068,0.4153630869378287,279350.0,148603.13333333333,0.01306604617862896,0.4565574436070662,279625.0,161434.83333333334,0.012069736253911488,0.3407825035695517,0.012962962962962963,0.00530035335689046,-0.0353356890459364,0.04814814814814815,-0.1582412625078265
293,293,2015-03-16,280000,284000,275500,280000,123012,10.21,11.46,1.0,274500.0,195505.6,0.020036429872495445,-0.37080063179775924,279600.0,175637.2,0.001430615164520744,-0.29962445313407415,285275.0,151165.5,-0.01849092980457453,-0.1862428927235381,279458.3333333333,148780.4,0.0019382734456538642,-0.1731975448378953,279533.3333333333,161555.675,0.0016694490818030744,-0.23857827959308758,-0.01060070671378092,0.014285714285714285,-0.01607142857142857,-0.01060070671378092,-0.4316813660492772
294,294,2015-03-17,280000,283000,278500,279500,106096,10.21,11.46,1.0,276300.0,177198.8,0.01158161418747738,-0.4012600536798217,279200.0,175278.2,0.0010744985673352436,-0.39469939787149805,284775.0,147727.9,-0.01852339566324291,-0.2818147418327885,279516.6666666667,147817.35,-5.962673662877372e-05,-0.28224934353105374,279470.8333333333,160331.65833333333,0.00010436390201727457,-0.33827167321238644,0.0,0.012522361359570662,-0.0035778175313059034,-0.0017857142857142857,-0.13751503918316912
295,295,2015-03-18,282500,285000,280000,281500,111038,10.21,11.46,1.0,278800.0,162746.8,0.009684361549497847,-0.31772544836519057,278550.0,172802.2,0.010590558248070365,-0.35742716238566413,284075.0,147111.15,-0.009064507612426297,-0.2452101693175534,279608.3333333333,147619.58333333334,0.006765415909158715,-0.24780982649659744,279379.1666666667,159534.3,0.007591236521453749,-0.30398666619028003,0.01073345259391771,0.012433392539964476,-0.0053285968028419185,0.007155635062611807,0.04658045543658573
296,296,2015-03-19,284500,291500,283000,290500,218533,10.21,11.46,1.0,282900.0,155025.6,0.02686461647225168,0.4096575017287467,278600.0,181105.6,0.04271356783919598,0.20666064439752274,283550.0,149394.1,0.024510668312466937,0.4627953848244341,279883.3333333333,147989.73333333334,0.03793247186327644,0.47667676045995977,279325.0,160500.60833333334,0.04000716011814195,0.36157116330763645,0.010657193605683837,0.0034423407917383822,-0.025817555938037865,0.03197158081705151,0.9680920045389867
297,297,2015-03-20,286000,287000,279500,284500,221316,10.21,11.46,1.0,283200.0,155999.0,0.004590395480225989,0.4187014019320637,278750.0,182451.8,0.02062780269058296,0.21301077873717889,283000.0,156067.75,0.00530035335689046,0.418076444364707,280075.0,149525.66666666666,0.015799339462643936,0.48012046984129825,279208.3333333333,160601.35,0.018952395164900833,0.3780457013592974,-0.01549053356282272,0.008787346221441126,-0.01757469244288225,-0.020654044750430294,0.012734918753689374
298,298,2015-03-23,285500,291000,278500,279500,262512,10.21,11.46,1.0,283100.0,183899.0,-0.012716354645001766,0.4274792141338452,278800.0,189702.3,0.002510760401721664,0.3838103175343684,282425.0,165543.5,-0.010356731875719217,0.5857584260330366,280033.3333333333,151690.41666666666,-0.0019045351743839328,0.7305773546450145,279058.3333333333,160980.96666666667,0.0015827037357781328,0.6307020974943414,0.0035149384885764497,0.04114490161001789,-0.0035778175313059034,-0.01757469244288225,0.18614108333785176
299,299,2015-03-24,280000,284000,279500,283500,111224,10.21,11.46,1.0,283900.0,184924.6,-0.0014089468122578373,-0.3985440552527895,280100.0,181061.7,0.012138521956444126,-0.3857121633122853,282050.0,165117.45,0.005140932458783903,-0.3263946360605739,280033.3333333333,151720.75,0.012379478633496083,-0.2669163578482179,278983.3333333333,160109.76666666666,0.01618973654340171,-0.3053265749143348,0.0017889087656529517,0.001763668430335097,-0.014109347442680775,0.014311270125223614,-0.5763088925458646
300,300,2015-03-25,281500,284000,280500,282000,126020,10.21,11.46,1.0,284000.0,187921.0,-0.007042253521126761,-0.3293990559862921,281400.0,175333.9,0.0021321961620469083,-0.2812570757851163,281750.0,165364.9,0.0008873114463176575,-0.23792775855093792,279958.3333333333,151621.63333333333,0.00729275189760388,-0.1688521141112449,278912.5,159490.24166666667,0.011069779948908709,-0.20985761459073593,-0.007054673721340388,0.0070921985815602835,-0.005319148936170213,-0.005291005291005291,0.13302884269582105
301,301,2015-03-26,278000,281000,277500,280000,131481,10.21,11.46,1.0,281900.0,170510.6,-0.006739978715856687,-0.22889837933829335,282400.0,162768.1,-0.0084985835694051,-0.19221886843920893,281375.0,165663.45,-0.004886717014660151,-0.2063367025134392,279950.0,150778.06666666668,0.0001786033220217896,-0.12798324778449216,278770.8333333333,158739.94166666668,0.0044092369778044194,-0.1717207489209422,-0.014184397163120567,0.0035714285714285713,-0.008928571428571428,-0.0070921985815602835,0.04333439136644977
302,302,2015-03-27,278000,284500,278000,280500,196332,10.21,11.46,1.0,281100.0,165513.8,-0.0021344717182497333,0.18619716301601447,282150.0,160756.4,-0.005847953216374269,0.22130129811317004,281075.0,166894.95,-0.0020457173352308104,0.17638071133967795,279958.3333333333,151572.71666666667,0.0019348117279357742,0.2952990770216671,278691.6666666667,159223.05,0.006488652333821656,0.2330626752847657,-0.007142857142857143,0.0142602495543672,-0.008912655971479501,0.0017857142857142857,0.4932347639582906
303,303,2015-03-30,282000,282000,276500,278500,107899,10.21,11.46,1.0,280900.0,134591.2,-0.008543965824136704,-0.19832054398801713,282000.0,159245.1,-0.012411347517730497,-0.3224344108547139,280800.0,167441.15,-0.00819088319088319,-0.3556004602213972,280066.6666666667,151406.51666666666,-0.005593906212806543,-0.28735564112112744,278537.5,157780.075,-0.00013463178207602207,-0.31614305545234406,0.0053475935828877,0.012567324955116697,-0.00718132854578097,-0.0071301247771836,-0.4504258093433572
304,304,2015-03-31,277000,278000,272000,272500,166492,10.21,11.46,1.0,278700.0,145644.8,-0.022246142805884463,0.14313727644241342,281300.0,165284.7,-0.031283327408460716,0.007304366344858225,280250.0,170281.45,-0.027653880463871544,-0.022254038828069714,280141.6666666667,151786.13333333333,-0.02727786536573764,0.09688544232411218,278320.8333333333,157456.58333333334,-0.020914112909262324,0.05738354329420961,-0.005385996409335727,0.02018348623853211,-0.001834862385321101,-0.02154398563734291,0.5430356166414888
305,305,2015-04-01,272500,278500,272500,274000,108979,10.21,11.46,1.0,277100.0,142236.6,-0.011187297004691447,-0.23381886237438188,280550.0,165078.8,-0.023346996970237035,-0.3398364902095241,279550.0,168940.5,-0.019853335718118405,-0.3549267345603926,280166.6666666667,151616.18333333332,-0.022010707911957236,-0.28121789109803685,278300.0,155797.39166666666,-0.01545095220984549,-0.3005081867277731,0.0,0.016423357664233577,-0.005474452554744526,0.005504587155963303,-0.345440021142157
306,306,2015-04-02,274000,276500,272500,274000,64483,10.21,11.46,1.0,275900.0,128837.0,-0.006886553098948894,-0.4994993674177449,278900.0,149673.8,-0.017569021154535677,-0.5691764356888113,278750.0,165389.7,-0.017040358744394617,-0.6101147774014948,280125.0,150076.83333333334,-0.02186523873270861,-0.5703334181047264,278266.6666666667,153937.45,-0.015333013895543911,-0.5811090803439969,0.0,0.009124087591240875,-0.005474452554744526,0.0,-0.40829884656676974
307,307,2015-04-03,275500,277000,270000,271500,80417,10.21,11.46,1.0,274100.0,105654.0,-0.009485589201021525,-0.23886459575595811,277600.0,135583.9,-0.02197406340057637,-0.40688385567902974,278175.0,159017.85,-0.023995686168778646,-0.49428947756494007,280075.0,149007.21666666667,-0.03061679907167723,-0.46031472972282217,278187.5,152657.33333333334,-0.02403954167602786,-0.4732188867441678,0.005474452554744526,0.020257826887661142,-0.0055248618784530384,-0.009124087591240875,0.24710388784640913
308,308,2015-04-06,272000,273000,269000,273000,75786,10.21,11.46,1.0,273000.0,99231.4,0.0,-0.23626997099708355,276950.0,116911.3,-0.01426250225672504,-0.35176497053749295,277875.0,153306.8,-0.017543859649122806,-0.5056579355905935,280133.3333333333,147748.0,-0.02546406473108037,-0.4870590464845548,278158.3333333333,151600.88333333333,-0.018544593906348234,-0.5000952610984126,0.001841620626151013,0.0,-0.014652014652014652,0.0055248618784530384,-0.05758732606289715
309,309,2015-04-07,271500,276000,270500,276000,108205,10.21,11.46,1.0,273700.0,87574.0,0.008403361344537815,0.23558362070934297,276200.0,116609.4,-0.000724112961622013,-0.07207309187767019,278150.0,148835.55,-0.007729642279345677,-0.27298955121944984,280316.6666666667,147211.81666666668,-0.015399250847256147,-0.2649706901925559,278150.0,150892.08333333334,-0.007729642279345677,-0.28289809770227625,-0.005494505494505495,0.0,-0.019927536231884056,0.01098901098901099,0.4277703005832212
310,310,2015-04-08,274000,275000,267000,268000,237644,10.21,11.46,1.0,272500.0,113307.0,-0.01651376146788991,1.0973461480755822,274800.0,127771.8,-0.024745269286754003,0.8599096201196195,278100.0,151552.85,-0.03631787126932758,0.5680602509289663,280350.0,148360.16666666666,-0.04405207775994293,0.6018046173669708,278137.5,150350.96666666667,-0.03644780009887196,0.5805950920612637,-0.007246376811594203,0.026119402985074626,-0.0037313432835820895,-0.028985507246376812,1.196238621135807
311,311,2015-04-09,267000,267500,260000,262500,292012,10.21,11.46,1.0,270200.0,158812.8,-0.02849740932642487,0.8387182897096457,273050.0,143824.9,-0.03863761215894525,1.0303299359151301,277725.0,153296.5,-0.054820415879017016,0.9048836731432225,280275.0,151335.51666666666,-0.06341985549906343,0.9295668751915585,278066.6666666667,151195.05,-0.055981778949892175,0.9313595253283756,-0.0037313432835820895,0.01904761904761905,-0.009523809523809525,-0.020522388059701493,0.22877918230630692
312,312,2015-04-10,264500,269500,264500,266500,240520,10.21,11.46,1.0,269200.0,190833.4,-0.010029717682020803,0.2603663719244116,271650.0,148243.7,-0.018958218295600956,0.6224635515708254,276900.0,154500.05,-0.03755868544600939,0.5567632502384304,280250.0,152903.15,-0.04906333630686887,0.573021876920129,278012.5,151791.4,-0.04141000854278135,0.5845429978246462,0.007619047619047619,0.01125703564727955,-0.0075046904315197,0.015238095238095238,-0.17633521910058492
313,313,2015-04-13,265000,266500,260500,262500,266028,10.21,11.46,1.0,267100.0,228881.8,-0.017222014226881317,0.16229424969569453,270050.0,164056.6,-0.02795778559526014,0.6215623144695184,276025.0,161650.85,-0.04899918485644416,0.6456950272763798,280225.0,154895.16666666666,-0.06325274333125168,0.7174712789617925,278033.3333333333,149260.51666666666,-0.05586860088718373,0.7823065733726635,-0.005628517823639775,0.015238095238095238,-0.007619047619047619,-0.0150093808630394,0.1060535506402794
314,314,2015-04-14,260000,266000,258500,266000,268725,10.21,11.46,1.0,265100.0,260985.8,0.0033949453036589967,0.029653720623880733,269400.0,174279.9,-0.012620638455827766,0.5419161934336663,275350.0,169782.3,-0.03395678227710187,0.5827621607199338,280183.3333333333,156952.43333333332,-0.05062161679852471,0.7121429358746272,278091.6666666667,148949.90833333333,-0.04348086662071866,0.804130012612182,-0.009523809523809525,0.0,-0.02819548872180451,0.013333333333333334,0.010138030583246875
315,315,2015-04-15,263500,267500,263000,264500,119014,10.21,11.46,1.0,264400.0,237259.8,0.00037821482602118004,-0.4983810995373004,268450.0,175283.4,-0.014714099459862172,-0.3210195603234533,274500.0,170181.1,-0.03642987249544627,-0.30066264702719636,280133.3333333333,156757.36666666667,-0.055806758686339775,-0.2407757126140377,278062.5,147866.06666666668,-0.04877500561924028,-0.19512297389845143,-0.009398496240601503,0.011342155009451797,-0.005671077504725898,-0.005639097744360902,-0.5571160107917016
316,316,2015-04-16,265000,271000,262000,268000,253905,10.21,11.46,1.0,265500.0,229638.4,0.009416195856873822,0.10567309300186731,267850.0,194225.6,0.0005600149337315662,0.30726845482778786,273375.0,171949.7,-0.019661636945587563,0.476623687043362,280133.3333333333,159703.48333333334,-0.04331270823417414,0.5898526112298322,278066.6666666667,149124.46666666667,-0.03620234955646135,0.7026381094629228,0.001890359168241966,0.011194029850746268,-0.022388059701492536,0.013232514177693762,1.1334044734232946
317,317,2015-04-17,267000,276500,267000,275000,244543,10.21,11.46,1.0,267200.0,230443.0,0.029191616766467067,0.06118649731169964,268200.0,210638.2,0.02535421327367636,0.16096225660872523,272900.0,173111.05,0.007695126419934042,0.4126365705713183,280158.3333333333,161858.7,-0.018412207382729934,0.5108424817448798,278120.8333333333,150015.3,-0.01122114188976607,0.6301203943864394,-0.0037313432835820895,0.005454545454545455,-0.02909090909090909,0.026119402985074626,-0.03687205844705697
318,318,2015-04-20,275000,279000,272500,274500,228241,10.21,11.46,1.0,269600.0,222885.6,0.01817507418397626,0.024027572889410504,268350.0,225883.7,0.022917831190609278,0.010435901306734342,272650.0,171397.5,0.006785255822483037,0.33164719438731605,280150.0,163892.78333333333,-0.02016776726753525,0.3926238566331018,278200.0,150835.19166666668,-0.013299784327821711,0.513181356936873,0.0,0.01639344262295082,-0.007285974499089253,-0.0018181818181818182,-0.06666312264100792
319,319,2015-04-21,273500,274500,270000,274000,148892,10.21,11.46,1.0,271200.0,198919.0,0.01032448377581121,-0.25149432683655154,268150.0,229952.4,0.021816147678538133,-0.3525094758741374,272175.0,173280.9,0.006705244787361073,-0.14074776850766585,280100.0,164767.78333333333,-0.021777936451267403,-0.09635247262637403,278208.3333333333,150661.69166666668,-0.015126553841545536,-0.011746129006582885,-0.0036429872495446266,0.0018248175182481751,-0.014598540145985401,-0.0018214936247723133,-0.34765445296857267
320,320,2015-04-22,271000,273000,267500,268000,194234,10.21,11.46,1.0,271900.0,213963.0,-0.014343508642883413,-0.09220753120866691,268150.0,225611.4,-0.0005593884020137983,-0.13907719202132515,271475.0,176691.6,-0.012800442029652822,0.09928259181534375,279841.6666666667,164780.1,-0.04231559512819756,0.1787467054577585,278137.5,150336.71666666667,-0.03644780009887196,0.2919930959425192,-0.010948905109489052,0.018656716417910446,-0.0018656716417910447,-0.021897810218978103,0.3045294575934234
321,321,2015-04-23,268500,278000,266000,275000,224533,10.21,11.46,1.0,273300.0,208088.6,0.0062202707647274055,0.07902595336794035,269400.0,218863.5,0.020786933927245732,0.025904273668290966,271225.0,181344.2,0.013918333486957323,0.23815925736803265,279591.6666666667,165096.53333333333,-0.01642275938124057,0.3600103858429493,278183.3333333333,149434.86666666667,-0.011443292792522848,0.5025475982178188,0.0018656716417910447,0.01090909090909091,-0.03272727272727273,0.026119402985074626,0.15599225676246178
322,322,2015-04-24,280500,290500,277000,290000,589692,10.21,11.46,1.0,276300.0,277118.4,0.04958378574013753,1.1279424246098417,271750.0,253780.7,0.0671573137074517,1.3236282349288184,271700.0,201012.2,0.0673536989326463,1.9336129846845116,279625.0,170339.45,0.037103263299061245,2.4618639428505844,278366.6666666667,153482.575,0.0417914022272781,2.8420778384777554,0.02,0.0017241379310344827,-0.04482758620689655,0.05454545454545454,1.626304373967301
323,323,2015-04-27,290000,293500,282000,293500,296100,10.21,11.46,1.0,280100.0,290690.2,0.047840057122456266,0.01861019050521823,274850.0,256787.9,0.06785519374204112,0.15309171499124377,272450.0,210422.25,0.0772618829142962,0.40717058200831896,279758.3333333333,171599.88333333333,0.049119775997140465,0.7255256486673991,278587.5,154589.16666666666,0.053528963072643244,0.9153994188898533,0.0,0.0,-0.039182282793867124,0.01206896551724138,-0.49787346614843003
324,324,2015-04-28,290000,292000,286500,288000,174107,10.21,11.46,1.0,282900.0,295733.2,0.018027571580063628,-0.41127002311542976,277050.0,247326.1,0.03952355170546833,-0.29604275488919285,273225.0,210803.0,0.054076310732912435,-0.17407721901490966,279825.0,171300.71666666667,0.029214687751273116,0.016382204277604163,278687.5,154868.89166666666,0.033415564027808924,0.12422190232200175,-0.01192504258943782,0.013888888888888888,-0.005208333333333333,-0.018739352640545145,-0.41199932455251603
325,325,2015-04-29,287500,290000,285000,288500,132768,10.21,11.46,1.0,287000.0,283440.0,0.005226480836236934,-0.5315834038950042,279450.0,248701.5,0.032385042046877796,-0.46615521016157924,273950.0,211992.45,0.05311188173024275,-0.37371354498709747,279816.6666666667,168580.6,0.03103222347965923,-0.21243606915623747,278779.1666666667,154581.65,0.03486929618724491,-0.14111409730715124,-0.001736111111111111,0.005199306759098787,-0.012131715771230503,0.001736111111111111,-0.23743445122826767
326,326,2015-04-30,285500,289500,282000,287000,157271,10.21,11.46,1.0,289400.0,269987.6,-0.0082930200414651,-0.41748806241471825,281350.0,239038.1,0.02008174871156922,-0.34206722693997316,274600.0,216631.85,0.04515659140568099,-0.2740171863001678,279800.0,169638.91666666666,0.02573266619013581,-0.0729073075311433,278804.1666666667,154402.60833333334,0.02939638037451609,0.018577352401160294,-0.010398613518197574,0.008710801393728223,-0.017421602787456445,-0.005199306759098787,0.18455501325620632
327,327,2015-05-04,287500,288000,279000,281500,126735,10.21,11.46,1.0,287700.0,177396.2,-0.021550225929787975,-0.28558221653000465,282000.0,227257.3,-0.0017730496453900709,-0.4423281452344985,275100.0,218947.75,0.023264267539076698,-0.42116326840536156,279783.3333333333,168628.83333333334,0.006135700244236681,-0.24843813780363783,278837.5,154282.70833333334,0.009548572197068185,-0.1785534401808369,0.0017421602787456446,0.023090586145648313,-0.008880994671403197,-0.01916376306620209,-0.19416166998365877
328,328,2015-05-06,281500,284500,269000,271500,343376,10.21,11.46,1.0,283300.0,186851.4,-0.04165195905400635,0.8376956233670179,281700.0,238770.8,-0.0362087326943557,0.438098796000181,275025.0,232327.25,-0.012817016634851377,0.4779841796431542,279641.6666666667,172410.73333333334,-0.02911464076049713,0.9916161445478452,278808.3333333333,155986.71666666667,-0.026212750694921773,1.201315646214747,0.0,0.04788213627992634,-0.009208103130755065,-0.035523978685612786,1.709401507081706
329,329,2015-05-07,267500,269000,257000,262500,607028,10.21,11.46,1.0,278200.0,273435.6,-0.056434219985621856,1.220003540138885,280550.0,284584.4,-0.06433790768134022,1.133033293462326,274350.0,257268.4,-0.04319300164024057,1.3595124780190648,279383.3333333333,180598.66666666666,-0.06043071049334838,2.3611986799459577,278708.3333333333,159892.94166666668,-0.05815518014650913,2.796465270277461,-0.014732965009208104,0.024761904761904763,-0.02095238095238095,-0.03314917127071823,0.7678230278179022
330,330,2015-05-08,260000,261000,255500,256500,385077,10.21,11.46,1.0,271800.0,323897.4,-0.056291390728476824,0.18888573974351128,279400.0,303668.7,-0.0819613457408733,0.2680826176685315,273775.0,264640.05,-0.06309926034152132,0.4550972160109553,279025.0,185212.71666666667,-0.0807275333751456,1.0791066992070288,278529.1666666667,161817.73333333334,-0.07909105868625375,1.3796959212546132,-0.009523809523809525,0.017543859649122806,-0.003898635477582846,-0.022857142857142857,-0.3656355225788596
331,331,2015-05-11,257000,257000,249000,251000,527634,10.21,11.46,1.0,264600.0,397970.0,-0.05139833711262283,0.3258135035304169,277000.0,333978.8,-0.09386281588447654,0.5798427924167643,273200.0,276421.15,-0.08125915080527087,0.9088047350935338,278591.6666666667,192337.55,-0.09903981334689367,1.7432708797632082,278295.8333333333,165349.11666666667,-0.09808207692653195,2.1910300498531035,0.001949317738791423,0.02390438247011952,-0.00796812749003984,-0.021442495126705652,0.37020388130166176
332,332,2015-05-12,251500,256500,251000,252000,206997,10.21,11.46,1.0,258700.0,414022.4,-0.025898724391186703,-0.5000342976611893,273200.0,295709.3,-0.07759882869692533,-0.29999834296723166,272475.0,274745.0,-0.07514450867052024,-0.24658501519590895,278225.0,194057.76666666666,-0.09425824422679487,0.06667722480574086,278108.3333333333,166333.14166666666,-0.0938782848410391,0.24447237589502235,0.00199203187250996,0.017857142857142856,-0.003968253968253968,0.00398406374501992,-0.6076882839240837
333,333,2015-05-13,250500,254500,246500,252500,230931,10.21,11.46,1.0,254900.0,391533.4,-0.009415457041977247,-0.4101882495848375,269100.0,289192.4,-0.06168710516536603,-0.20146241740792642,271975.0,272990.15,-0.071605846125563,-0.15406837939024548,277758.3333333333,195268.83333333334,-0.09093636554558812,0.18263112478267135,277912.5,167637.73333333334,-0.09144065128412719,0.3775597856648026,-0.005952380952380952,0.007920792079207921,-0.023762376237623763,0.001984126984126984,0.11562486412846563
334,334,2015-05-14,251000,253500,250000,250000,232434,10.21,11.46,1.0,252400.0,316614.6,-0.009508716323296355,-0.2658771894915774,265300.0,295025.1,-0.05767056162834527,-0.21215516917035188,271175.0,271175.6,-0.07808610675762884,-0.14286536104280761,277100.0,196228.6,-0.09779862865391556,0.18450623405558617,277716.6666666667,168972.96666666667,-0.09980195643041476,0.37556914922682894,-0.005940594059405941,0.014,0.0,-0.009900990099009901,0.0065084375852527375
335,335,2015-05-15,250500,255000,250000,251500,182087,10.21,11.46,1.0,251400.0,276016.6,0.0003977724741447892,-0.3403041701115077,261600.0,299957.0,-0.0386085626911315,-0.39295632373973605,270525.0,274329.25,-0.07032621753996858,-0.3362464994163036,276366.6666666667,197207.16666666666,-0.08997708358460989,-0.07667148675293237,277429.1666666667,169291.88333333333,-0.09346229518045153,0.07558021338491028,0.002,0.013916500994035786,-0.005964214711729622,0.006,-0.21660772520371374
336,336,2015-05-18,252500,254500,250500,252500,139159,10.21,11.46,1.0,251700.0,198321.6,0.0031783869686134287,-0.2983164718316109,258150.0,298145.8,-0.021886500096842922,-0.5332518519462626,269750.0,268591.95,-0.0639481000926784,-0.4818943754643429,275558.3333333333,196645.25,-0.08367859194967786,-0.29233480086602653,277120.8333333333,169453.60833333334,-0.08884511870573901,-0.17877818378314264,0.003976143141153081,0.007920792079207921,-0.007920792079207921,0.003976143141153081,-0.23575543558848241
337,337,2015-05-19,250500,252000,247500,248500,181960,10.21,11.46,1.0,251000.0,193314.2,-0.0099601593625498,-0.05873443337323389,254850.0,303668.3,-0.02491661761820679,-0.40079356323989035,268425.0,265462.8,-0.07422930054950172,-0.31455556108049787,274775.0,198213.86666666667,-0.09562369211172778,-0.08200166285036231,276837.5,170123.91666666666,-0.10236149365602565,0.0695733061244084,-0.007920792079207921,0.014084507042253521,-0.004024144869215292,-0.015841584158415842,0.3075690397315301
338,338,2015-05-20,248000,251000,248000,250000,132088,10.21,11.46,1.0,250500.0,173545.6,-0.001996007984031936,-0.23888591816790516,252700.0,282539.5,-0.010684606252473288,-0.5324972260515787,267200.0,260655.15,-0.06437125748502993,-0.4932461530109802,274091.6666666667,199198.71666666667,-0.0878963850293394,-0.3369033585641407,276558.3333333333,170270.2,-0.09603157863018645,-0.2242447592121229,-0.002012072434607646,0.004,-0.008,0.006036217303822937,-0.2740822158716201
339,339,2015-05-21,250500,259000,250000,258000,362490,10.21,11.46,1.0,252100.0,199556.8,0.023403411344704483,0.8164753092853765,252250.0,258085.7,0.022794846382556987,0.4045334553599831,266400.0,271335.05,-0.03153153153153153,0.33594977869611764,273541.6666666667,203244.46666666667,-0.056816450875856885,0.7835171896438672,276358.3333333333,172575.08333333334,-0.0664294545125591,1.100477038738211,0.002,0.003875968992248062,-0.031007751937984496,0.032,1.7443068257525287
340,340,2015-05-22,260000,264500,258500,262500,237493,10.21,11.46,1.0,254300.0,210638.0,0.03224537947306331,0.12749361463743483,252850.0,243327.3,0.03816491991299189,-0.023977169844896108,266125.0,273498.0,-0.013621418506341005,-0.13164630088702658,273116.6666666667,205184.83333333334,-0.03887227680478435,0.15745884401787327,276191.6666666667,173276.88333333333,-0.04957306218507686,0.3705982900392657,0.007751937984496124,0.007619047619047619,-0.015238095238095238,0.01744186046511628,-0.344828822864079
341,341,2015-05-26,260000,266000,258500,264000,172602,10.21,11.46,1.0,256600.0,217326.6,0.028838659392049885,-0.20579441264898085,254150.0,207824.1,0.03875663977965768,-0.16948034419492256,265575.0,270901.45,-0.005930528099406947,-0.3628605531642596,272725.0,205969.7,-0.03199193326611055,-0.1620029548035464,276029.1666666667,173867.93333333332,-0.04357933189427453,-0.007281005238075258,-0.009523809523809525,0.007575757575757576,-0.020833333333333332,0.005714285714285714,-0.2732333163503766
342,342,2015-05-27,260000,264000,256500,264000,184690,10.21,11.46,1.0,259700.0,217872.6,0.016557566422795534,-0.15230276776428062,255350.0,205593.4,0.033875073428627375,-0.10167349730098338,264275.0,250651.35,-0.001040582726326743,-0.2631597635520415,272350.0,206186.16666666666,-0.03065907839177529,-0.10425610512182756,275891.6666666667,174353.575,-0.04310266710967476,0.05928427335086182,-0.015151515151515152,0.0,-0.028409090909090908,0.0,0.07003395093915482
343,343,2015-05-28,261000,262000,254000,255000,228087,10.21,11.46,1.0,260700.0,237072.4,-0.02186421173762946,-0.03790150181969725,255600.0,205309.0,-0.002347417840375587,0.1109449658806969,262350.0,247250.7,-0.02801600914808462,-0.0775071617592994,271866.6666666667,208371.36666666667,-0.062040215792054994,0.09461776658053304,275679.1666666667,175189.1,-0.07501171349545825,0.3019474385107292,-0.011363636363636364,0.027450980392156862,-0.00392156862745098,-0.03409090909090909,0.23497211543667768
344,344,2015-05-29,250000,257000,246000,246500,301701,10.21,11.46,1.0,258400.0,224914.6,-0.046052631578947366,0.3414024700930931,255250.0,212235.7,-0.034280117531831536,0.42153746989785407,260275.0,253630.4,-0.052924791086350974,0.1895301194178616,271250.0,211571.61666666667,-0.0912442396313364,0.425999407450448,275358.3333333333,176164.15833333333,-0.10480283267257809,0.7126128427845638,-0.0196078431372549,0.04259634888438134,-0.002028397565922921,-0.03333333333333333,0.3227452682529035
345,345,2015-06-01,246500,251500,239500,249000,247666,10.21,11.46,1.0,255700.0,226949.2,-0.026202581149784906,0.09128386440666011,255000.0,218793.6,-0.023529411764705882,0.13196181241133192,258300.0,259375.3,-0.036004645760743324,-0.04514423694160542,270600.0,213436.08333333334,-0.07982261640798226,0.1603754910232688,275116.6666666667,177014.73333333334,-0.09492942388077792,0.3991264757246195,0.0,0.010040160642570281,-0.03815261044176707,0.010141987829614604,-0.17910116307204815
346,346,2015-06-02,247000,252500,247000,248500,119869,10.21,11.46,1.0,252600.0,216402.6,-0.01623119556611243,-0.44608336498729684,254600.0,216864.6,-0.023959151610369208,-0.44726340767465045,256375.0,257505.2,-0.030716723549488054,-0.5344987208025314,269908.3333333333,213175.58333333334,-0.07931705208558455,-0.43769826672613776,274875.0,177276.18333333332,-0.09595270577535243,-0.32382907987922044,-0.008032128514056224,0.01609657947686117,-0.006036217303822937,-0.002008032128514056,-0.5160054266633288
