date,open,high,low,close,volume,roe,per,pbr,close_ma5,volume_ma5,close_ma5_ratio,volume_ma5_ratio,close_ma10,volume_ma10,close_ma10_ratio,volume_ma10_ratio,close_ma20,volume_ma20,close_ma20_ratio,volume_ma20_ratio,close_ma60,volume_ma60,close_ma60_ratio,volume_ma60_ratio,close_ma120,volume_ma120,close_ma120_ratio,volume_ma120_ratio,open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,volume_lastvolume_ratio,Date,SA,economics,IT,finance,social,politics
2017-09-04,347000,351500,346000,349000,32688,10.91,14.33,1.53,356700.0,28016.4,-0.021586767591813997,0.16674519210176902,354800.0,27825.5,-0.016347237880496,0.174749779878169,356400.0,32973.0,-0.020763187429854,-0.008643435538168001,361441.66666666704,34277.05,-0.03442233647661,-0.046359006974054,358808.33333333296,37222.0083333333,-0.027335857119632004,-0.121809879056768,-0.021156558533145,0.007163323782235,-0.008595988538682,-0.015514809590972999,-0.005143500623915999,2017-09-04,,0,0,0,1,0
2017-09-05,351000,351000,347000,348500,19030,10.91,14.33,1.53,354800.0,27401.0,-0.017756482525366,-0.305499799277399,354600.0,27179.3,-0.017202481669487,-0.299834800749099,355950.0,29587.6,-0.020929905885658,-0.356825156484473,361025.0,33955.0833333333,-0.034692888304134,-0.439553724160104,358766.66666666704,37163.3166666667,-0.028616556722104,-0.4879359081244539,0.005730659025788,0.007173601147776001,-0.004304160688666,-0.001432664756447,-0.41782917278512,2017-09-05,,0,0,0,0,1
2017-09-05,351000,351000,347000,348500,19030,10.91,14.33,1.53,354800.0,27401.0,-0.017756482525366,-0.305499799277399,354600.0,27179.3,-0.017202481669487,-0.299834800749099,355950.0,29587.6,-0.020929905885658,-0.356825156484473,361025.0,33955.0833333333,-0.034692888304134,-0.439553724160104,358766.66666666704,37163.3166666667,-0.028616556722104,-0.4879359081244539,0.005730659025788,0.007173601147776001,-0.004304160688666,-0.001432664756447,-0.41782917278512,2017-09-05,1.0,1,0,0,0,0
2017-09-05,351000,351000,347000,348500,19030,10.91,14.33,1.53,354800.0,27401.0,-0.017756482525366,-0.305499799277399,354600.0,27179.3,-0.017202481669487,-0.299834800749099,355950.0,29587.6,-0.020929905885658,-0.356825156484473,361025.0,33955.0833333333,-0.034692888304134,-0.439553724160104,358766.66666666704,37163.3166666667,-0.028616556722104,-0.4879359081244539,0.005730659025788,0.007173601147776001,-0.004304160688666,-0.001432664756447,-0.41782917278512,2017-09-05,0.0,0,1,0,0,0
2017-09-05,351000,351000,347000,348500,19030,10.91,14.33,1.53,354800.0,27401.0,-0.017756482525366,-0.305499799277399,354600.0,27179.3,-0.017202481669487,-0.299834800749099,355950.0,29587.6,-0.020929905885658,-0.356825156484473,361025.0,33955.0833333333,-0.034692888304134,-0.439553724160104,358766.66666666704,37163.3166666667,-0.028616556722104,-0.4879359081244539,0.005730659025788,0.007173601147776001,-0.004304160688666,-0.001432664756447,-0.41782917278512,2017-09-05,0.0,0,0,1,0,0
2017-09-05,351000,351000,347000,348500,19030,10.91,14.33,1.53,354800.0,27401.0,-0.017756482525366,-0.305499799277399,354600.0,27179.3,-0.017202481669487,-0.299834800749099,355950.0,29587.6,-0.020929905885658,-0.356825156484473,361025.0,33955.0833333333,-0.034692888304134,-0.439553724160104,358766.66666666704,37163.3166666667,-0.028616556722104,-0.4879359081244539,0.005730659025788,0.007173601147776001,-0.004304160688666,-0.001432664756447,-0.41782917278512,2017-09-05,,0,0,0,1,0
2017-09-06,352000,352000,346000,346000,17125,10.91,14.33,1.53,352100.0,26497.8,-0.017324623686453,-0.353719931466008,354250.0,25906.8,-0.023288637967537003,-0.338976639337934,355225.0,28193.9,-0.025969455978604998,-0.392599108317757,360491.66666666704,33204.1333333333,-0.040199727224392995,-0.484250956708201,358708.33333333296,37061.3583333333,-0.035428040422812994,-0.537928430847673,0.010043041606887,0.017341040462428,0.0,-0.007173601147776001,-0.100105097214924,2017-09-06,,0,0,0,0,1
2017-09-06,352000,352000,346000,346000,17125,10.91,14.33,1.53,352100.0,26497.8,-0.017324623686453,-0.353719931466008,354250.0,25906.8,-0.023288637967537003,-0.338976639337934,355225.0,28193.9,-0.025969455978604998,-0.392599108317757,360491.66666666704,33204.1333333333,-0.040199727224392995,-0.484250956708201,358708.33333333296,37061.3583333333,-0.035428040422812994,-0.537928430847673,0.010043041606887,0.017341040462428,0.0,-0.007173601147776001,-0.100105097214924,2017-09-06,1.0,1,0,0,0,0
2017-09-06,352000,352000,346000,346000,17125,10.91,14.33,1.53,352100.0,26497.8,-0.017324623686453,-0.353719931466008,354250.0,25906.8,-0.023288637967537003,-0.338976639337934,355225.0,28193.9,-0.025969455978604998,-0.392599108317757,360491.66666666704,33204.1333333333,-0.040199727224392995,-0.484250956708201,358708.33333333296,37061.3583333333,-0.035428040422812994,-0.537928430847673,0.010043041606887,0.017341040462428,0.0,-0.007173601147776001,-0.100105097214924,2017-09-06,,0,1,0,0,0
2017-09-06,352000,352000,346000,346000,17125,10.91,14.33,1.53,352100.0,26497.8,-0.017324623686453,-0.353719931466008,354250.0,25906.8,-0.023288637967537003,-0.338976639337934,355225.0,28193.9,-0.025969455978604998,-0.392599108317757,360491.66666666704,33204.1333333333,-0.040199727224392995,-0.484250956708201,358708.33333333296,37061.3583333333,-0.035428040422812994,-0.537928430847673,0.010043041606887,0.017341040462428,0.0,-0.007173601147776001,-0.100105097214924,2017-09-06,,0,0,1,0,0
2017-09-06,352000,352000,346000,346000,17125,10.91,14.33,1.53,352100.0,26497.8,-0.017324623686453,-0.353719931466008,354250.0,25906.8,-0.023288637967537003,-0.338976639337934,355225.0,28193.9,-0.025969455978604998,-0.392599108317757,360491.66666666704,33204.1333333333,-0.040199727224392995,-0.484250956708201,358708.33333333296,37061.3583333333,-0.035428040422812994,-0.537928430847673,0.010043041606887,0.017341040462428,0.0,-0.007173601147776001,-0.100105097214924,2017-09-06,,0,0,0,1,0
2017-09-07,349500,352000,346000,350000,14136,10.91,14.33,1.53,349600.0,23167.2,0.001144164759725,-0.389826996788563,354000.0,25509.2,-0.011299435028249,-0.44584698853746896,354775.0,27641.8,-0.013459234726235,-0.488600597645595,359916.66666666704,32650.7666666667,-0.027552674230146,-0.567054576564307,358729.16666666704,36853.6,-0.024333584993320997,-0.6164282458158771,0.010115606936416001,0.005714285714285999,-0.011428571428571998,0.011560693641619,-0.17454014598540102,2017-09-07,,0,0,0,0,1
2017-09-07,349500,352000,346000,350000,14136,10.91,14.33,1.53,349600.0,23167.2,0.001144164759725,-0.389826996788563,354000.0,25509.2,-0.011299435028249,-0.44584698853746896,354775.0,27641.8,-0.013459234726235,-0.488600597645595,359916.66666666704,32650.7666666667,-0.027552674230146,-0.567054576564307,358729.16666666704,36853.6,-0.024333584993320997,-0.6164282458158771,0.010115606936416001,0.005714285714285999,-0.011428571428571998,0.011560693641619,-0.17454014598540102,2017-09-07,1.0,1,0,0,0,0
2017-09-07,349500,352000,346000,350000,14136,10.91,14.33,1.53,349600.0,23167.2,0.001144164759725,-0.389826996788563,354000.0,25509.2,-0.011299435028249,-0.44584698853746896,354775.0,27641.8,-0.013459234726235,-0.488600597645595,359916.66666666704,32650.7666666667,-0.027552674230146,-0.567054576564307,358729.16666666704,36853.6,-0.024333584993320997,-0.6164282458158771,0.010115606936416001,0.005714285714285999,-0.011428571428571998,0.011560693641619,-0.17454014598540102,2017-09-07,,0,1,0,0,0
2017-09-07,349500,352000,346000,350000,14136,10.91,14.33,1.53,349600.0,23167.2,0.001144164759725,-0.389826996788563,354000.0,25509.2,-0.011299435028249,-0.44584698853746896,354775.0,27641.8,-0.013459234726235,-0.488600597645595,359916.66666666704,32650.7666666667,-0.027552674230146,-0.567054576564307,358729.16666666704,36853.6,-0.024333584993320997,-0.6164282458158771,0.010115606936416001,0.005714285714285999,-0.011428571428571998,0.011560693641619,-0.17454014598540102,2017-09-07,,0,0,1,0,0
2017-09-07,349500,352000,346000,350000,14136,10.91,14.33,1.53,349600.0,23167.2,0.001144164759725,-0.389826996788563,354000.0,25509.2,-0.011299435028249,-0.44584698853746896,354775.0,27641.8,-0.013459234726235,-0.488600597645595,359916.66666666704,32650.7666666667,-0.027552674230146,-0.567054576564307,358729.16666666704,36853.6,-0.024333584993320997,-0.6164282458158771,0.010115606936416001,0.005714285714285999,-0.011428571428571998,0.011560693641619,-0.17454014598540102,2017-09-07,,0,0,0,1,0
2017-09-08,350000,351000,347000,349500,12174,10.91,14.33,1.53,348600.0,19030.6,0.002581755593804,-0.360293422172711,353650.0,23458.9,-0.011734766011593,-0.481049836096322,354425.0,26124.25,-0.013895746631868999,-0.533996191278219,359408.33333333296,32283.0333333333,-0.027568457418442,-0.6228978896035171,358766.66666666704,36445.966666666696,-0.025829229768652,-0.6659712688829761,0.0,0.004291845493562,-0.007153075822604001,-0.001428571428571,-0.138794567062818,2017-09-08,,0,0,0,0,1
2017-09-08,350000,351000,347000,349500,12174,10.91,14.33,1.53,348600.0,19030.6,0.002581755593804,-0.360293422172711,353650.0,23458.9,-0.011734766011593,-0.481049836096322,354425.0,26124.25,-0.013895746631868999,-0.533996191278219,359408.33333333296,32283.0333333333,-0.027568457418442,-0.6228978896035171,358766.66666666704,36445.966666666696,-0.025829229768652,-0.6659712688829761,0.0,0.004291845493562,-0.007153075822604001,-0.001428571428571,-0.138794567062818,2017-09-08,1.0,1,0,0,0,0
2017-09-08,350000,351000,347000,349500,12174,10.91,14.33,1.53,348600.0,19030.6,0.002581755593804,-0.360293422172711,353650.0,23458.9,-0.011734766011593,-0.481049836096322,354425.0,26124.25,-0.013895746631868999,-0.533996191278219,359408.33333333296,32283.0333333333,-0.027568457418442,-0.6228978896035171,358766.66666666704,36445.966666666696,-0.025829229768652,-0.6659712688829761,0.0,0.004291845493562,-0.007153075822604001,-0.001428571428571,-0.138794567062818,2017-09-08,,0,1,0,0,0
2017-09-08,350000,351000,347000,349500,12174,10.91,14.33,1.53,348600.0,19030.6,0.002581755593804,-0.360293422172711,353650.0,23458.9,-0.011734766011593,-0.481049836096322,354425.0,26124.25,-0.013895746631868999,-0.533996191278219,359408.33333333296,32283.0333333333,-0.027568457418442,-0.6228978896035171,358766.66666666704,36445.966666666696,-0.025829229768652,-0.6659712688829761,0.0,0.004291845493562,-0.007153075822604001,-0.001428571428571,-0.138794567062818,2017-09-08,,0,0,1,0,0
2017-09-08,350000,351000,347000,349500,12174,10.91,14.33,1.53,348600.0,19030.6,0.002581755593804,-0.360293422172711,353650.0,23458.9,-0.011734766011593,-0.481049836096322,354425.0,26124.25,-0.013895746631868999,-0.533996191278219,359408.33333333296,32283.0333333333,-0.027568457418442,-0.6228978896035171,358766.66666666704,36445.966666666696,-0.025829229768652,-0.6659712688829761,0.0,0.004291845493562,-0.007153075822604001,-0.001428571428571,-0.138794567062818,2017-09-08,,0,0,0,1,0
2017-09-11,352500,353500,350500,352500,16172,10.91,14.33,1.53,349300.0,15727.4,0.009161179501861,0.02826913539428,353000.0,21871.9,-0.0014164305949010002,-0.260603788422588,354050.0,24382.5,-0.004377912724192,-0.336737414128986,358958.33333333296,31770.3333333333,-0.017991874637261,-0.49097166119335706,358779.16666666704,36358.466666666696,-0.017501480715854,-0.555206765228457,0.008583690987124,0.002836879432624,-0.005673758865248,0.008583690987124,0.328404797108592,2017-09-11,,0,0,0,0,1
2017-09-11,352500,353500,350500,352500,16172,10.91,14.33,1.53,349300.0,15727.4,0.009161179501861,0.02826913539428,353000.0,21871.9,-0.0014164305949010002,-0.260603788422588,354050.0,24382.5,-0.004377912724192,-0.336737414128986,358958.33333333296,31770.3333333333,-0.017991874637261,-0.49097166119335706,358779.16666666704,36358.466666666696,-0.017501480715854,-0.555206765228457,0.008583690987124,0.002836879432624,-0.005673758865248,0.008583690987124,0.328404797108592,2017-09-11,1.0,1,0,0,0,0
2017-09-11,352500,353500,350500,352500,16172,10.91,14.33,1.53,349300.0,15727.4,0.009161179501861,0.02826913539428,353000.0,21871.9,-0.0014164305949010002,-0.260603788422588,354050.0,24382.5,-0.004377912724192,-0.336737414128986,358958.33333333296,31770.3333333333,-0.017991874637261,-0.49097166119335706,358779.16666666704,36358.466666666696,-0.017501480715854,-0.555206765228457,0.008583690987124,0.002836879432624,-0.005673758865248,0.008583690987124,0.328404797108592,2017-09-11,,0,1,0,0,0
2017-09-11,352500,353500,350500,352500,16172,10.91,14.33,1.53,349300.0,15727.4,0.009161179501861,0.02826913539428,353000.0,21871.9,-0.0014164305949010002,-0.260603788422588,354050.0,24382.5,-0.004377912724192,-0.336737414128986,358958.33333333296,31770.3333333333,-0.017991874637261,-0.49097166119335706,358779.16666666704,36358.466666666696,-0.017501480715854,-0.555206765228457,0.008583690987124,0.002836879432624,-0.005673758865248,0.008583690987124,0.328404797108592,2017-09-11,,0,0,1,0,0
2017-09-11,352500,353500,350500,352500,16172,10.91,14.33,1.53,349300.0,15727.4,0.009161179501861,0.02826913539428,353000.0,21871.9,-0.0014164305949010002,-0.260603788422588,354050.0,24382.5,-0.004377912724192,-0.336737414128986,358958.33333333296,31770.3333333333,-0.017991874637261,-0.49097166119335706,358779.16666666704,36358.466666666696,-0.017501480715854,-0.555206765228457,0.008583690987124,0.002836879432624,-0.005673758865248,0.008583690987124,0.328404797108592,2017-09-11,0.0,0,0,0,1,0
2017-09-12,352500,353000,349500,352500,19868,10.91,14.33,1.53,350100.0,15895.0,0.006855184233076,0.249952815350739,352450.0,21648.0,0.000141864094198,-0.082224685883223,353675.0,24247.65,-0.003322259136213,-0.180621627250476,358600.0,31410.2666666667,-0.017010596765197998,-0.36746796164311496,358829.16666666704,36347.8916666667,-0.017638384096425,-0.45339333069983206,0.0,0.001418439716312,-0.008510638297871999,0.0,0.228543161019045,2017-09-12,,0,0,0,0,1
2017-09-12,352500,353000,349500,352500,19868,10.91,14.33,1.53,350100.0,15895.0,0.006855184233076,0.249952815350739,352450.0,21648.0,0.000141864094198,-0.082224685883223,353675.0,24247.65,-0.003322259136213,-0.180621627250476,358600.0,31410.2666666667,-0.017010596765197998,-0.36746796164311496,358829.16666666704,36347.8916666667,-0.017638384096425,-0.45339333069983206,0.0,0.001418439716312,-0.008510638297871999,0.0,0.228543161019045,2017-09-12,1.0,1,0,0,0,0
2017-09-12,352500,353000,349500,352500,19868,10.91,14.33,1.53,350100.0,15895.0,0.006855184233076,0.249952815350739,352450.0,21648.0,0.000141864094198,-0.082224685883223,353675.0,24247.65,-0.003322259136213,-0.180621627250476,358600.0,31410.2666666667,-0.017010596765197998,-0.36746796164311496,358829.16666666704,36347.8916666667,-0.017638384096425,-0.45339333069983206,0.0,0.001418439716312,-0.008510638297871999,0.0,0.228543161019045,2017-09-12,,0,1,0,0,0
2017-09-12,352500,353000,349500,352500,19868,10.91,14.33,1.53,350100.0,15895.0,0.006855184233076,0.249952815350739,352450.0,21648.0,0.000141864094198,-0.082224685883223,353675.0,24247.65,-0.003322259136213,-0.180621627250476,358600.0,31410.2666666667,-0.017010596765197998,-0.36746796164311496,358829.16666666704,36347.8916666667,-0.017638384096425,-0.45339333069983206,0.0,0.001418439716312,-0.008510638297871999,0.0,0.228543161019045,2017-09-12,,0,0,1,0,0
2017-09-12,352500,353000,349500,352500,19868,10.91,14.33,1.53,350100.0,15895.0,0.006855184233076,0.249952815350739,352450.0,21648.0,0.000141864094198,-0.082224685883223,353675.0,24247.65,-0.003322259136213,-0.180621627250476,358600.0,31410.2666666667,-0.017010596765197998,-0.36746796164311496,358829.16666666704,36347.8916666667,-0.017638384096425,-0.45339333069983206,0.0,0.001418439716312,-0.008510638297871999,0.0,0.228543161019045,2017-09-12,,0,0,0,1,0
2017-09-13,352500,353000,346500,346500,27612,10.91,14.33,1.53,350200.0,17992.4,-0.010565391205026,0.534647962473044,351150.0,22245.1,-0.013242204186245,0.241262120646794,353000.0,23890.0,-0.018413597733711002,0.155797404771871,358191.66666666704,31023.7333333333,-0.032640811483610005,-0.10997172057521601,358825.0,36356.6083333333,-0.034348219884345,-0.24052321528892104,0.0,0.018759018759019,0.0,-0.017021276595745,0.389772498490034,2017-09-13,,0,0,0,0,1
2017-09-13,352500,353000,346500,346500,27612,10.91,14.33,1.53,350200.0,17992.4,-0.010565391205026,0.534647962473044,351150.0,22245.1,-0.013242204186245,0.241262120646794,353000.0,23890.0,-0.018413597733711002,0.155797404771871,358191.66666666704,31023.7333333333,-0.032640811483610005,-0.10997172057521601,358825.0,36356.6083333333,-0.034348219884345,-0.24052321528892104,0.0,0.018759018759019,0.0,-0.017021276595745,0.389772498490034,2017-09-13,1.0,1,0,0,0,0
