Date,Unnamed: 0.1,Title,politics,economics,IT,finance,realEstate,international,social,life,golf,ent
2014-02-10,499.0,"광고계도 응답했다, '아 옛날이여~'",0,0,1,0,0,0,0,0,0,0
2014-02-10,666.0,"유통株, M&A 시너지 효과는 언제쯤?",0,0,0,1,0,0,0,0,0,0
2014-02-10,864.0,[부동산캘린더]위례신도시 첫 분양…관심 고조,0,0,0,0,1,0,0,0,0,0
2014-02-10,848.0,"2,404세대 초역세권 '일산 요진와이시티' 계약율 상승",0,0,0,0,1,0,0,0,0,0
2014-02-10,862.0,광주 동구 '월남지구 2차 호반 베르디움' 분양,0,0,0,0,1,0,0,0,0,0
2014-02-10,,,0,0,0,0,0,1,0,0,0,0
2014-02-10,,,0,0,0,0,0,0,1,0,0,0
2014-02-10,,,0,0,0,0,0,0,0,1,0,0
2014-02-10,,,0,0,0,0,0,0,0,0,1,0
2014-02-10,,,0,0,0,0,0,0,0,0,0,1
2014-02-11,,,1,0,0,0,0,0,0,0,0,0
2014-02-11,,,0,1,0,0,0,0,0,0,0,0
2014-02-11,491.0,"필립스, 아이케어 LED스탠드 2종 출시",0,0,1,0,0,0,0,0,0,0
2014-02-11,493.0,"롯데하이마트, 결연학생에 교복 구입비 1억 지원",0,0,1,0,0,0,0,0,0,0
2014-02-11,492.0,"'이마트 알뜰폰' 브리즈, 가죽 케이스 증정 행사 실시",0,0,1,0,0,0,0,0,0,0
2014-02-11,494.0,"롯데마트, 사상 최대규모 '창고 개방전'",0,0,1,0,0,0,0,0,0,0
2014-02-11,495.0,"이마트, 에어컨 예약판매 본격 돌입",0,0,1,0,0,0,0,0,0,0
2014-02-11,,,0,0,0,1,0,0,0,0,0,0
2014-02-11,,,0,0,0,0,1,0,0,0,0,0
2014-02-11,,,0,0,0,0,0,1,0,0,0,0
2014-02-11,,,0,0,0,0,0,0,1,0,0,0
2014-02-11,,,0,0,0,0,0,0,0,1,0,0
2014-02-11,,,0,0,0,0,0,0,0,0,1,0
2014-02-11,,,0,0,0,0,0,0,0,0,0,1
2014-02-12,,,1,0,0,0,0,0,0,0,0,0
2014-02-12,,,0,1,0,0,0,0,0,0,0,0
2014-02-12,489.0,"보령메디앙스, 새봄맞이 이벤트 실시",0,0,1,0,0,0,0,0,0,0
2014-02-12,486.0,"[포토]케냐, 인도네시아 커피 직수입 판매",0,0,1,0,0,0,0,0,0,0
2014-02-12,490.0,"이마트, 케냐·인니산 반값 커피 판매",0,0,1,0,0,0,0,0,0,0
2014-02-12,484.0,"[포토]케냐, 인도네시아 커피 맛보세요~",0,0,1,0,0,0,0,0,0,0
2014-02-12,483.0,"[포토]이마트, '케냐, 인도네시아 커피 직수입' 판매",0,0,1,0,0,0,0,0,0,0
2014-02-12,487.0,"삼성전기, ESL 유럽시장 진출…최치준 사장 내주 독일행 (종합)",0,0,1,0,0,0,0,0,0,0
