2016-08-02,384500,386500,383000,384500,29832
2016-08-03,381500,384500,378000,378500,21304
2016-08-04,378500,382000,371500,376500,52723
2016-08-05,373500,380500,372000,380500,30880
2016-08-08,387500,397000,385500,393500,100167
2016-08-09,395000,398500,392500,395500,29368
2016-08-10,396500,408000,392000,405500,67371
2016-08-11,405500,416000,400000,406500,58002
2016-08-12,403000,410000,397000,398500,37756
2016-08-16,398500,406500,398500,403000,23345
2016-08-17,401000,403000,393000,399500,35522
2016-08-18,396500,398500,393000,394500,24665
2016-08-19,392500,394500,382500,385500,52727
2016-08-22,384500,386000,381000,383500,23596
2016-08-23,382500,387000,380500,383000,28214
2016-08-24,381500,385500,380000,384000,28619
2016-08-25,384000,387000,377000,380000,38481
2016-08-26,381000,386500,378000,385000,25489
2016-08-29,384000,390000,380500,387500,35214
2016-08-30,389500,391500,381000,383500,25657
2016-08-31,384000,389500,381000,389500,36699
2016-09-01,386000,393500,384000,391500,38641
2016-09-02,392500,392500,384000,385000,32225
2016-09-05,386500,388000,381000,385500,55524
2016-09-06,386500,386500,382500,385000,49263
2016-09-07,384000,384500,367000,370000,191289
2016-09-08,370000,373000,365000,371500,46195
2016-09-09,371500,371500,365000,370000,32438
2016-09-12,366500,368000,364000,367000,28049
2016-09-13,366500,368500,360500,366500,40241
2016-09-19,362500,371000,362500,366000,32778
2016-09-20,364000,369500,364000,365000,22048
2016-09-21,364500,371500,363000,369500,29466
2016-09-22,371000,376000,371000,374500,28606
2016-09-23,378000,378000,373000,377500,26064
2016-09-26,377500,377500,369000,371000,37080
2016-09-27,370000,373500,366500,371500,34653
2016-09-28,373000,376500,368500,370500,32649
2016-09-29,369500,375500,366000,367500,44297
2016-09-30,368000,369000,362000,363000,45297
2016-10-04,366500,368000,364000,367500,31509
2016-10-05,363500,367500,360000,362500,42721
2016-10-06,360500,362500,355000,356000,56171
2016-10-07,356000,356500,349000,354000,57829
2016-10-10,357000,360000,354000,356000,32017
2016-10-11,358500,358500,348500,352500,62087
2016-10-12,352500,356000,351000,356000,36257
2016-10-13,355500,356000,348000,350000,45608
2016-10-14,350000,350500,343000,347000,38131
2016-10-17,351500,352500,347000,349500,32153
2016-10-18,351500,362500,349000,361500,58391
2016-10-19,360500,361000,355000,356500,24894
2016-10-20,361000,366000,360000,363000,44390
2016-10-21,361500,364000,357000,362000,28199
2016-10-24,363500,369000,362000,363500,38752
2016-10-25,364000,364000,355000,357500,39221
2016-10-26,357500,358000,350500,358000,37654
2016-10-27,357500,358500,352500,356500,26060
2016-10-28,353500,358500,353000,357500,21710
2016-10-31,353000,356500,346000,349500,34646
2016-11-01,348000,351000,339000,344000,50657
2016-11-02,343000,343000,335000,338500,43955
2016-11-03,343000,365000,342500,362000,92023
2016-11-04,364500,365000,357500,364500,37444
2016-11-07,367000,367000,360000,364000,23741
2016-11-08,367500,374000,364000,371500,51772
2016-11-09,373000,375000,356000,365500,78104
2016-11-10,367000,374500,367000,373500,61525
2016-11-11,369000,373500,365000,368000,35002
2016-11-14,368000,372000,367000,368000,30731
2016-11-15,371500,373500,365500,370000,44392
2016-11-16,379000,382500,374500,374500,61537
2016-11-17,375000,380000,370500,378000,35421
2016-11-18,380000,384000,375000,380000,58940
2016-11-21,380000,380000,369500,371500,28615
2016-11-22,373500,376500,371500,372500,22170
2016-11-23,370000,374500,366500,368500,25167
2016-11-24,370000,371500,365000,365000,17789
2016-11-25,368000,370000,365000,367500,13796
2016-11-28,365000,366500,360500,365500,16222
2016-11-29,368000,387500,366500,381500,83067
2016-11-30,383000,387500,380000,384000,69468
2016-12-01,379500,389500,374500,388000,46693
2016-12-02,384500,388000,376500,377500,37787
2016-12-05,376500,381500,374500,381000,21912
2016-12-06,385000,386000,380000,381500,20726
2016-12-07,381500,384000,377000,383000,22773
2016-12-08,383500,390500,381000,390500,38043
2016-12-09,386000,388000,378500,383000,33077
2016-12-12,385500,385500,380000,384000,22646
2016-12-13,384000,385500,379000,384000,26259
2016-12-14,381500,384000,377000,380500,27889
2016-12-15,377000,382000,376000,382000,24629
2016-12-16,380000,383000,378500,383000,25806
2016-12-19,383000,383000,376000,376500,18464
2016-12-20,376500,379000,373500,375000,20957
2016-12-21,375000,375000,367000,367500,40972
2016-12-22,367000,368000,364000,367000,27647
2016-12-23,367000,369000,363000,365000,27191
2016-12-26,365500,367000,357500,358500,44000
2016-12-27,358000,359500,354000,358000,30892
2016-12-28,352500,361000,352500,356000,32460
2016-12-29,357000,358000,351500,357500,27337
2017-01-02,359000,363000,355000,359000,23782
2017-01-03,359000,359000,351000,351500,48616
2017-01-04,351500,353500,350500,350500,42540
2017-01-05,353000,362000,351500,360000,62213
2017-01-06,360000,363500,358500,361000,24623
2017-01-09,359500,360000,354500,357000,21570
2017-01-10,354000,356000,350500,352500,30336
2017-01-11,352000,355000,350000,351500,46269
2017-01-12,355000,359000,353500,357500,36379
2017-01-13,356000,364500,355500,360500,36442
2017-01-16,360000,360500,355000,356500,27325
2017-01-17,356000,357000,351000,351000,40554
2017-01-18,352000,359500,352000,358000,33098
2017-01-19,356000,359000,353000,354000,26308
2017-01-20,355000,360500,354000,355000,20703
2017-01-23,358000,359500,354500,356000,26351
2017-01-24,356000,357000,353500,356000,14130
2017-01-25,357500,357500,346000,348000,63874
2017-01-26,348000,350000,344500,348500,19978
2017-01-31,348500,356500,347500,354500,30019
2017-02-01,356500,358000,350000,355500,35052
2017-02-02,354500,361000,353000,358500,48290
2017-02-03,360500,363500,351500,356000,44455
2017-02-06,359500,371000,358000,371000,92238
2017-02-07,369000,370000,362500,364000,51914
2017-02-08,363000,364000,351500,357000,57045
2017-02-09,353000,356000,352000,352500,41721
2017-02-10,359000,370500,358000,370500,78725
2017-02-13,369500,372500,366500,372000,34232
2017-02-14,371000,372000,362000,363000,53865
2017-02-15,363000,364500,357000,357500,63395
2017-02-16,360000,360500,355500,356000,29373
2017-02-17,356000,359500,354500,357000,21890
2017-02-20,355500,370500,354000,370000,73822
2017-02-21,370500,374500,364000,366000,63300
2017-02-22,365500,365500,357000,357500,69826
2017-02-23,359500,363500,358000,362000,38559
2017-02-24,362000,364500,360500,364500,28700
2017-02-27,364500,365500,359000,363500,31398
2017-02-28,363500,364500,360000,364500,25471
2017-03-02,366000,366000,358000,360000,63899
2017-03-03,359500,360500,355000,355000,29858
2017-03-06,353000,353500,347000,351000,48354
2017-03-07,354000,355000,350500,353000,27421
2017-03-08,351000,354000,349500,350500,28751
2017-03-09,350500,353000,349000,349000,23201
2017-03-10,349500,353000,349000,349000,24072
2017-03-13,350000,355000,349500,353500,26073
2017-03-14,352500,357000,352000,353000,29360
2017-03-15,352000,353500,346000,347500,39067
2017-03-16,351500,352500,340500,345000,61090
2017-03-17,345000,351000,343500,351000,26672
2017-03-20,350500,351000,346000,346500,21137
2017-03-21,349000,351000,346500,347000,26566
2017-03-22,347000,350500,345000,347000,23901
2017-03-23,348000,353000,344500,349000,48171
2017-03-24,349500,355500,349000,352500,43363
2017-03-27,355000,358000,352500,356000,58560
2017-03-28,355500,358500,354000,357500,38867
2017-03-29,358000,358000,352500,353500,21829
2017-03-30,354500,358500,352500,358000,35705
2017-03-31,356000,358000,351500,353000,41618
2017-04-03,352500,356500,352000,353500,34038
2017-04-04,353000,357500,351500,356500,25979
2017-04-05,354000,358000,352500,355000,31776
2017-04-06,355500,355500,347000,348000,40320
2017-04-07,348000,349500,344500,346000,40675
2017-04-10,346000,347000,342000,342000,26619
2017-04-11,341500,343500,337000,339000,34884
2017-04-12,339000,340000,334500,335000,37782
2017-04-13,337000,342000,335000,340500,44070
2017-04-14,338500,344500,338500,342000,20216
2017-04-17,341000,344000,338500,340000,37530
2017-04-18,342000,342500,338500,342000,32853
2017-04-19,344500,344500,340000,342000,28547
2017-04-20,341500,351000,340000,350500,64362
2017-04-21,349500,350500,346000,348500,33041
2017-04-24,349500,349500,344500,346000,22101
2017-04-25,345000,347000,343000,344000,32839
2017-04-26,345000,348000,344000,345500,22248
2017-04-27,347500,349500,342500,344500,30545
2017-04-28,341500,343500,339500,341000,31406
2017-05-02,341000,343000,338000,342000,25082
2017-05-04,340000,344000,340000,343500,30420
2017-05-08,346500,354500,346000,354500,76283
2017-05-10,354000,360000,353000,354000,61475
2017-05-11,358500,358500,351500,358500,40038
2017-05-12,356500,359500,352000,358000,75598
2017-05-15,358000,358000,352000,354000,41926
2017-05-16,354500,356500,351000,354500,32924
2017-05-17,353500,355500,351000,353500,32196
2017-05-18,351500,357000,350500,355000,48281
2017-05-19,355000,363500,355000,362500,62164
2017-05-22,365500,367000,364000,366500,49125
2017-05-23,368500,375000,365000,370500,83774
2017-05-24,371000,375500,369000,374000,58563
2017-05-25,375000,376000,370500,375500,36406
2017-05-26,373000,380500,373000,380000,50929
2017-05-29,380000,384500,378000,381500,41448
2017-05-30,381500,384000,377000,378000,40848
2017-05-31,380000,384000,379500,381500,55675
2017-06-01,380500,382500,377000,381000,29768
2017-06-02,381000,385500,378500,384000,44508
2017-06-05,385000,387500,380500,387000,38394
2017-06-07,384500,389000,381500,383500,30297
2017-06-08,382000,386000,378500,386000,52918
2017-06-09,385000,385000,378500,380000,57168
2017-06-12,377500,378000,372000,373500,38348
2017-06-13,381500,385500,374000,378000,62182
2017-06-14,378000,385000,378000,384500,47338
2017-06-15,381000,383500,377500,380000,34238
2017-06-16,381500,381500,374000,379500,46934
2017-06-19,376500,381500,372500,374000,41472
2017-06-20,372000,375000,368000,371000,50804
2017-06-21,367000,373000,360500,373000,46429
2017-06-22,370000,373500,366000,373500,33528
2017-06-23,376000,377000,369000,370500,35982
2017-06-26,372500,372500,365000,367500,28493
2017-06-27,364500,367000,362000,365500,30636
2017-06-28,364500,364500,359000,363000,39800
2017-06-29,364500,364500,359500,361500,37265
2017-06-30,360500,362500,359000,361500,30097
2017-07-03,362000,365000,360000,361500,27429
2017-07-04,361500,363500,358000,358500,28430
2017-07-05,357500,359500,353500,354500,38771
2017-07-06,354000,360000,354000,360000,29849
2017-07-07,360000,360000,354500,357000,31438
2017-07-10,357000,357000,351500,352500,29975
2017-07-11,352500,353500,349000,350500,35861
2017-07-12,353000,356000,353000,355500,33662
2017-07-13,357000,357000,352000,355000,41740
2017-07-14,357000,357000,351000,356000,24030
2017-07-17,357000,358500,354000,355500,22566
2017-07-18,356000,356500,351500,352500,27646
2017-07-19,354000,355500,351500,355000,32032
2017-07-20,354000,355500,352000,353500,18860
2017-07-21,354500,357000,353000,355000,24607
2017-07-24,357000,364000,355000,362500,43927
2017-07-25,363000,367000,362000,366500,41631
2017-07-26,368000,369000,364500,366000,22675
2017-07-27,366000,369500,362500,368500,20656
2017-07-28,366000,372500,366000,367500,38741
2017-07-31,367500,371500,366000,370000,30795
2017-08-01,368500,376000,368500,371500,31048
2017-08-02,372000,372500,366500,367000,21833
2017-08-03,367000,367000,356000,356000,48769
2017-08-04,355000,359500,353500,354000,46646
2017-08-07,352000,367500,351000,357500,86738
2017-08-08,357500,362500,357500,360500,44999
2017-08-09,358500,362000,356000,359000,25178
2017-08-10,359000,364500,355000,356500,42525
2017-08-11,356000,366500,355000,360000,51007
2017-08-14,363000,365000,358000,360000,22565
2017-08-16,359000,361500,356000,360000,34765
2017-08-17,359500,359500,354500,358500,31933
2017-08-18,356000,358000,354000,355000,22846
2017-08-21,354500,356500,352000,353000,18649
2017-08-22,353000,355000,349500,350500,25492
2017-08-23,349500,350500,347500,349500,29850
2017-08-24,349500,354000,349500,352500,18112
2017-08-25,352000,353500,347500,353000,32677
2017-08-28,353000,360000,352000,359000,32042
2017-08-29,360000,360000,354500,358000,22107
2017-08-30,358500,359500,355000,359500,21641
2017-08-31,357000,362500,356000,362500,30789
2017-09-01,360500,362000,353500,354500,32857
2017-09-04,347000,351500,346000,349000,32688
2017-09-05,351000,351000,347000,348500,19030
2017-09-06,352000,352000,346000,346000,17125
2017-09-07,349500,352000,346000,350000,14136
2017-09-08,350000,351000,347000,349500,12174
2017-09-11,352500,353500,350500,352500,16172
2017-09-12,352500,353000,349500,352500,19868
2017-09-13,352500,353000,346500,346500,27612
2017-09-14,347500,348500,345000,345500,37588
2017-09-15,346000,352000,345000,350500,32775
2017-09-18,350000,353000,348000,350500,31247
2017-09-19,349000,351500,348500,350500,11781
2017-09-20,350000,351500,347500,350500,25595
2017-09-21,348500,352000,348000,350000,22316
2017-09-22,352000,358500,350500,355000,50390
2017-09-25,357000,357000,347000,347500,22785
2017-09-26,349500,353500,346500,350000,26089
2017-09-27,349000,353500,347000,353000,23866
2017-09-28,350500,356000,347500,350500,30147
2017-09-29,353500,356000,350500,354500,28949
2017-10-10,356000,363000,355500,358500,44360
2017-10-11,355500,360500,353500,354000,23801
2017-10-12,353000,366500,353000,365000,47302
2017-10-13,365500,369000,363500,367000,28344
2017-10-16,370000,371000,365500,370500,33582
2017-10-17,371000,373000,367000,372000,32603
2017-10-18,370000,376000,369000,374000,26782
2017-10-19,375000,379500,371000,377000,24718
2017-10-20,376500,378000,373000,376500,23114
2017-10-23,373000,376500,369500,370000,25075
2017-10-24,368500,375500,368000,371500,19761
2017-10-25,370000,370000,365000,369000,18283
2017-10-26,367500,374000,365500,372000,23267
2017-10-27,371500,371500,365500,366500,20196
2017-10-30,367500,368000,360000,361000,26308
2017-10-31,362000,366000,360000,366000,19573
2017-11-01,362000,364500,358000,358500,50230
2017-11-02,359000,361000,356000,356500,24340
2017-11-03,359000,373500,359000,373500,57673
2017-11-06,371000,374500,369000,373500,27278
2017-11-07,373000,374500,366000,370500,32072
2017-11-08,367000,374000,365500,372500,54495
2017-11-09,386000,401000,383000,400000,271286
2017-11-10,399000,403000,393500,399500,72668
2017-11-13,398500,403500,387500,391500,84250
2017-11-14,392000,393500,385000,389000,52170
2017-11-15,390000,392500,383000,390000,39873
2017-11-16,392000,396500,387500,396000,56245
2017-11-17,396000,406000,393500,398500,74783
2017-11-20,404500,416500,403000,415000,110912
2017-11-21,412000,417500,411500,416000,43764
2017-11-22,417000,417000,407000,408000,43943
2017-11-23,404000,410000,404000,407000,31561
2017-11-24,410000,417500,408000,409500,29810
2017-11-27,410000,416000,406500,409500,39809
2017-11-28,409500,413500,405500,412500,29140
2017-11-29,410500,414500,403500,404000,30330
2017-11-30,408500,409500,400000,401000,45925
2017-12-01,401000,403500,390000,393000,35984
2017-12-04,396500,401500,392000,395000,43371
2017-12-05,395000,399500,394000,398000,26823
2017-12-06,396000,397500,388000,390500,30231
2017-12-07,390500,393500,387500,389000,26564
2017-12-08,387500,394500,386500,390000,31020
2017-12-11,392500,394000,388000,391500,25502
2017-12-12,389500,393000,385500,390500,25890
2017-12-13,388500,401000,388500,401000,29490
2017-12-14,402000,405500,378500,378500,62211
2017-12-15,392000,401000,392000,401000,45427
2017-12-18,401000,408000,396500,398500,33230
2017-12-19,380000,380000,358500,370500,231869
2017-12-20,368000,373500,365500,366000,74386
2017-12-21,365000,367500,359500,365000,39868
2017-12-22,365000,368500,361500,367000,29576
2017-12-26,369500,370500,363000,368000,40204
2017-12-27,364500,368500,363500,368000,24815
2017-12-28,368000,368500,364000,366000,29754
2018-01-02,367500,372500,364500,371500,37993
2018-01-03,369000,373500,367000,371000,33347
2018-01-04,373000,380000,373000,376500,52979
2018-01-05,377000,378000,367500,370000,40236
2018-01-08,373000,374000,369500,372000,18600
2018-01-09,371000,382000,371000,381500,41836
2018-01-10,383000,390000,382000,385000,46508
2018-01-11,390000,394000,385000,392000,49899
2018-01-12,392000,393500,385000,386500,28708
2018-01-15,386000,389000,378000,378500,31175
2018-01-16,377000,383000,370500,374000,67576
2018-01-17,369500,372000,363000,364500,140803
2018-01-18,364500,365500,359000,361500,102395
2018-01-19,361500,362000,357500,358000,75366
2018-01-22,359500,364500,359500,363500,49979
2018-01-23,364500,368500,362000,364500,69433
2018-01-24,364000,365500,360500,362000,48920
2018-01-25,362000,364000,360000,362000,34847
2018-01-26,362000,368000,362000,366500,52505
2018-01-29,367500,368000,364500,365500,52562
2018-01-30,367000,368000,360000,360500,54677
2018-01-31,361000,361500,352500,358500,47167
2018-02-01,358500,362500,358500,360500,36293
2018-02-02,360000,363500,353000,353000,78936
2018-02-05,352500,352500,347500,349000,52809
2018-02-06,343000,346500,339000,343500,63340
2018-02-07,344000,348500,344000,345000,39664
2018-02-08,345000,346000,338500,339000,66801
2018-02-09,333500,336500,321000,322500,134942
2018-02-12,324000,326500,318500,321000,50907
2018-02-13,322500,327000,322500,323500,52022
2018-02-14,323000,324500,318000,319500,75303
2018-02-19,323000,327000,322000,324500,47854
2018-02-20,323500,325500,322500,325000,31571
2018-02-21,327500,337000,324000,334500,77508
2018-02-22,331000,336500,328000,335500,45615
2018-02-23,336500,354000,332000,353000,116816
2018-02-26,352500,355000,348000,351000,65047
2018-02-27,347500,353000,343000,350500,79328
2018-02-28,345500,348500,336000,338000,85462
2018-03-02,332000,335000,327000,328500,71885
2018-03-05,329500,330000,323000,323500,53882
2018-03-06,325000,327500,320000,322500,53231
2018-03-07,323000,328500,320000,322500,53321
2018-03-08,325000,327500,321000,327000,56154
2018-03-09,328000,337500,326000,333000,68920
2018-03-12,333500,335500,331500,333000,46267
2018-03-13,330500,333000,324000,326000,59700
2018-03-14,325500,328500,322500,327500,41851
2018-03-15,329000,341000,327500,340500,75840
2018-03-16,341500,341500,335500,340000,46212
2018-03-19,340000,340000,331500,333000,31926
2018-03-20,329500,337000,329500,333500,20121
2018-03-21,331500,334000,327000,329000,42238
2018-03-22,329000,334500,328500,332500,23019
2018-03-23,325000,327000,321500,322500,40986
2018-03-26,322500,324500,319500,323000,32691
2018-03-27,324000,329000,323500,326000,22357
2018-03-28,323500,324500,319000,320000,34177
2018-03-29,319000,322000,319000,320000,47001
2018-03-30,322500,323000,320000,321500,47357
2018-04-02,322500,332000,322000,329500,84037
2018-04-03,328500,338500,326000,337000,151899
2018-04-04,339500,339500,329500,330500,43400
2018-04-05,333500,336500,323500,324500,56639
2018-04-06,325500,325500,321000,323000,32747
2018-04-09,323000,324000,320500,322500,37322
2018-04-10,322000,322500,319500,320500,57998
2018-04-11,323000,328500,322000,328000,61296
2018-04-12,328000,331000,323500,324500,35085
2018-04-13,324500,327000,321500,326000,50865
2018-04-16,327000,328000,322000,324500,37648
2018-04-17,324500,324500,320500,321500,55091
2018-04-18,323000,324000,320500,322500,62656
2018-04-19,322500,323000,318000,320500,85952
2018-04-20,321000,321500,316000,321500,49933
2018-04-23,322500,333500,322000,332000,103719
2018-04-24,333000,342000,330000,340500,122083
2018-04-25,339500,343500,336000,340000,72085
2018-04-26,340500,340500,332000,332000,53493
2018-04-27,332500,337000,332500,334500,29775
2018-04-30,337500,343000,335000,343000,59988
2018-05-02,343000,346500,340000,345000,53713
2018-05-03,341000,345000,340500,341000,26479
2018-05-04,337500,345500,334000,342500,45939
2018-05-08,344000,346000,340500,342500,35023
2018-05-09,342000,345000,334000,342000,52400
2018-05-10,340500,363500,338500,359500,188281
2018-05-11,355000,359000,348000,356500,83624
2018-05-14,356500,360000,353000,359500,61934
2018-05-15,357500,359000,351000,351500,42789
2018-05-16,352500,357500,352000,354500,37912
2018-05-17,354000,356000,350000,350500,29450
2018-05-18,350500,353500,344500,347500,44120
2018-05-21,348000,350000,344500,346500,30297
2018-05-23,344500,348000,342000,345000,22133
2018-05-24,347000,348000,340000,342500,36695
2018-05-25,343000,344000,336500,337000,36410
2018-05-28,338500,345500,337000,343000,38634
2018-05-29,343500,351000,340500,346500,44936
2018-05-30,344000,349000,339500,340500,43429
2018-05-31,345500,353000,342000,350500,71161
2018-06-01,350500,358000,350000,355500,64736
2018-06-04,356000,360000,352500,357500,57517
2018-06-05,357500,366000,352500,364000,71081
2018-06-07,364000,382000,364000,379000,164708
2018-06-08,378500,380000,372500,372500,41098
2018-06-11,374000,383000,371500,380500,76552
2018-06-12,380000,382500,377500,381500,46533
2018-06-14,377500,381500,372000,372000,89740
2018-06-15,373000,376000,365000,368000,63863
2018-06-18,370000,371500,356000,359000,59873
2018-06-19,358000,361500,351500,353000,38199
2018-06-20,350500,356000,348500,349500,42794
2018-06-21,349500,359000,349000,350000,32010
2018-06-22,346000,350500,343500,350500,45468
2018-06-25,349000,355500,346000,355000,39810
2018-06-26,355000,356000,346500,352000,36642
2018-06-27,348000,351000,346500,347500,28165
2018-06-28,349500,357500,349000,350500,31518
2018-06-29,353000,354000,347000,352500,25873
2018-07-02,349500,354000,347000,347500,24001
2018-07-03,354000,354000,334500,339000,50961
2018-07-04,340500,342000,333500,335500,25370
2018-07-05,335500,337500,326000,330500,33751
2018-07-06,329000,341500,329000,339500,40595
2018-07-09,338500,342000,331500,335500,22675
2018-07-10,337000,342500,335500,336500,25120
2018-07-11,332000,339000,330000,338500,26655
2018-07-12,340000,341500,336000,336000,30265
2018-07-13,338500,345500,338000,342000,22276
2018-07-16,340000,342000,330500,331500,53933
2018-07-17,331500,337000,331500,333000,23263
2018-07-18,333500,334000,329500,330000,21706
2018-07-19,333000,334500,321500,323000,36685
2018-07-20,323000,331500,323000,329500,35588
2018-07-23,328000,334500,326500,332000,25065
2018-07-24,333500,337000,332500,335000,26832
2018-07-25,337000,337000,333000,335000,22805
2018-07-26,337500,338500,332500,334000,25858
2018-07-27,336500,336500,331500,334500,17499
2018-07-30,333000,337000,332000,334500,17031
2018-07-31,334500,339500,334500,338000,27265
2018-08-01,339500,343500,337500,342500,33469
2018-08-02,341500,344000,339000,339500,26354
2018-08-03,340000,348000,336000,344000,37388
2018-08-06,342500,348000,342500,347000,18771
2018-08-07,344000,346500,340500,343500,24760
2018-08-08,342500,344000,338000,339500,21663
2018-08-09,344500,345000,338000,341500,40712
2018-08-10,343500,354500,343500,354000,67825
2018-08-13,353000,353500,344000,349000,32763
2018-08-14,348000,348000,342000,344500,30608
2018-08-16,341000,342000,333500,339500,30912
2018-08-17,339500,342500,335500,340500,17403
2018-08-20,343500,344500,334500,337000,28499
2018-08-21,335000,339000,333500,337000,23772
2018-08-22,337000,339000,335000,337500,21903
2018-08-23,339000,340000,335500,337500,20326
2018-08-24,339000,341000,337000,338500,22804
2018-08-27,340000,341500,337000,341000,24318
2018-08-28,342000,349500,340000,349000,34676
2018-08-29,348500,348500,342500,343000,23094
2018-08-30,344000,345500,338000,339500,25832
2018-08-31,339500,342500,335500,342500,29981
2018-09-03,341000,345000,338000,345000,19546
2018-09-04,345000,345000,337000,337000,35976
2018-09-05,335500,339500,333500,334000,25376
2018-09-06,334000,336500,332500,332500,16078
2018-09-07,336000,337500,330000,332500,23742
2018-09-10,330500,335000,330500,333500,20109
2018-09-11,333500,333500,326500,328000,34536
2018-09-12,330000,330500,322000,326500,54390
2018-09-13,328500,334000,326000,332000,51720
2018-09-14,332000,334500,327000,327500,38632
2018-09-17,327500,329000,324000,327500,26778
2018-09-18,325500,328000,324000,325500,31388
2018-09-19,325000,328000,324500,325500,27112
2018-09-20,324500,330000,324500,328000,25201
2018-09-21,332000,332000,328500,331000,39426
2018-09-27,333000,335000,328500,330500,39353
2018-09-28,332000,334000,329500,333500,35012
2018-10-01,331500,333500,330000,331500,21988
2018-10-02,330500,335000,328500,329000,35016
2018-10-04,330500,332000,325500,327000,36508
2018-10-05,328500,328500,324000,327000,28022
2018-10-08,328500,331000,327000,330000,30401
2018-10-10,330500,331500,323500,325000,57580
2018-10-11,315500,321500,308000,312000,64661
2018-10-12,315000,322500,308000,317500,40087
2018-10-15,317500,325000,313500,322000,26163
2018-10-16,323500,333000,323000,331500,40204
2018-10-17,334500,334500,330000,333000,24978
2018-10-18,331000,335500,330500,333000,14690
2018-10-19,329000,338000,328500,335500,34261
2018-10-22,332500,342500,332500,341500,34054
2018-10-23,338000,341500,334000,335500,25557
2018-10-24,340000,343000,334500,343000,45707
2018-10-25,340000,340500,331000,338500,31961
2018-10-26,335000,339500,328000,333000,32672
2018-10-29,330000,341000,330000,335500,51524
2018-10-30,335000,338500,323000,327500,34096
2018-10-31,325000,329500,320000,324000,49161
2018-11-01,322000,325500,318000,318000,43440
2018-11-02,318000,328000,318000,326500,28573
2018-11-05,324500,326000,320500,326000,16120
2018-11-06,328500,330000,325500,330000,21813
2018-11-07,329000,341000,329000,335000,50127
2018-11-08,338000,341000,333000,333000,31964
2018-11-09,334000,344000,334000,343000,57026
2018-11-12,341000,347500,339000,347000,40139
2018-11-13,344500,347500,339500,347000,32283
2018-11-14,344500,346000,340000,341500,22503
2018-11-15,339000,362500,338000,361500,82231
2018-11-16,362000,364500,349500,351000,61807
2018-11-19,352000,354500,348000,352500,28434
2018-11-20,350000,355000,345500,347500,31297
2018-11-21,345000,353500,341000,352000,32750
2018-11-22,350000,352000,344500,347000,27463
2018-11-23,346500,349500,340500,347000,31417
2018-11-26,347000,350500,343500,344500,36682
2018-11-27,344500,347500,339000,341000,33125
2018-11-28,341000,342500,336500,341500,24091
2018-11-29,344500,346000,338500,342000,29405
2018-11-30,342000,342000,334000,336000,52423
2018-12-03,339000,340500,334000,336000,27966
2018-12-04,337000,341000,336000,340000,23286
2018-12-05,338000,348000,336500,345000,44483
2018-12-06,348000,348000,340000,343000,28424
2018-12-07,343500,344500,337500,340500,31348
2018-12-10,336000,352500,336000,349000,63002
2018-12-11,347000,351000,346000,348000,33982
2018-12-12,350000,351000,346500,350500,28963
2018-12-13,350500,351000,347500,351000,49270
2018-12-14,351000,351000,344000,347000,19788
2018-12-17,349000,355000,343000,345000,29854
2018-12-18,345000,350000,339000,342500,29422
2018-12-19,342500,346000,338500,341500,31093
2018-12-20,341000,341000,329000,335500,38793
2018-12-21,338500,339000,330000,332500,57708
2018-12-24,334000,334500,330500,333000,23168
2018-12-26,329500,332000,325000,326000,25311
2018-12-27,328000,330000,324500,325500,25354
2018-12-28,324500,335000,324500,330500,33651
2019-01-02,330500,334500,326500,331000,36351
2019-01-03,331500,331500,326000,328000,22538
2019-01-04,329500,345000,326500,342000,51429
2019-01-07,342000,343500,338000,340500,21483
2019-01-08,342000,342000,333500,335500,20033
2019-01-09,337000,339500,333500,337500,23993
2019-01-10,337000,342500,337000,337000,21544
2019-01-11,337500,340000,333000,334500,36435
2019-01-14,335000,347000,334000,343000,53863
2019-01-15,343000,344000,338000,338500,26389
2019-01-16,338000,340500,336000,338000,27367
2019-01-17,338000,341500,337000,340500,24607
2019-01-18,340500,341500,336000,341500,24459
2019-01-21,342500,342500,339500,341500,19186
2019-01-22,339500,341500,336500,340000,23884
2019-01-23,340000,341500,338500,339500,25336
2019-01-24,338000,342000,336000,338500,25064
2019-01-25,336000,340000,335000,335500,35318
2019-01-28,335500,336500,332000,333000,41393
2019-01-29,333500,335500,331500,333500,18657
2019-01-30,335500,335500,330000,333500,36757
2019-01-31,335000,344000,330500,342500,72702
2019-02-01,342000,343000,335000,335000,42812
2019-02-07,337000,341000,335000,340000,29909
2019-02-08,340000,340500,336500,340000,24380
2019-02-11,340000,340500,336500,338000,19458
2019-02-12,339500,340000,331500,332000,44392
2019-02-13,333000,335000,331000,333500,30438
2019-02-14,332500,339500,331000,339500,41054
2019-02-15,339500,341000,333000,336500,31378
2019-02-18,340000,340000,334000,335500,36448
2019-02-20,334000,335500,333000,335000,49013
2019-02-21,334500,334500,332000,332500,28239
2019-02-22,333500,334500,330000,331500,36421
2019-02-25,331500,333000,329000,330500,42795
2019-02-26,332500,332500,327500,328000,43403
2019-02-27,329000,330000,320500,323500,120238
2019-02-28,324000,325000,321000,322000,74343
2019-03-04,323000,325000,320500,321500,51229
2019-03-05,321500,322000,319000,321000,47184
2019-03-06,322000,326000,321000,325000,48242
2019-03-07,326500,326500,319500,321000,48150
2019-03-08,322500,324500,320000,322500,42713
2019-03-11,324500,328500,322500,328500,46010
2019-03-12,329000,329000,324500,326500,35549
2019-03-13,325000,327500,323000,327000,20624
