,Date,Open,High,Low,Close,Volume,ROE,PER,PBR
972,2017-12-14,60800,63000,60500,61400,2709007,10.18,8.01,0.74
973,2017-12-15,61600,62800,61400,62600,1321839,10.18,8.01,0.74
974,2017-12-18,62200,62600,61700,62300,714933,10.18,8.01,0.74
975,2017-12-19,61900,63000,61800,62400,801714,10.18,8.01,0.74
976,2017-12-20,61900,63000,61000,62800,791993,10.18,8.01,0.74
977,2017-12-21,62900,63500,61800,61900,1016727,10.18,8.01,0.74
978,2017-12-22,62600,63300,62300,62300,667299,10.18,8.01,0.74
979,2017-12-26,63000,64000,62400,63800,926002,10.18,8.01,0.74
980,2017-12-27,62100,63100,61400,63000,720168,10.18,8.01,0.74
981,2017-12-28,63600,63600,62500,63400,617834,10.18,8.01,0.74
982,2018-01-02,63900,63900,62400,63100,576658,8.78,6.35,0.52
983,2018-01-03,62100,63500,62100,63100,684227,8.78,6.35,0.52
984,2018-01-04,63400,63900,62800,63000,674521,8.78,6.35,0.52
985,2018-01-05,63000,64400,63000,64100,718208,8.78,6.35,0.52
986,2018-01-08,64500,67100,64300,66600,1044425,8.78,6.35,0.52
987,2018-01-09,67400,67900,66400,67200,943705,8.78,6.35,0.52
988,2018-01-10,67000,68100,66000,66000,899922,8.78,6.35,0.52
989,2018-01-11,67600,68100,66600,67700,1035915,8.78,6.35,0.52
990,2018-01-12,69200,69200,67500,67700,926019,8.78,6.35,0.52
991,2018-01-15,67900,68900,67400,67600,740957,8.78,6.35,0.52
992,2018-01-16,67600,67900,65800,65800,992214,8.78,6.35,0.52
993,2018-01-17,66000,66600,65300,65400,1370204,8.78,6.35,0.52
994,2018-01-18,66200,67100,65500,65700,860775,8.78,6.35,0.52
995,2018-01-19,66100,67800,66100,67100,1002996,8.78,6.35,0.52
996,2018-01-22,68000,68400,65700,65700,917484,8.78,6.35,0.52
997,2018-01-23,65900,68600,65900,68600,899249,8.78,6.35,0.52
998,2018-01-24,68000,68500,67300,67500,724918,8.78,6.35,0.52
999,2018-01-25,67100,67900,66500,66600,836419,8.78,6.35,0.52
1000,2018-01-26,66300,67500,66000,67400,933977,8.78,6.35,0.52
1001,2018-01-29,67900,68300,67000,67200,784099,8.78,6.35,0.52
1002,2018-01-30,67000,67700,66600,66900,911296,8.78,6.35,0.52
1003,2018-01-31,66400,67500,64600,67300,1206737,8.78,6.35,0.52
1004,2018-02-01,66000,67000,65800,66100,914632,8.78,6.35,0.52
1005,2018-02-02,66100,66900,65300,66400,998113,8.78,6.35,0.52
1006,2018-02-05,67000,68000,66200,67700,1414389,8.78,6.35,0.52
1007,2018-02-06,66300,66400,63500,64200,1777390,8.78,6.35,0.52
1008,2018-02-07,64500,65100,63000,63100,1164430,8.78,6.35,0.52
1009,2018-02-08,63000,63400,61100,61400,1651633,8.78,6.35,0.52
1010,2018-02-09,60200,61700,60100,61000,1374096,8.78,6.35,0.52
1011,2018-02-12,62200,64500,61600,64300,1222428,8.78,6.35,0.52
1012,2018-02-13,64900,65200,63400,64200,1535441,8.78,6.35,0.52
1013,2018-02-14,64200,64900,63700,64800,755164,8.78,6.35,0.52
1014,2018-02-19,66000,67100,65600,66800,774866,8.78,6.35,0.52
1015,2018-02-20,66700,67000,66300,66700,742233,8.78,6.35,0.52
1016,2018-02-21,66400,66400,65100,65500,1060667,8.78,6.35,0.52
1017,2018-02-22,64600,65500,64300,64900,940706,8.78,6.35,0.52
1018,2018-02-23,65000,65400,64300,64700,1109087,8.78,6.35,0.52
1019,2018-02-26,64000,64600,63600,64100,1775757,8.78,6.35,0.52
1020,2018-02-27,64400,65100,64000,64000,1464168,8.78,6.35,0.52
1021,2018-02-28,63300,64300,63300,64000,1210922,8.78,6.35,0.52
1022,2018-03-02,64800,64800,62500,63500,1052502,8.78,6.35,0.52
1023,2018-03-05,64400,64400,62100,62200,772379,8.78,6.35,0.52
1024,2018-03-06,62300,63200,61800,62300,849105,8.78,6.35,0.52
1025,2018-03-07,61600,62300,60800,61500,1339022,8.78,6.35,0.52
1026,2018-03-08,62300,62500,61200,61800,1707929,8.78,6.35,0.52
1027,2018-03-09,62100,62800,61300,62500,1221134,8.78,6.35,0.52
1028,2018-03-12,63000,64400,62500,64000,1006027,8.78,6.35,0.52
1029,2018-03-13,62800,63300,61700,62200,1337359,8.78,6.35,0.52
1030,2018-03-14,61600,62300,61400,61600,980826,8.78,6.35,0.52
1031,2018-03-15,62100,62300,61200,61700,1138304,8.78,6.35,0.52
1032,2018-03-16,61800,63000,61600,62700,1263256,8.78,6.35,0.52
1033,2018-03-19,62700,63300,62000,62900,683753,8.78,6.35,0.52
1034,2018-03-20,62800,63600,62400,63600,781270,8.78,6.35,0.52
