,Date,Open,High,Low,Close,Volume,ROE,PER,PBR
174,2014-09-18,36450,37800,36450,37250,630277,5.4,15.6,0.8
175,2014-09-19,38000,39300,37950,38900,1196186,5.4,15.6,0.8
176,2014-09-22,39100,39300,38250,38600,487300,5.4,15.6,0.8
177,2014-09-23,38300,38850,37800,38200,417243,5.4,15.6,0.8
178,2014-09-24,38200,38800,37950,38000,396396,5.4,15.6,0.8
179,2014-09-25,38500,39200,38300,38650,741541,5.4,15.6,0.8
180,2014-09-26,38200,38600,37750,38450,287823,5.4,15.6,0.8
181,2014-09-29,38500,38650,36250,36950,892895,5.4,15.6,0.8
182,2014-09-30,36700,37250,36050,36650,540814,5.4,15.6,0.8
183,2014-10-01,36350,36550,34750,35100,666775,5.4,15.6,0.8
184,2014-10-02,34500,34600,33700,34250,813006,5.4,15.6,0.8
185,2014-10-06,34600,34850,34150,34300,337939,5.4,15.6,0.8
186,2014-10-07,34200,34600,33550,33650,434299,5.4,15.6,0.8
187,2014-10-08,33450,34350,33250,33700,347429,5.4,15.6,0.8
188,2014-10-10,33500,33700,31900,32000,663643,5.4,15.6,0.8
189,2014-10-13,31600,32100,30600,30900,796366,5.4,15.6,0.8
190,2014-10-14,31100,31800,31100,31550,808602,5.4,15.6,0.8
191,2014-10-15,31350,32500,31350,31700,879957,5.4,15.6,0.8
192,2014-10-16,31400,32350,30700,31700,746707,5.4,15.6,0.8
193,2014-10-17,31700,31900,30000,30550,1011029,5.4,15.6,0.8
194,2014-10-20,31000,31900,30800,31700,491852,5.4,15.6,0.8
195,2014-10-21,31550,31850,29850,30300,877969,5.4,15.6,0.8
196,2014-10-22,31100,31550,30700,31500,579718,5.4,15.6,0.8
197,2014-10-23,31300,31550,30600,31050,488699,5.4,15.6,0.8
198,2014-10-24,31400,31400,28100,29150,2122755,5.4,15.6,0.8
199,2014-10-27,29400,29900,29200,29900,565815,5.4,15.6,0.8
200,2014-10-28,29800,30050,29050,29400,577054,5.4,15.6,0.8
201,2014-10-29,29800,29900,28750,29800,2074743,5.4,15.6,0.8
202,2014-10-30,29350,29550,27700,28300,1986212,5.4,15.6,0.8
203,2014-10-31,28550,28550,27550,28100,987448,5.4,15.6,0.8
204,2014-11-03,28200,28450,27200,27250,806632,5.4,15.6,0.8
205,2014-11-04,27250,27750,25650,25800,1422021,5.4,15.6,0.8
206,2014-11-05,25800,26650,25800,26450,756411,5.4,15.6,0.8
207,2014-11-06,26450,28100,26450,27950,1077891,5.4,15.6,0.8
208,2014-11-07,28000,28200,27500,28100,696078,5.4,15.6,0.8
209,2014-11-10,28250,28500,27700,28350,652115,5.4,15.6,0.8
210,2014-11-11,28400,28400,27650,27900,770522,5.4,15.6,0.8
211,2014-11-12,28050,28800,27750,28750,750386,5.4,15.6,0.8
212,2014-11-13,28900,30150,28850,29750,1154191,5.4,15.6,0.8
213,2014-11-14,29850,29900,28900,28950,617956,5.4,15.6,0.8
214,2014-11-17,28600,29500,28500,29300,364862,5.4,15.6,0.8
215,2014-11-18,29300,29500,28100,28200,1092291,5.4,15.6,0.8
216,2014-11-19,28500,28700,27650,28050,711918,5.4,15.6,0.8
217,2014-11-20,28150,28500,27650,27900,570343,5.4,15.6,0.8
218,2014-11-21,28000,28150,27400,27650,591339,5.4,15.6,0.8
219,2014-11-24,27850,29200,27800,29200,656350,5.4,15.6,0.8
220,2014-11-25,29200,29350,28650,28900,451532,5.4,15.6,0.8
221,2014-11-26,28950,29200,28600,29000,372930,5.4,15.6,0.8
222,2014-11-27,29200,29200,27850,27900,539636,5.4,15.6,0.8
223,2014-11-28,27550,27800,26700,26750,858070,5.4,15.6,0.8
224,2014-12-01,26250,26600,25900,26250,623557,5.4,15.6,0.8
225,2014-12-02,26550,26850,26100,26500,420965,5.4,15.6,0.8
226,2014-12-03,26400,26750,26300,26600,263873,5.4,15.6,0.8
227,2014-12-04,26800,27250,26700,27050,243936,5.4,15.6,0.8
228,2014-12-05,27100,27500,27100,27300,308412,5.4,15.6,0.8
229,2014-12-08,27500,27500,26650,26850,324138,5.4,15.6,0.8
230,2014-12-09,26800,26800,25850,25950,703566,5.4,15.6,0.8
231,2014-12-10,25700,25800,24900,24950,794922,5.4,15.6,0.8
232,2014-12-11,24350,24700,23400,23400,1443806,5.4,15.6,0.8
233,2014-12-12,23450,23850,23050,23350,919075,5.4,15.6,0.8
234,2014-12-15,22700,24000,22400,23950,893276,5.4,15.6,0.8
235,2014-12-16,23650,24250,23400,23500,644950,5.4,15.6,0.8
236,2014-12-17,23550,24200,23500,23900,420952,5.4,15.6,0.8
237,2014-12-18,24400,24500,22950,23850,594122,5.4,15.6,0.8
238,2014-12-19,24250,24400,23650,23750,412860,5.4,15.6,0.8
239,2014-12-22,24000,24100,23550,23600,396413,5.4,15.6,0.8
240,2014-12-23,23750,24000,23050,23300,557544,5.4,15.6,0.8
241,2014-12-24,23300,23950,23150,23650,691269,5.4,15.6,0.8
242,2014-12-26,23800,23950,23150,23200,426571,5.4,15.6,0.8
243,2014-12-29,23400,23700,23200,23300,375099,5.4,15.6,0.8
244,2014-12-30,23200,23600,23200,23250,260358,5.4,15.6,0.8
245,2015-01-02,22950,23200,22250,22400,930559,0.8,53.8,0.42
246,2015-01-05,22350,22400,21150,21400,1179868,0.8,53.8,0.42
