,Date,Open,High,Low,Close,Volume,ROE,PER,PBR
218,2014-11-21,15450,15500,14750,15050,3229810,6.9,8.3,0.56
219,2014-11-24,15200,15300,15000,15200,841613,6.9,8.3,0.56
220,2014-11-25,15200,15450,15100,15100,1091981,6.9,8.3,0.56
221,2014-11-26,15200,15450,15000,15400,1029496,6.9,8.3,0.56
222,2014-11-27,15350,15450,15100,15350,696352,6.9,8.3,0.56
223,2014-11-28,15150,15250,15000,15050,901214,6.9,8.3,0.56
224,2014-12-01,15000,15050,14850,15000,649503,6.9,8.3,0.56
225,2014-12-02,14900,14950,14650,14900,785421,6.9,8.3,0.56
226,2014-12-03,14800,14900,14600,14850,1571960,6.9,8.3,0.56
227,2014-12-04,14850,15500,14800,15150,1220436,6.9,8.3,0.56
228,2014-12-05,15000,15300,14900,15000,24797828,6.9,8.3,0.56
229,2014-12-08,15100,15200,14800,14850,1231864,6.9,8.3,0.56
230,2014-12-09,14950,14950,14750,14750,1073665,6.9,8.3,0.56
231,2014-12-10,14700,14700,14350,14500,1611383,6.9,8.3,0.56
232,2014-12-11,14450,14450,14050,14100,2529951,6.9,8.3,0.56
233,2014-12-12,14150,14850,14150,14700,2051617,6.9,8.3,0.56
234,2014-12-15,14600,14750,14300,14550,1431807,6.9,8.3,0.56
235,2014-12-16,14550,14600,14350,14450,1440654,6.9,8.3,0.56
236,2014-12-17,14600,14800,14400,14800,1289847,6.9,8.3,0.56
237,2014-12-18,14900,14950,14450,14550,936209,6.9,8.3,0.56
238,2014-12-19,14750,14900,14550,14600,978437,6.9,8.3,0.56
239,2014-12-22,14700,15000,14600,14900,1148309,6.9,8.3,0.56
240,2014-12-23,14900,15350,14900,15200,2005432,6.9,8.3,0.56
241,2014-12-24,15250,15300,15100,15200,763027,6.9,8.3,0.56
242,2014-12-26,15250,15400,15200,15250,1321431,6.9,8.3,0.56
243,2014-12-29,14800,14900,14400,14450,1382915,6.9,8.3,0.56
244,2014-12-30,14550,14600,13850,14100,2721793,6.9,8.3,0.56
245,2015-01-02,13900,14100,13700,13700,1490527,6.98,7.07,0.47
246,2015-01-05,13700,13800,13400,13750,1353301,6.98,7.07,0.47
247,2015-01-06,13600,13850,13500,13600,1353076,6.98,7.07,0.47
248,2015-01-07,13650,13650,13400,13400,1020504,6.98,7.07,0.47
249,2015-01-08,13450,13900,13400,13750,1746118,6.98,7.07,0.47
250,2015-01-09,13900,14000,13700,13950,1278693,6.98,7.07,0.47
251,2015-01-12,13750,13850,13500,13500,1559910,6.98,7.07,0.47
252,2015-01-13,13500,13800,13350,13650,1504773,6.98,7.07,0.47
253,2015-01-14,13650,13700,13350,13400,1169171,6.98,7.07,0.47
254,2015-01-15,13350,13350,12950,13100,2059005,6.98,7.07,0.47
255,2015-01-16,13050,13100,12650,12750,2246085,6.98,7.07,0.47
256,2015-01-19,12800,13100,12800,12900,1173421,6.98,7.07,0.47
257,2015-01-20,12800,13000,12700,12900,1484548,6.98,7.07,0.47
258,2015-01-21,12950,13100,12850,13100,975675,6.98,7.07,0.47
259,2015-01-22,13150,13250,13000,13250,1227364,6.98,7.07,0.47
260,2015-01-23,13450,13700,13300,13450,1601541,6.98,7.07,0.47
261,2015-01-26,13400,13700,13300,13550,1069836,6.98,7.07,0.47
262,2015-01-27,13550,13600,13050,13250,1583032,6.98,7.07,0.47
263,2015-01-28,13100,13200,12800,12950,2138091,6.98,7.07,0.47
264,2015-01-29,12850,13150,12800,12950,1609528,6.98,7.07,0.47
265,2015-01-30,13100,13150,12900,12950,1485118,6.98,7.07,0.47
266,2015-02-02,12900,13250,12800,13250,1025194,6.98,7.07,0.47
267,2015-02-03,13300,13400,13000,13050,1392194,6.98,7.07,0.47
268,2015-02-04,13200,13250,12950,13050,1393767,6.98,7.07,0.47
269,2015-02-05,13050,13150,12400,12450,2494989,6.98,7.07,0.47
270,2015-02-06,12500,12650,12400,12600,1336046,6.98,7.07,0.47
271,2015-02-09,12800,13200,12750,13000,2504758,6.98,7.07,0.47
272,2015-02-10,13100,13300,13000,13100,2184058,6.98,7.07,0.47
273,2015-02-11,13250,13700,13150,13650,2655701,6.98,7.07,0.47
274,2015-02-12,13700,13700,13200,13500,1679255,6.98,7.07,0.47
275,2015-02-13,13600,13700,13400,13600,1430925,6.98,7.07,0.47
276,2015-02-16,13550,13600,13200,13350,841713,6.98,7.07,0.47
277,2015-02-17,13350,13500,13250,13500,808212,6.98,7.07,0.47
278,2015-02-23,13650,13700,13350,13400,811440,6.98,7.07,0.47
