,Date,Open,High,Low,Close,Volume,ROE,PER,PBR
128,2014-07-10,242000,243500,239000,239000,190464,12.88,12.01,1.3
129,2014-07-11,237500,244000,236500,243500,104334,12.88,12.01,1.3
130,2014-07-14,244000,244500,240500,242500,104888,12.88,12.01,1.3
131,2014-07-15,243000,246500,239500,239500,123766,12.88,12.01,1.3
132,2014-07-16,240000,244500,238000,239500,86004,12.88,12.01,1.3
133,2014-07-17,239500,242500,239000,241000,92701,12.88,12.01,1.3
134,2014-07-18,242500,245500,240000,244000,184331,12.88,12.01,1.3
135,2014-07-21,244500,246500,242500,245500,103380,12.88,12.01,1.3
136,2014-07-22,244000,248000,243000,243000,134603,12.88,12.01,1.3
137,2014-07-23,244000,246000,241000,241500,122949,12.88,12.01,1.3
138,2014-07-24,243500,243500,237500,238000,109566,12.88,12.01,1.3
139,2014-07-25,240000,242500,235500,236000,129599,12.88,12.01,1.3
140,2014-07-28,238500,247000,236500,245000,244120,12.88,12.01,1.3
141,2014-07-29,248500,249500,243500,245000,146035,12.88,12.01,1.3
142,2014-07-30,251500,266000,249500,259500,450003,12.88,12.01,1.3
143,2014-07-31,266000,270000,259500,264000,264610,12.88,12.01,1.3
144,2014-08-01,269000,272000,257000,257500,229166,12.88,12.01,1.3
145,2014-08-04,262500,269500,259500,263500,155228,12.88,12.01,1.3
146,2014-08-05,265500,270000,264500,269500,135074,12.88,12.01,1.3
147,2014-08-06,269000,273500,266500,272000,102429,12.88,12.01,1.3
148,2014-08-07,269500,270500,262500,270000,209679,12.88,12.01,1.3
149,2014-08-08,268000,270500,264000,268000,116209,12.88,12.01,1.3
150,2014-08-11,267000,268000,261000,264000,112098,12.88,12.01,1.3
151,2014-08-12,267500,269000,254500,256500,201465,12.88,12.01,1.3
152,2014-08-13,257500,264500,254000,260500,192429,12.88,12.01,1.3
153,2014-08-14,258500,262500,257500,258000,108840,12.88,12.01,1.3
154,2014-08-18,258000,268000,258000,265500,148480,12.88,12.01,1.3
