,Date,Open,High,Low,Close,Volume,ROE,PER,PBR
906,2017-09-05,83300,87000,83300,86500,2612281,13.69,11.11,1.44
907,2017-09-06,87000,87400,85300,85300,1564911,13.69,11.11,1.44
908,2017-09-07,85900,87100,85000,85300,1268664,13.69,11.11,1.44
909,2017-09-08,85700,85800,82200,82500,1944947,13.69,11.11,1.44
910,2017-09-11,83300,83600,81500,83100,1501501,13.69,11.11,1.44
911,2017-09-12,83800,83900,82400,83000,937921,13.69,11.11,1.44
912,2017-09-13,83800,88500,83700,87400,2808612,13.69,11.11,1.44
913,2017-09-14,87700,88300,86600,87900,1709823,13.69,11.11,1.44
914,2017-09-15,87400,91500,87300,89500,2655625,13.69,11.11,1.44
915,2017-09-18,90800,92300,89800,91000,1506118,13.69,11.11,1.44
916,2017-09-19,91000,91000,88400,89000,1473897,13.69,11.11,1.44
917,2017-09-20,89300,89300,86500,86600,1666502,13.69,11.11,1.44
918,2017-09-21,86600,88400,84700,86400,1397736,13.69,11.11,1.44
919,2017-09-22,86500,88800,85500,87400,1254640,13.69,11.11,1.44
920,2017-09-25,86800,88000,83800,84300,1536892,13.69,11.11,1.44
921,2017-09-26,83500,83700,80700,81800,1607876,13.69,11.11,1.44
922,2017-09-27,82000,83400,81000,81200,973194,13.69,11.11,1.44
923,2017-09-28,81300,81400,78900,80100,1379732,13.69,11.11,1.44
924,2017-09-29,80400,82500,80200,82400,909359,13.69,11.11,1.44
925,2017-10-10,79700,81500,78900,80800,2417240,13.69,11.11,1.44
926,2017-10-11,82100,88000,81800,87400,3091409,13.69,11.11,1.44
927,2017-10-12,87600,91700,87500,87900,2679580,13.69,11.11,1.44
928,2017-10-13,89300,90500,88000,88500,1148910,13.69,11.11,1.44
929,2017-10-16,89400,91700,88800,89300,1370439,13.69,11.11,1.44
930,2017-10-17,88800,90900,87700,89800,1201400,13.69,11.11,1.44
931,2017-10-18,90500,91700,89700,90400,1235889,13.69,11.11,1.44
932,2017-10-19,91500,97500,90600,96500,4384919,13.69,11.11,1.44
933,2017-10-20,96500,96800,94300,95300,1516859,13.69,11.11,1.44
934,2017-10-23,95600,98500,94800,97200,1696409,13.69,11.11,1.44
935,2017-10-24,96900,98200,93400,93400,1526327,13.69,11.11,1.44
936,2017-10-25,94600,95900,92900,93900,1127777,13.69,11.11,1.44
937,2017-10-26,94200,94900,92500,92700,1028083,13.69,11.11,1.44
938,2017-10-27,93500,95500,92100,92800,1312328,13.69,11.11,1.44
939,2017-10-30,93500,95700,92600,94800,1146628,13.69,11.11,1.44
940,2017-10-31,95300,96100,90800,91000,2091668,13.69,11.11,1.44
941,2017-11-01,91100,93400,90600,92300,1413470,13.69,11.11,1.44
942,2017-11-02,92500,94200,90500,91600,1238258,13.69,11.11,1.44
943,2017-11-03,91800,93000,91000,92000,865372,13.69,11.11,1.44
944,2017-11-06,91700,94500,91700,93200,1470396,13.69,11.11,1.44
945,2017-11-07,92900,93500,91000,91300,1081425,13.69,11.11,1.44
946,2017-11-08,91000,92500,90700,92400,740499,13.69,11.11,1.44
947,2017-11-09,92800,97000,92700,96000,2106195,13.69,11.11,1.44
948,2017-11-10,96000,96400,93900,94400,1074369,13.69,11.11,1.44
949,2017-11-13,94400,95200,92400,93000,877548,13.69,11.11,1.44
950,2017-11-14,92500,93000,90300,91500,1235545,13.69,11.11,1.44
951,2017-11-15,92100,92200,90600,91300,850027,13.69,11.11,1.44
952,2017-11-16,91300,92900,90100,92200,884980,13.69,11.11,1.44
953,2017-11-17,93100,93800,92200,92600,750975,13.69,11.11,1.44
954,2017-11-20,93000,93700,92200,92200,617288,13.69,11.11,1.44
955,2017-11-21,92300,93000,90900,92900,705381,13.69,11.11,1.44
956,2017-11-22,92500,96800,92500,95900,1671226,13.69,11.11,1.44
957,2017-11-23,96000,96700,94100,94100,745586,13.69,11.11,1.44
958,2017-11-24,93600,94400,93000,93400,404062,13.69,11.11,1.44
959,2017-11-27,93500,94400,92100,92200,663809,13.69,11.11,1.44
960,2017-11-28,92500,93300,91200,91800,608339,13.69,11.11,1.44
961,2017-11-29,92500,92800,90600,91400,679015,13.69,11.11,1.44
962,2017-11-30,91300,92000,89500,90000,898094,13.69,11.11,1.44
963,2017-12-01,90600,93900,90500,93500,840847,13.69,11.11,1.44
964,2017-12-04,93600,94400,92500,94400,551331,13.69,11.11,1.44
965,2017-12-05,93900,94800,93200,94300,458094,13.69,11.11,1.44
966,2017-12-06,94100,96500,93600,93600,862910,13.69,11.11,1.44
967,2017-12-07,94500,96500,94000,96200,1287867,13.69,11.11,1.44
968,2017-12-08,96000,97200,94200,94500,794868,13.69,11.11,1.44
969,2017-12-11,95900,96800,94800,96700,786713,13.69,11.11,1.44
970,2017-12-12,96000,98700,96000,98000,1318613,13.69,11.11,1.44
971,2017-12-13,98000,98300,96900,97900,723184,13.69,11.11,1.44
972,2017-12-14,97900,104000,97900,101500,2495201,13.69,11.11,1.44
973,2017-12-15,103000,106000,102500,105500,1496469,13.69,11.11,1.44
974,2017-12-18,106500,106500,103000,104000,716415,13.69,11.11,1.44
975,2017-12-19,104500,106000,102500,103500,825856,13.69,11.11,1.44
976,2017-12-20,104000,104500,101500,103000,587992,13.69,11.11,1.44
977,2017-12-21,102500,103000,98400,99300,1115976,13.69,11.11,1.44
978,2017-12-22,100500,101500,99400,100000,591818,13.69,11.11,1.44
979,2017-12-26,101500,102500,99200,99200,934572,13.69,11.11,1.44
980,2017-12-27,101500,107000,101000,107000,1187463,13.69,11.11,1.44
981,2017-12-28,107000,109500,105000,106000,822274,13.69,11.11,1.44
982,2018-01-02,106500,111000,105500,109500,948226,9.03,9.08,0.79
983,2018-01-03,109500,110500,107500,109500,627983,9.03,9.08,0.79
984,2018-01-04,110500,111000,105000,106000,977691,9.03,9.08,0.79
985,2018-01-05,106000,111500,106000,111000,883832,9.03,9.08,0.79
986,2018-01-08,113500,114000,103500,105000,2480029,9.03,9.08,0.79
987,2018-01-09,105000,110000,105000,109000,1387659,9.03,9.08,0.79
988,2018-01-10,109000,111500,107500,109000,909012,9.03,9.08,0.79
989,2018-01-11,110000,111000,108500,110500,791790,9.03,9.08,0.79
990,2018-01-12,110500,111500,107000,109500,823474,9.03,9.08,0.79
991,2018-01-15,109500,110000,106000,107000,695438,9.03,9.08,0.79
992,2018-01-16,106500,108500,105000,108000,555065,9.03,9.08,0.79
993,2018-01-17,108500,113000,108000,110500,815085,9.03,9.08,0.79
994,2018-01-18,112000,112000,107500,107500,503773,9.03,9.08,0.79
995,2018-01-19,107000,109500,106500,107500,533503,9.03,9.08,0.79
996,2018-01-22,108500,109000,106500,109000,469543,9.03,9.08,0.79
997,2018-01-23,107500,110000,103500,109500,1166939,9.03,9.08,0.79
998,2018-01-24,107500,108500,102000,102500,1406328,9.03,9.08,0.79
999,2018-01-25,102500,104500,101000,103500,899675,9.03,9.08,0.79
1000,2018-01-26,104500,105500,102500,103000,777285,9.03,9.08,0.79
1001,2018-01-29,103000,104000,101000,102000,1031365,9.03,9.08,0.79
1002,2018-01-30,101500,103000,100500,101000,735284,9.03,9.08,0.79
1003,2018-01-31,100500,103000,100000,102500,804156,9.03,9.08,0.79
1004,2018-02-01,103000,104000,101000,103500,860002,9.03,9.08,0.79
1005,2018-02-02,103000,103500,99900,101000,975164,9.03,9.08,0.79
1006,2018-02-05,99400,99600,97200,97700,745562,9.03,9.08,0.79
1007,2018-02-06,94900,96700,93400,96100,1094871,9.03,9.08,0.79
1008,2018-02-07,98000,100500,96000,96500,1082264,9.03,9.08,0.79
1009,2018-02-08,97200,99700,97100,99300,813467,9.03,9.08,0.79
1010,2018-02-09,96500,98200,96200,96300,645790,9.03,9.08,0.79
1011,2018-02-12,97300,98300,96400,96700,390757,9.03,9.08,0.79
1012,2018-02-13,97400,101000,96500,99200,782907,9.03,9.08,0.79
1013,2018-02-14,100000,101000,96900,97200,570366,9.03,9.08,0.79
1014,2018-02-19,99400,103000,98900,102500,893618,9.03,9.08,0.79
1015,2018-02-20,102500,104500,101500,104000,632252,9.03,9.08,0.79
1016,2018-02-21,103500,104000,100000,101000,895703,9.03,9.08,0.79
1017,2018-02-22,101500,103000,99200,99800,572286,9.03,9.08,0.79
1018,2018-02-23,100000,102000,99000,102000,502137,9.03,9.08,0.79
1019,2018-02-26,103000,103000,100500,102000,480011,9.03,9.08,0.79
1020,2018-02-27,103000,103500,100500,100500,386397,9.03,9.08,0.79
1021,2018-02-28,100000,102500,99900,99900,508365,9.03,9.08,0.79
1022,2018-03-02,99400,101500,98000,101000,499607,9.03,9.08,0.79
1023,2018-03-05,101500,104500,101500,103500,866063,9.03,9.08,0.79
1024,2018-03-06,105000,106000,102500,106000,813711,9.03,9.08,0.79
1025,2018-03-07,106500,109000,105000,107000,1125599,9.03,9.08,0.79
1026,2018-03-08,108500,109000,105500,107000,911403,9.03,9.08,0.79
1027,2018-03-09,109000,110500,108000,109000,830465,9.03,9.08,0.79
1028,2018-03-12,110500,111000,108500,109500,573289,9.03,9.08,0.79
1029,2018-03-13,110500,114000,109500,113500,1151725,9.03,9.08,0.79
1030,2018-03-14,112500,114000,111000,113000,754011,9.03,9.08,0.79
1031,2018-03-15,113500,113500,109000,111000,753489,9.03,9.08,0.79
1032,2018-03-16,111000,111500,109000,110500,639540,9.03,9.08,0.79
1033,2018-03-19,110500,112500,110000,111000,302806,9.03,9.08,0.79
1034,2018-03-20,110000,111000,109000,110000,488409,9.03,9.08,0.79
1035,2018-03-21,109500,112500,109500,112500,575722,9.03,9.08,0.79
1036,2018-03-22,112500,114500,111000,111500,608489,9.03,9.08,0.79
1037,2018-03-23,108500,110000,106000,106500,696815,9.03,9.08,0.79
1038,2018-03-26,106500,110500,106500,109000,730771,9.03,9.08,0.79
1039,2018-03-27,111500,113000,111000,111500,904837,9.03,9.08,0.79
1040,2018-03-28,111000,111000,108500,109000,590380,9.03,9.08,0.79
1041,2018-03-29,109500,110000,107500,109000,561254,9.03,9.08,0.79
1042,2018-03-30,110500,111000,109500,109500,433535,9.03,9.08,0.79
1043,2018-04-02,110000,112500,110000,110500,340315,9.03,9.08,0.79
1044,2018-04-03,109500,112000,109000,110500,377188,9.03,9.08,0.79
1045,2018-04-04,110500,111000,104500,104500,909945,9.03,9.08,0.79
1046,2018-04-05,106000,107500,104500,105000,644490,9.03,9.08,0.79
1047,2018-04-06,105500,111500,105000,111000,1519548,9.03,9.08,0.79
1048,2018-04-09,111500,112500,108500,109500,727354,9.03,9.08,0.79
1049,2018-04-10,109000,109000,105500,107000,958899,9.03,9.08,0.79
1050,2018-04-11,107500,108000,105500,107000,533827,9.03,9.08,0.79
1051,2018-04-12,106500,108000,105500,106500,861133,9.03,9.08,0.79
1052,2018-04-13,108000,108500,106000,106500,517401,9.03,9.08,0.79
1053,2018-04-16,106500,107000,104000,104500,519056,9.03,9.08,0.79
1054,2018-04-17,105000,107000,104000,105000,473722,9.03,9.08,0.79
1055,2018-04-18,106500,107000,104000,104000,561642,9.03,9.08,0.79
1056,2018-04-19,105000,107000,104500,106000,726517,9.03,9.08,0.79
1057,2018-04-20,105500,111000,105500,109000,1238083,9.03,9.08,0.79
1058,2018-04-23,110500,111000,103500,104500,1135766,9.03,9.08,0.79
1059,2018-04-24,105000,105500,101000,102000,868864,9.03,9.08,0.79
1060,2018-04-25,101500,101500,99100,100000,932572,9.03,9.08,0.79
1061,2018-04-26,101000,103500,99900,101000,835327,9.03,9.08,0.79
1062,2018-04-27,103500,104500,101000,101500,721921,9.03,9.08,0.79
1063,2018-04-30,102500,103500,102000,102000,575630,9.03,9.08,0.79
1064,2018-05-02,102500,103000,100000,101500,767053,9.03,9.08,0.79
1065,2018-05-03,102000,103000,101000,103000,625844,9.03,9.08,0.79
1066,2018-05-04,103000,103000,98700,99000,972728,9.03,9.08,0.79
1067,2018-05-08,100000,101000,94700,94900,1398768,9.03,9.08,0.79
1068,2018-05-09,95100,95800,93500,95300,863912,9.03,9.08,0.79
1069,2018-05-10,95000,97500,94700,95200,751327,9.03,9.08,0.79
1070,2018-05-11,95600,98600,95600,97700,758454,9.03,9.08,0.79
1071,2018-05-14,99500,100500,97200,97500,829383,9.03,9.08,0.79
1072,2018-05-15,97100,97500,95200,96600,814411,9.03,9.08,0.79
1073,2018-05-16,96300,97500,96100,96900,430070,9.03,9.08,0.79
1074,2018-05-17,97200,98900,97000,98000,602962,9.03,9.08,0.79
1075,2018-05-18,98100,98700,97000,98000,473681,9.03,9.08,0.79
1076,2018-05-21,98000,98800,96900,98700,556964,9.03,9.08,0.79
1077,2018-05-23,98200,99300,98100,98700,615723,9.03,9.08,0.79
1078,2018-05-24,98800,100500,97300,98000,652598,9.03,9.08,0.79
1079,2018-05-25,97900,98700,96600,96700,523804,9.03,9.08,0.79
1080,2018-05-28,96500,97600,95300,95500,519213,9.03,9.08,0.79
1081,2018-05-29,96200,96700,95500,96100,403665,9.03,9.08,0.79
1082,2018-05-30,96200,98300,95800,96100,733711,9.03,9.08,0.79
1083,2018-05-31,97600,97600,92000,92600,1461934,9.03,9.08,0.79
1084,2018-06-01,92500,92500,87800,88200,2401034,9.03,9.08,0.79
1085,2018-06-04,88600,89700,88300,89000,795419,9.03,9.08,0.79
1086,2018-06-05,89400,90800,89200,90400,736301,9.03,9.08,0.79
1087,2018-06-07,91000,91800,89600,90600,706966,9.03,9.08,0.79
1088,2018-06-08,90300,91300,89700,89900,488599,9.03,9.08,0.79
1089,2018-06-11,90100,90300,88600,89000,705279,9.03,9.08,0.79
1090,2018-06-12,89200,91400,89200,90000,602030,9.03,9.08,0.79
1091,2018-06-14,91400,94100,91000,93600,1444370,9.03,9.08,0.79
