,Date,Open,High,Low,Close,Volume,ROE,PBR ,PER 
774,2017-02-22,292000,292500,290000,291500,85716,9.81,5.06,53.34
775,2017-02-23,293500,293500,285500,289000,161495,9.81,5.06,53.34
776,2017-02-24,289000,307500,287000,307500,306334,9.81,5.06,53.34
777,2017-02-27,307500,312500,303000,306000,103259,9.81,5.06,53.34
778,2017-02-28,303000,304000,297000,301000,147559,9.81,5.06,53.34
779,2017-03-02,300000,300000,284500,288000,331092,9.81,5.06,53.34
780,2017-03-03,280000,280000,249000,251500,1060753,9.81,5.06,53.34
781,2017-03-06,251500,265500,243000,260000,831520,9.81,5.06,53.34
782,2017-03-07,261500,266000,259500,264500,394630,9.81,5.06,53.34
783,2017-03-08,265500,273000,264000,272500,279005,9.81,5.06,53.34
784,2017-03-09,274000,280000,272500,273000,186833,9.81,5.06,53.34
785,2017-03-10,278000,279000,269500,272500,366316,9.81,5.06,53.34
786,2017-03-13,277500,288000,275500,277500,190576,9.81,5.06,53.34
787,2017-03-14,281000,283000,274000,277000,246118,9.81,5.06,53.34
788,2017-03-15,277000,280500,274500,278000,131608,9.81,5.06,53.34
789,2017-03-16,281500,283000,272000,274000,165437,9.81,5.06,53.34
790,2017-03-17,275000,285000,275000,283000,196190,9.81,5.06,53.34
791,2017-03-20,283500,284500,277000,280000,114173,9.81,5.06,53.34
792,2017-03-21,284000,284000,279500,282000,88249,9.81,5.06,53.34
793,2017-03-22,282500,282500,279000,282000,132829,9.81,5.06,53.34
794,2017-03-23,283000,284500,280000,282000,162184,9.81,5.06,53.34
795,2017-03-24,287000,292000,284000,288000,214283,9.81,5.06,53.34
796,2017-03-27,288500,288500,281000,286000,234530,9.81,5.06,53.34
797,2017-03-28,288000,292000,286500,290500,227395,9.81,5.06,53.34
798,2017-03-29,291000,293500,289500,290000,769030,9.81,5.06,53.34
799,2017-03-30,290000,290000,281000,283000,600885,9.81,5.06,53.34
800,2017-03-31,282000,283000,277500,280500,294395,9.81,5.06,53.34
801,2017-04-03,280500,283000,278500,280000,384705,9.81,5.06,53.34
802,2017-04-04,281000,284500,279500,283000,176473,9.81,5.06,53.34
803,2017-04-05,284500,288000,277000,277500,170852,9.81,5.06,53.34
804,2017-04-06,277500,278000,273000,276000,155636,9.81,5.06,53.34
805,2017-04-07,277000,277500,272500,274000,190053,9.81,5.06,53.34
806,2017-04-10,272000,272500,269000,270500,238276,9.81,5.06,53.34
807,2017-04-11,270000,272500,269000,270000,140914,9.81,5.06,53.34
808,2017-04-12,270000,271000,268000,270500,85835,9.81,5.06,53.34
809,2017-04-13,270500,272500,270000,272500,149653,9.81,5.06,53.34
810,2017-04-14,271500,274500,270000,271000,62233,9.81,5.06,53.34
811,2017-04-17,275500,287500,275500,285500,309494,9.81,5.06,53.34
