,Date,Open,High,Low,Close,Volume,ROE,PBR,PER
841,2017-06-02,44300,44450,43300,43450,2558748,1.81,0.34,18.86
842,2017-06-05,42700,43400,42700,43000,1224660,1.81,0.34,18.86
843,2017-06-07,42800,43650,42800,43000,1661001,1.81,0.34,18.86
844,2017-06-08,43700,43700,42850,43600,1837743,1.81,0.34,18.86
845,2017-06-09,43600,43700,43200,43650,1668967,1.81,0.34,18.86
846,2017-06-12,43500,44100,43450,44000,1761176,1.81,0.34,18.86
847,2017-06-13,44000,44000,43550,43650,971880,1.81,0.34,18.86
848,2017-06-14,43400,43450,42700,42850,2392986,1.81,0.34,18.86
849,2017-06-15,42750,43400,42750,43200,1113641,1.81,0.34,18.86
850,2017-06-16,43300,43400,42950,43400,1019665,1.81,0.34,18.86
851,2017-06-19,43150,43300,41950,42050,2089982,1.81,0.34,18.86
852,2017-06-20,41800,41950,41200,41200,2283038,1.81,0.34,18.86
853,2017-06-21,41450,41950,41450,41750,1353553,1.81,0.34,18.86
854,2017-06-22,42000,42200,41800,42100,837904,1.81,0.34,18.86
855,2017-06-23,42200,42400,41850,42350,1024976,1.81,0.34,18.86
856,2017-06-26,42350,42450,42100,42150,435998,1.81,0.34,18.86
857,2017-06-27,41500,41700,41300,41550,1458922,1.81,0.34,18.86
858,2017-06-28,40850,40900,40350,40800,1871286,1.81,0.34,18.86
859,2017-06-29,40900,41000,40700,40850,905372,1.81,0.34,18.86
860,2017-06-30,40600,41150,40600,40800,874872,1.81,0.34,18.86
861,2017-07-03,40700,40950,40500,40700,940081,1.81,0.34,18.86
862,2017-07-04,40800,41700,40800,41300,1396797,1.81,0.34,18.86
863,2017-07-05,41200,42200,41150,42000,1627970,1.81,0.34,18.86
864,2017-07-06,42000,42350,42000,42100,1103127,1.81,0.34,18.86
865,2017-07-07,42100,42500,42000,42500,1290722,1.81,0.34,18.86
866,2017-07-10,42650,42800,41600,41800,1148127,1.81,0.34,18.86
867,2017-07-11,42200,42600,42000,42500,1216486,1.81,0.34,18.86
868,2017-07-12,42500,42700,41900,42050,765084,1.81,0.34,18.86
869,2017-07-13,42350,42500,41700,41800,899060,1.81,0.34,18.86
870,2017-07-14,42100,42300,41350,41950,872859,1.81,0.34,18.86
871,2017-07-17,42150,42450,41750,42400,786109,1.81,0.34,18.86
872,2017-07-18,42500,42750,42350,42650,820866,1.81,0.34,18.86
873,2017-07-19,42800,42950,42450,42850,742006,1.81,0.34,18.86
874,2017-07-20,43400,44250,43150,44250,2801503,1.81,0.34,18.86
875,2017-07-21,45100,45500,44850,45500,3519253,1.81,0.34,18.86
876,2017-07-24,45600,45600,44500,45450,1858274,1.81,0.34,18.86
877,2017-07-25,45500,45500,44600,45350,1751578,1.81,0.34,18.86
878,2017-07-26,45350,45500,44950,45150,1116469,1.81,0.34,18.86
879,2017-07-27,45300,45700,45050,45200,1034423,1.81,0.34,18.86
880,2017-07-28,45000,45300,44250,44950,1564648,1.81,0.34,18.86
881,2017-07-31,44550,45050,44100,44550,1538985,1.81,0.34,18.86
882,2017-08-01,44400,45100,44400,44900,966639,1.81,0.34,18.86
883,2017-08-02,44700,44750,44150,44200,1060088,1.81,0.34,18.86
884,2017-08-03,44050,44200,43500,44200,1117000,1.81,0.34,18.86
885,2017-08-04,44050,44500,44000,44450,742616,1.81,0.34,18.86
886,2017-08-07,44550,44650,43900,44050,833653,1.81,0.34,18.86
887,2017-08-08,43250,44750,42900,44550,1897136,1.81,0.34,18.86
888,2017-08-09,44600,44650,43950,44150,782834,1.81,0.34,18.86
889,2017-08-10,43800,44450,43600,44450,1115808,1.81,0.34,18.86
890,2017-08-11,43700,44100,43550,43850,825664,1.81,0.34,18.86
891,2017-08-14,43850,43900,43300,43500,651274,1.81,0.34,18.86
892,2017-08-16,43650,44450,43600,43950,759243,1.81,0.34,18.86
893,2017-08-17,43700,44450,43600,44300,1074702,1.81,0.34,18.86
894,2017-08-18,44250,45000,44100,44850,1464955,1.81,0.34,18.86
895,2017-08-21,44900,44950,44050,44200,486898,1.81,0.34,18.86
896,2017-08-22,44400,44500,43700,43800,698039,1.81,0.34,18.86
897,2017-08-23,43850,44150,43700,44000,607414,1.81,0.34,18.86
898,2017-08-24,44150,44200,43500,43950,815955,1.81,0.34,18.86
899,2017-08-25,44000,44250,43750,44250,475125,1.81,0.34,18.86
900,2017-08-28,44200,44450,43850,44350,483858,1.81,0.34,18.86
901,2017-08-29,44050,44300,43600,43850,692828,1.81,0.34,18.86
902,2017-08-30,43750,44100,43600,43950,670670,1.81,0.34,18.86
903,2017-08-31,43550,43650,42900,42900,1454846,1.81,0.34,18.86
904,2017-09-01,43150,43400,42750,43100,580447,1.81,0.34,18.86
905,2017-09-04,42400,43200,42350,42550,682389,1.81,0.34,18.86
906,2017-09-05,42650,42850,42300,42350,676284,1.81,0.34,18.86
907,2017-09-06,42050,42250,41700,41800,754495,1.81,0.34,18.86
908,2017-09-07,41700,42150,41700,41750,794544,1.81,0.34,18.86
909,2017-09-08,41800,41850,41150,41200,1047486,1.81,0.34,18.86
910,2017-09-11,41250,41400,40850,40950,959536,1.81,0.34,18.86
911,2017-09-12,40900,41300,40800,41050,786127,1.81,0.34,18.86
912,2017-09-13,41100,41200,40400,40850,1047636,1.81,0.34,18.86
913,2017-09-14,40650,41050,40500,41050,1037179,1.81,0.34,18.86
914,2017-09-15,40650,41200,40600,41200,1038058,1.81,0.34,18.86
915,2017-09-18,41300,41850,41100,41150,992033,1.81,0.34,18.86
916,2017-09-19,40850,40950,40100,40150,2322046,1.81,0.34,18.86
917,2017-09-20,40100,40150,39100,39350,2067995,1.81,0.34,18.86
918,2017-09-21,39400,39800,39200,39250,1010946,1.81,0.34,18.86
919,2017-09-22,39400,39650,39100,39150,1019310,1.81,0.34,18.86
920,2017-09-25,39100,39150,38000,38400,1626009,1.81,0.34,18.86
921,2017-09-26,38000,38650,37950,38500,1249960,1.81,0.34,18.86
922,2017-09-27,38500,38650,38050,38200,844429,1.81,0.34,18.86
923,2017-09-28,38000,38400,37900,38350,881927,1.81,0.34,18.86
924,2017-09-29,38350,39000,38100,39000,800410,1.81,0.34,18.86
925,2017-10-10,39400,39450,37950,38100,2278109,1.81,0.34,18.86
926,2017-10-11,38100,38100,37000,37350,2548956,1.81,0.34,18.86
927,2017-10-12,37350,38100,37200,37800,2055237,1.81,0.34,18.86
928,2017-10-13,38200,39200,38200,39100,2132247,1.81,0.34,18.86
929,2017-10-16,39250,39700,38500,39700,1473633,1.81,0.34,18.86
930,2017-10-17,39800,40200,38650,39800,1598361,1.81,0.34,18.86
931,2017-10-18,39400,39950,39250,39600,936430,1.81,0.34,18.86
932,2017-10-19,39650,41000,39600,40850,2415983,1.81,0.34,18.86
933,2017-10-20,41050,43150,39850,41100,6466790,1.81,0.34,18.86
934,2017-10-23,41800,41900,40100,40400,2027001,1.81,0.34,18.86
935,2017-10-24,40450,40750,39950,40250,1064030,1.81,0.34,18.86
936,2017-10-25,40050,40050,39000,40000,2001896,1.81,0.34,18.86
937,2017-10-26,39650,40050,39100,39150,1389309,1.81,0.34,18.86
938,2017-10-27,39150,39750,38750,38850,1395174,1.81,0.34,18.86
939,2017-10-30,39000,39300,38700,38900,994030,1.81,0.34,18.86
940,2017-10-31,39000,39350,38700,39200,1159244,1.81,0.34,18.86
941,2017-11-01,38700,39000,38300,38550,1560555,1.81,0.34,18.86
942,2017-11-02,38550,38700,38250,38350,911246,1.81,0.34,18.86
943,2017-11-03,38500,39250,38400,39150,1143908,1.81,0.34,18.86
944,2017-11-06,39150,39200,38500,38700,915205,1.81,0.34,18.86
945,2017-11-07,38400,38600,38100,38250,1156593,1.81,0.34,18.86
946,2017-11-08,38300,38750,38200,38500,1323803,1.81,0.34,18.86
947,2017-11-09,38450,38700,38250,38250,1089869,1.81,0.34,18.86
948,2017-11-10,38550,38850,38300,38600,969023,1.81,0.34,18.86
949,2017-11-13,38400,38600,38150,38250,931757,1.81,0.34,18.86
950,2017-11-14,38100,38200,37650,37950,1179009,1.81,0.34,18.86
951,2017-11-15,37950,38250,37550,37900,915827,1.81,0.34,18.86
952,2017-11-16,37900,38000,37700,37800,782466,1.81,0.34,18.86
953,2017-11-17,37700,38150,37350,37850,785557,1.81,0.34,18.86
954,2017-11-20,37800,37850,37300,37450,1077447,1.81,0.34,18.86
955,2017-11-21,37450,37700,37250,37550,720790,1.81,0.34,18.86
956,2017-11-22,37550,37900,37350,37500,801898,1.81,0.34,18.86
957,2017-11-23,37150,37600,37150,37500,513113,1.81,0.34,18.86
958,2017-11-24,37550,38150,37550,38050,768128,1.81,0.34,18.86
959,2017-11-27,38150,38450,38100,38250,736802,1.81,0.34,18.86
960,2017-11-28,38250,38500,38100,38300,710633,1.81,0.34,18.86
961,2017-11-29,38100,38200,37800,37900,741974,1.81,0.34,18.86
962,2017-11-30,37950,38000,37500,37500,1427341,1.81,0.34,18.86
963,2017-12-01,37550,38000,37300,37950,807015,1.81,0.34,18.86
964,2017-12-04,37600,37950,37600,37850,641684,1.81,0.34,18.86
965,2017-12-05,37800,38800,37800,38800,1859540,1.81,0.34,18.86
966,2017-12-06,38800,38850,38300,38450,997178,1.81,0.34,18.86
967,2017-12-07,39250,39500,38750,38850,1739602,1.81,0.34,18.86
968,2017-12-08,38850,38900,37650,38000,1503814,1.81,0.34,18.86
969,2017-12-11,37900,38000,37650,37900,772326,1.81,0.34,18.86
970,2017-12-12,38200,38200,37800,38100,716339,1.81,0.34,18.86
971,2017-12-13,37950,38450,37800,38450,874779,1.81,0.34,18.86
972,2017-12-14,38550,39400,38450,38700,2670541,1.81,0.34,18.86
973,2017-12-15,39000,39200,38650,39000,2363282,1.81,0.34,18.86
974,2017-12-18,38800,39300,38800,39200,819194,1.81,0.34,18.86
975,2017-12-19,39200,39350,38800,38950,776160,1.81,0.34,18.86
976,2017-12-20,38800,39450,38650,39250,1076333,1.81,0.34,18.86
977,2017-12-21,39250,39350,38450,38700,1276728,1.81,0.34,18.86
978,2017-12-22,38600,38850,38550,38750,898070,1.81,0.34,18.86
979,2017-12-26,38850,39250,38800,39100,1477510,1.81,0.34,18.86
980,2017-12-27,38200,38500,38050,38400,891828,1.81,0.34,18.86
981,2017-12-28,38300,38350,38000,38150,782254,1.81,0.34,18.86
982,2018-01-02,37800,38050,37450,37750,1122223,-1.86,0.3,NaN
983,2018-01-03,37600,37950,37300,37550,1101038,-1.86,0.3,NaN
984,2018-01-04,37550,37550,37000,37200,1448500,-1.86,0.3,NaN
985,2018-01-05,37200,37350,37000,37200,937524,-1.86,0.3,NaN
986,2018-01-08,37300,37450,37100,37300,1052068,-1.86,0.3,NaN
987,2018-01-09,37100,37300,37000,37300,1308829,-1.86,0.3,NaN
988,2018-01-10,37200,37500,37100,37400,894970,-1.86,0.3,NaN
989,2018-01-11,37200,37250,36650,36700,1866497,-1.86,0.3,NaN
990,2018-01-12,36850,37150,36450,36450,1492378,-1.86,0.3,NaN
