,Date,Open,High,Low,Close,Volume,ROE,PER,PBR
773,2017-02-21,38000,38250,37850,38000,607505,18.84,10.94,1.99
774,2017-02-22,38200,38350,37850,38350,600392,18.84,10.94,1.99
775,2017-02-23,38450,38550,37850,37850,873087,18.84,10.94,1.99
776,2017-02-24,37750,38250,37750,38100,509877,18.84,10.94,1.99
777,2017-02-27,38150,38500,38100,38250,357844,18.84,10.94,1.99
778,2017-02-28,38350,38400,37650,38250,687658,18.84,10.94,1.99
779,2017-03-02,38400,38400,37000,37100,1528045,18.84,10.94,1.99
780,2017-03-03,37050,37100,36350,36500,1108624,18.84,10.94,1.99
781,2017-03-06,36600,36750,36300,36550,671571,18.84,10.94,1.99
782,2017-03-07,36400,37250,36400,36700,558247,18.84,10.94,1.99
783,2017-03-08,36700,36800,36200,36300,659937,18.84,10.94,1.99
784,2017-03-09,36400,36600,36200,36250,725906,18.84,10.94,1.99
785,2017-03-10,36350,36550,36150,36300,722431,18.84,10.94,1.99
786,2017-03-13,36300,36750,36300,36450,541493,18.84,10.94,1.99
787,2017-03-14,36600,36650,36300,36400,858867,18.84,10.94,1.99
788,2017-03-15,36500,36550,35950,36100,1010171,18.84,10.94,1.99
789,2017-03-16,36600,37150,36550,36950,1157491,18.84,10.94,1.99
790,2017-03-17,37100,37100,36550,36850,1029997,18.84,10.94,1.99
791,2017-03-20,36950,37050,36700,37000,660581,18.84,10.94,1.99
792,2017-03-21,37100,38750,37100,38300,2886074,18.84,10.94,1.99
793,2017-03-22,38150,38150,37350,37450,1492462,18.84,10.94,1.99
794,2017-03-23,37700,37700,37200,37300,906163,18.84,10.94,1.99
795,2017-03-24,37350,37750,37050,37250,741246,18.84,10.94,1.99
796,2017-03-27,37250,37250,36550,36850,847411,18.84,10.94,1.99
797,2017-03-28,36750,37000,36550,36600,645237,18.84,10.94,1.99
798,2017-03-29,36750,36750,36200,36350,809626,18.84,10.94,1.99
799,2017-03-30,36350,36950,36300,36600,1117146,18.84,10.94,1.99
800,2017-03-31,36700,37050,36500,37050,919999,18.84,10.94,1.99
801,2017-04-03,37050,37250,36500,36850,854514,18.84,10.94,1.99
802,2017-04-04,36700,36700,36300,36350,902806,18.84,10.94,1.99
803,2017-04-05,36350,36400,35800,35950,1661952,18.84,10.94,1.99
804,2017-04-06,35850,35950,35700,35850,1077392,18.84,10.94,1.99
805,2017-04-07,35900,36000,35300,35550,1462186,18.84,10.94,1.99
806,2017-04-10,35450,35800,35300,35550,914126,18.84,10.94,1.99
807,2017-04-11,35400,35600,34950,35000,1303458,18.84,10.94,1.99
808,2017-04-12,35100,35250,34950,35100,811308,18.84,10.94,1.99
809,2017-04-13,35000,35100,34350,34750,1546551,18.84,10.94,1.99
810,2017-04-14,34650,34750,34450,34550,450663,18.84,10.94,1.99
811,2017-04-17,34500,34950,34500,34950,426330,18.84,10.94,1.99
812,2017-04-18,35150,35200,34650,34700,767155,18.84,10.94,1.99
813,2017-04-19,34600,34650,33800,34100,1432562,18.84,10.94,1.99
814,2017-04-20,34050,34950,34050,34900,969628,18.84,10.94,1.99
815,2017-04-21,34900,35100,34600,34850,799297,18.84,10.94,1.99
816,2017-04-24,34850,35200,34600,35200,586018,18.84,10.94,1.99
817,2017-04-25,35200,35400,35050,35200,919240,18.84,10.94,1.99
818,2017-04-26,35450,36150,35300,35900,1506801,18.84,10.94,1.99
819,2017-04-27,36000,36200,35000,35000,1762837,18.84,10.94,1.99
820,2017-04-28,34950,35000,34700,34850,930840,18.84,10.94,1.99
821,2017-05-02,34750,35400,34750,35100,911879,18.84,10.94,1.99
822,2017-05-04,35300,35400,35050,35250,776648,18.84,10.94,1.99
823,2017-05-08,35250,35800,34900,35750,1362761,18.84,10.94,1.99
824,2017-05-10,36050,36850,35850,36100,1940540,18.84,10.94,1.99
825,2017-05-11,36550,36850,36350,36850,1567924,18.84,10.94,1.99
826,2017-05-12,36900,36900,36350,36500,943358,18.84,10.94,1.99
827,2017-05-15,36500,36850,36150,36800,705394,18.84,10.94,1.99
828,2017-05-16,36800,37100,36700,36900,1000485,18.84,10.94,1.99
829,2017-05-17,36900,37150,36600,37150,900724,18.84,10.94,1.99
830,2017-05-18,36800,38350,36750,38200,2532553,18.84,10.94,1.99
831,2017-05-19,38300,39000,37500,38800,2569828,18.84,10.94,1.99
832,2017-05-22,38950,39100,38650,39050,1401137,18.84,10.94,1.99
833,2017-05-23,38850,39900,38700,39200,1968446,18.84,10.94,1.99
834,2017-05-24,39200,39450,38650,39000,1067675,18.84,10.94,1.99
835,2017-05-25,38950,39350,38800,38950,885639,18.84,10.94,1.99
836,2017-05-26,39000,39150,38550,38850,846512,18.84,10.94,1.99
837,2017-05-29,38950,39500,38850,39250,1147395,18.84,10.94,1.99
838,2017-05-30,39300,39350,38800,39150,649275,18.84,10.94,1.99
839,2017-05-31,39000,39500,38800,39050,1303576,18.84,10.94,1.99
840,2017-06-01,39100,39900,39100,39550,1278738,18.84,10.94,1.99
841,2017-06-02,39650,39700,38700,39200,1015651,18.84,10.94,1.99
842,2017-06-05,39000,39350,38750,38750,662218,18.84,10.94,1.99
843,2017-06-07,38600,39000,38400,38850,950177,18.84,10.94,1.99
844,2017-06-08,39400,39400,38900,39150,1190426,18.84,10.94,1.99
845,2017-06-09,39250,39250,38700,39000,937583,18.84,10.94,1.99
846,2017-06-12,38800,39150,38700,38950,629731,18.84,10.94,1.99
847,2017-06-13,38950,39550,38950,39200,772366,18.84,10.94,1.99
848,2017-06-14,39650,40350,39400,40100,1686856,18.84,10.94,1.99
849,2017-06-15,40150,40200,39050,39300,1286703,18.84,10.94,1.99
850,2017-06-16,39450,39900,39350,39750,784859,18.84,10.94,1.99
851,2017-06-19,39750,39850,39050,39750,765629,18.84,10.94,1.99
852,2017-06-20,39700,40100,39150,39400,753619,18.84,10.94,1.99
853,2017-06-21,39150,39450,38000,38100,1631411,18.84,10.94,1.99
854,2017-06-22,38200,38550,38100,38300,737059,18.84,10.94,1.99
855,2017-06-23,38500,38950,38450,38850,694185,18.84,10.94,1.99
856,2017-06-26,38800,39000,38450,38650,439880,18.84,10.94,1.99
857,2017-06-27,38550,38550,37850,38000,896530,18.84,10.94,1.99
858,2017-06-28,38000,38300,37600,37850,749536,18.84,10.94,1.99
859,2017-06-29,38000,38450,37800,38150,491434,18.84,10.94,1.99
860,2017-06-30,38050,38200,37700,38200,457483,18.84,10.94,1.99
861,2017-07-03,38050,38700,37650,38700,836818,18.84,10.94,1.99
862,2017-07-04,38650,38650,37650,38000,664796,18.84,10.94,1.99
863,2017-07-05,37900,38300,37750,38000,560328,18.84,10.94,1.99
864,2017-07-06,37900,38000,37500,37700,482613,18.84,10.94,1.99
865,2017-07-07,37400,37600,36650,37300,1097441,18.84,10.94,1.99
866,2017-07-10,36900,37200,36400,36700,923440,18.84,10.94,1.99
867,2017-07-11,36550,37200,36550,36800,585277,18.84,10.94,1.99
868,2017-07-12,37150,37750,36900,37000,629291,18.84,10.94,1.99
869,2017-07-13,36850,37350,36600,37000,1064153,18.84,10.94,1.99
870,2017-07-14,37000,37650,37000,37400,643067,18.84,10.94,1.99
871,2017-07-17,37700,37850,37400,37600,461334,18.84,10.94,1.99
872,2017-07-18,37450,37500,36750,37000,967842,18.84,10.94,1.99
873,2017-07-19,36950,37300,36800,37050,673100,18.84,10.94,1.99
874,2017-07-20,37200,37200,36250,36450,863575,18.84,10.94,1.99
875,2017-07-21,36300,36550,36050,36550,660849,18.84,10.94,1.99
876,2017-07-24,36450,36600,36200,36500,469249,18.84,10.94,1.99
877,2017-07-25,36500,37250,36450,36800,837900,18.84,10.94,1.99
878,2017-07-26,36950,37800,36850,36900,1315344,18.84,10.94,1.99
879,2017-07-27,37100,37150,36150,37000,1034849,18.84,10.94,1.99
880,2017-07-28,37250,37650,37150,37200,1120427,18.84,10.94,1.99
881,2017-07-31,37200,37450,36200,36600,1068102,18.84,10.94,1.99
882,2017-08-01,36550,37100,36550,36750,584220,18.84,10.94,1.99
883,2017-08-02,36750,36950,36350,36850,629255,18.84,10.94,1.99
884,2017-08-03,36650,37050,36500,36950,903654,18.84,10.94,1.99
885,2017-08-04,36850,37750,36500,37600,970114,18.84,10.94,1.99
886,2017-08-07,37700,37850,37050,37050,793401,18.84,10.94,1.99
887,2017-08-08,36650,36750,35350,35400,1904223,18.84,10.94,1.99
888,2017-08-09,35300,35700,35300,35500,748381,18.84,10.94,1.99
889,2017-08-10,35350,35700,35300,35350,905366,18.84,10.94,1.99
890,2017-08-11,35050,35300,34550,35200,1037559,18.84,10.94,1.99
891,2017-08-14,35200,36200,35150,35700,673467,18.84,10.94,1.99
892,2017-08-16,35750,35850,35100,35450,625359,18.84,10.94,1.99
893,2017-08-17,35400,35500,34950,35250,622201,18.84,10.94,1.99
894,2017-08-18,35300,35550,35200,35350,444990,18.84,10.94,1.99
895,2017-08-21,35700,36000,35450,35700,493657,18.84,10.94,1.99
896,2017-08-22,35800,35800,35500,35500,358362,18.84,10.94,1.99
897,2017-08-23,35400,35650,35050,35200,568516,18.84,10.94,1.99
898,2017-08-24,35400,35400,34500,34800,874386,18.84,10.94,1.99
899,2017-08-25,34650,35400,34650,35350,523207,18.84,10.94,1.99
900,2017-08-28,35350,36050,35200,35900,833320,18.84,10.94,1.99
901,2017-08-29,35750,35850,35400,35750,509170,18.84,10.94,1.99
902,2017-08-30,35500,36950,35150,36750,1496778,18.84,10.94,1.99
903,2017-08-31,36650,37700,35100,35450,3239681,18.84,10.94,1.99
904,2017-09-01,35550,35900,35250,35550,878809,18.84,10.94,1.99
905,2017-09-04,34950,35700,34900,34900,675046,18.84,10.94,1.99
906,2017-09-05,35500,35500,34050,34100,1154411,18.84,10.94,1.99
907,2017-09-06,34100,34250,32700,32850,1880937,18.84,10.94,1.99
908,2017-09-07,32900,33200,32650,32900,1419566,18.84,10.94,1.99
909,2017-09-08,32850,33000,31850,32000,2024307,18.84,10.94,1.99
910,2017-09-11,32000,32500,31550,31800,1321613,18.84,10.94,1.99
911,2017-09-12,31800,32000,31000,31150,1447182,18.84,10.94,1.99
912,2017-09-13,31100,31350,30100,30250,2596516,18.84,10.94,1.99
913,2017-09-14,30300,30600,30200,30600,1475334,18.84,10.94,1.99
914,2017-09-15,30400,31050,30350,30900,1114277,18.84,10.94,1.99
915,2017-09-18,30700,30800,30300,30550,790528,18.84,10.94,1.99
916,2017-09-19,30700,31350,30550,31000,1013177,18.84,10.94,1.99
917,2017-09-20,31250,31550,30900,31350,1115401,18.84,10.94,1.99
918,2017-09-21,31100,31300,30600,30600,1123282,18.84,10.94,1.99
919,2017-09-22,30550,30550,29950,30400,1464136,18.84,10.94,1.99
920,2017-09-25,30400,30550,30150,30200,856016,18.84,10.94,1.99
921,2017-09-26,30300,31300,30100,30950,1528341,18.84,10.94,1.99
922,2017-09-27,31150,31800,30900,31450,1304055,18.84,10.94,1.99
923,2017-09-28,31150,31150,30550,30850,1211584,18.84,10.94,1.99
924,2017-09-29,31050,31650,30750,31650,1264540,18.84,10.94,1.99
925,2017-10-10,31800,32150,31450,31950,1580810,18.84,10.94,1.99
926,2017-10-11,32300,32800,32050,32550,1453922,18.84,10.94,1.99
927,2017-10-12,32250,32300,31500,32300,1457383,18.84,10.94,1.99
928,2017-10-13,32200,32250,31550,32100,691661,18.84,10.94,1.99
929,2017-10-16,32300,32500,31800,32350,705204,18.84,10.94,1.99
930,2017-10-17,32150,32300,31400,31500,946343,18.84,10.94,1.99
931,2017-10-18,31500,33350,31400,32950,1667694,18.84,10.94,1.99
932,2017-10-19,33000,33750,33000,33250,1329149,18.84,10.94,1.99
933,2017-10-20,33250,33400,32950,33400,731215,18.84,10.94,1.99
934,2017-10-23,33200,34200,33200,33850,1136042,18.84,10.94,1.99
935,2017-10-24,33850,33900,33450,33800,728202,18.84,10.94,1.99
936,2017-10-25,33650,33700,32800,33250,1008080,18.84,10.94,1.99
937,2017-10-26,33250,34500,33200,34250,1514684,18.84,10.94,1.99
938,2017-10-27,34550,34800,34100,34400,1166993,18.84,10.94,1.99
939,2017-10-30,34450,34850,34200,34550,788778,18.84,10.94,1.99
940,2017-10-31,34550,35400,34500,35400,1476146,18.84,10.94,1.99
941,2017-11-01,34800,35400,34700,35350,879238,18.84,10.94,1.99
942,2017-11-02,35000,35200,34800,35150,688959,18.84,10.94,1.99
943,2017-11-03,35200,35800,35150,35250,863081,18.84,10.94,1.99
944,2017-11-06,35250,35400,34650,34900,841321,18.84,10.94,1.99
945,2017-11-07,34800,35150,34300,34750,834358,18.84,10.94,1.99
946,2017-11-08,34350,35100,34300,34500,695973,18.84,10.94,1.99
947,2017-11-09,34500,35050,34450,35000,842642,18.84,10.94,1.99
948,2017-11-10,34750,35100,34600,34750,622124,18.84,10.94,1.99
949,2017-11-13,34900,35950,34900,35800,1318423,18.84,10.94,1.99
950,2017-11-14,35900,35950,34950,35050,1033881,18.84,10.94,1.99
951,2017-11-15,35000,35600,34900,35000,753474,18.84,10.94,1.99
952,2017-11-16,35000,35000,33900,34200,1040121,18.84,10.94,1.99
953,2017-11-17,34050,34100,33650,33850,1025452,18.84,10.94,1.99
954,2017-11-20,33600,34000,33250,33750,874017,18.84,10.94,1.99
955,2017-11-21,33750,34150,33600,33650,645115,18.84,10.94,1.99
956,2017-11-22,33500,34100,33050,33150,1116028,18.84,10.94,1.99
957,2017-11-23,33100,33350,32700,33150,1289492,18.84,10.94,1.99
958,2017-11-24,33150,33400,32800,33050,773316,18.84,10.94,1.99
959,2017-11-27,32800,33050,32450,32750,1318245,18.84,10.94,1.99
960,2017-11-28,32650,33450,32450,32950,1350643,18.84,10.94,1.99
961,2017-11-29,33000,33500,32700,33350,884282,18.84,10.94,1.99
962,2017-11-30,33700,34250,33500,33650,2048876,18.84,10.94,1.99
963,2017-12-01,33650,33850,33000,33150,857798,18.84,10.94,1.99
964,2017-12-04,33100,33150,32700,33100,585569,18.84,10.94,1.99
965,2017-12-05,33000,33950,33000,33750,782290,18.84,10.94,1.99
966,2017-12-06,33750,34400,33750,33900,931273,18.84,10.94,1.99
967,2017-12-07,33900,33950,33200,33250,978272,18.84,10.94,1.99
968,2017-12-08,33200,33450,32600,33000,1038301,18.84,10.94,1.99
969,2017-12-11,33000,33050,32000,32450,1407108,18.84,10.94,1.99
970,2017-12-12,32050,32700,32050,32700,726255,18.84,10.94,1.99
971,2017-12-13,32700,33100,32450,33100,625442,18.84,10.94,1.99
972,2017-12-14,33150,33700,32500,32500,1356754,18.84,10.94,1.99
973,2017-12-15,32950,33350,32800,33250,981550,18.84,10.94,1.99
974,2017-12-18,33300,33400,32800,33300,444833,18.84,10.94,1.99
