,Date,Open,High,Low,Close,Volume,ROE,PER,PBR
251,2015-01-12,48500,50400,48200,48850,408784,12.26,14.67,1.72
252,2015-01-13,48250,49450,47150,48600,396731,12.26,14.67,1.72
253,2015-01-14,48850,50600,48800,50100,504328,12.26,14.67,1.72
254,2015-01-15,51000,51500,49450,50200,471881,12.26,14.67,1.72
255,2015-01-16,50200,50200,48450,48900,332484,12.26,14.67,1.72
256,2015-01-19,50600,53900,50300,53900,1283979,12.26,14.67,1.72
257,2015-01-20,53600,54800,53000,54500,669938,12.26,14.67,1.72
258,2015-01-21,53600,54800,53000,54800,486439,12.26,14.67,1.72
259,2015-01-22,55100,57800,55000,56100,973450,12.26,14.67,1.72
260,2015-01-23,56700,58100,55300,56400,752343,12.26,14.67,1.72
261,2015-01-26,55700,55900,54600,55000,383390,12.26,14.67,1.72
262,2015-01-27,55600,58200,55100,58200,615574,12.26,14.67,1.72
263,2015-01-28,58000,59900,57900,58200,656055,12.26,14.67,1.72
264,2015-01-29,57400,60000,56300,58200,600250,12.26,14.67,1.72
265,2015-01-30,59500,60600,57700,60500,778834,12.26,14.67,1.72
266,2015-02-02,63400,64700,60200,60200,1507847,12.26,14.67,1.72
267,2015-02-03,61700,63800,60900,63500,1137757,12.26,14.67,1.72
268,2015-02-04,65300,66000,62100,62900,1268010,12.26,14.67,1.72
269,2015-02-05,61000,63600,60800,62100,689464,12.26,14.67,1.72
270,2015-02-06,63400,63900,62300,63000,735290,12.26,14.67,1.72
271,2015-02-09,62200,63900,62000,62800,540956,12.26,14.67,1.72
272,2015-02-10,62500,64000,62000,62200,572873,12.26,14.67,1.72
273,2015-02-11,62200,62800,61500,62000,395946,12.26,14.67,1.72
274,2015-02-12,61500,62000,59400,59900,870052,12.26,14.67,1.72
275,2015-02-13,60900,63000,60000,62800,542183,12.26,14.67,1.72
276,2015-02-16,64000,64100,61500,61900,313984,12.26,14.67,1.72
277,2015-02-17,61900,63400,61400,62800,290739,12.26,14.67,1.72
278,2015-02-23,63200,63300,62200,63000,243795,12.26,14.67,1.72
279,2015-02-24,62800,63900,62400,63200,287742,12.26,14.67,1.72
280,2015-02-25,63200,65700,63200,65300,484076,12.26,14.67,1.72
281,2015-02-26,65900,66400,65100,66400,354911,12.26,14.67,1.72
282,2015-02-27,65300,65700,64400,64800,391485,12.26,14.67,1.72
283,2015-03-02,65700,67700,65700,67600,539836,12.26,14.67,1.72
284,2015-03-03,67600,68600,66200,68400,449536,12.26,14.67,1.72
285,2015-03-04,68600,68600,64500,64900,902088,12.26,14.67,1.72
286,2015-03-05,64900,67700,64800,67300,550798,12.26,14.67,1.72
287,2015-03-06,67900,68000,66900,68000,376766,12.26,14.67,1.72
288,2015-03-09,66400,67900,66400,67400,187124,12.26,14.67,1.72
289,2015-03-10,67800,68000,64500,65300,487743,12.26,14.67,1.72
290,2015-03-11,63600,64300,62400,62500,692359,12.26,14.67,1.72
291,2015-03-12,62800,65300,62400,63000,826187,12.26,14.67,1.72
292,2015-03-13,63700,63700,61300,61800,524785,12.26,14.67,1.72
293,2015-03-16,60600,60700,58700,58900,763321,12.26,14.67,1.72
294,2015-03-17,58800,61500,58700,61400,501821,12.26,14.67,1.72
295,2015-03-18,60700,61600,59800,60600,343941,12.26,14.67,1.72
296,2015-03-19,63000,64000,62400,63000,576767,12.26,14.67,1.72
297,2015-03-20,62500,63600,61900,63600,230403,12.26,14.67,1.72
298,2015-03-23,64500,64700,62600,62600,295715,12.26,14.67,1.72
299,2015-03-24,63200,63300,61200,62200,357490,12.26,14.67,1.72
300,2015-03-25,62300,62400,60100,60500,372749,12.26,14.67,1.72
301,2015-03-26,61300,63600,61100,63300,567119,12.26,14.67,1.72
302,2015-03-27,65000,65200,63400,63800,433547,12.26,14.67,1.72
303,2015-03-30,62100,63800,62100,63100,208551,12.26,14.67,1.72
304,2015-03-31,63300,64400,62600,64300,244469,12.26,14.67,1.72
305,2015-04-01,64600,67000,63100,66700,723260,12.26,14.67,1.72
306,2015-04-02,68000,69000,66900,67000,602585,12.26,14.67,1.72
307,2015-04-03,66500,68000,65000,67200,538092,12.26,14.67,1.72
308,2015-04-06,65900,66900,64700,65600,414124,12.26,14.67,1.72
309,2015-04-07,67600,67800,66500,66500,295432,12.26,14.67,1.72
310,2015-04-08,68000,72700,67900,72400,1541497,12.26,14.67,1.72
311,2015-04-09,70900,73300,70700,72700,503813,12.26,14.67,1.72
312,2015-04-10,73500,73700,71700,72700,277098,12.26,14.67,1.72
313,2015-04-13,73500,75300,72200,73900,442468,12.26,14.67,1.72
314,2015-04-14,74500,75500,72200,72800,387667,12.26,14.67,1.72
315,2015-04-15,74000,74700,73200,73900,304848,12.26,14.67,1.72
316,2015-04-16,77600,79000,74400,74900,825265,12.26,14.67,1.72
317,2015-04-17,75600,75600,73000,74400,346395,12.26,14.67,1.72
318,2015-04-20,73500,77400,73100,76700,425606,12.26,14.67,1.72
319,2015-04-21,76500,78100,76100,76300,293107,12.26,14.67,1.72
320,2015-04-22,76400,78600,75700,76500,378141,12.26,14.67,1.72
321,2015-04-23,76900,78800,76800,78100,419727,12.26,14.67,1.72
322,2015-04-24,79400,79600,75400,76500,447968,12.26,14.67,1.72
323,2015-04-27,77500,77900,73300,74500,755420,12.26,14.67,1.72
324,2015-04-28,75500,76500,73600,74900,578651,12.26,14.67,1.72
325,2015-04-29,75700,75700,72500,73700,417852,12.26,14.67,1.72
326,2015-04-30,74400,74500,72700,73400,318859,12.26,14.67,1.72
327,2015-05-04,74200,74500,72500,73000,204319,12.26,14.67,1.72
328,2015-05-06,74000,75000,73000,73800,283100,12.26,14.67,1.72
329,2015-05-07,74500,74700,71700,72600,277444,12.26,14.67,1.72
330,2015-05-08,72500,72500,69500,70700,396701,12.26,14.67,1.72
331,2015-05-11,71100,71700,70400,70700,217706,12.26,14.67,1.72
332,2015-05-12,71000,71000,68300,69200,477799,12.26,14.67,1.72
333,2015-05-13,70100,72100,69500,71200,424986,12.26,14.67,1.72
334,2015-05-14,71300,71500,69400,69500,282024,12.26,14.67,1.72
335,2015-05-15,69500,69900,66700,66700,502354,12.26,14.67,1.72
336,2015-05-18,66700,68700,66600,67500,235085,12.26,14.67,1.72
337,2015-05-19,67800,70000,66600,70000,333406,12.26,14.67,1.72
338,2015-05-20,69000,69000,66800,66900,428449,12.26,14.67,1.72
339,2015-05-21,67700,68100,65200,65600,522021,12.26,14.67,1.72
340,2015-05-22,67000,69200,67000,69000,512323,12.26,14.67,1.72
341,2015-05-26,68800,70700,67000,70300,415264,12.26,14.67,1.72
342,2015-05-27,68900,69500,68500,69200,379763,12.26,14.67,1.72
343,2015-05-28,69100,69100,66900,67000,496817,12.26,14.67,1.72
344,2015-05-29,67000,68600,66000,66000,458491,12.26,14.67,1.72
345,2015-06-01,67700,68300,66400,66500,395907,12.26,14.67,1.72
346,2015-06-02,66300,67800,64100,64700,506988,12.26,14.67,1.72
347,2015-06-03,65600,66600,65200,65500,293054,12.26,14.67,1.72
348,2015-06-04,64500,65400,62600,63000,565010,12.26,14.67,1.72
349,2015-06-05,62800,63400,61700,62400,377281,12.26,14.67,1.72
350,2015-06-08,63200,65700,62400,65300,444732,12.26,14.67,1.72
351,2015-06-09,64600,68300,64500,66600,516466,12.26,14.67,1.72
352,2015-06-10,68700,69000,66200,66700,561216,12.26,14.67,1.72
353,2015-06-11,67600,68400,64700,66100,1349508,12.26,14.67,1.72
354,2015-06-12,66100,66600,64100,64300,480963,12.26,14.67,1.72
355,2015-06-15,64300,66900,63500,65200,449517,12.26,14.67,1.72
356,2015-06-16,66100,67900,65000,67900,582272,12.26,14.67,1.72
357,2015-06-17,69000,69800,67100,69700,482495,12.26,14.67,1.72
358,2015-06-18,69600,71200,69100,70700,505998,12.26,14.67,1.72
359,2015-06-19,72000,72200,70300,71300,379276,12.26,14.67,1.72
360,2015-06-22,70700,72300,70500,70800,282380,12.26,14.67,1.72
361,2015-06-23,71100,71800,69800,70000,278039,12.26,14.67,1.72
362,2015-06-24,70500,72000,70000,70700,364165,12.26,14.67,1.72
363,2015-06-25,70300,71900,70300,71900,288469,12.26,14.67,1.72
364,2015-06-26,71900,72300,70900,71200,215333,12.26,14.67,1.72
365,2015-06-29,68800,69000,66000,66100,571138,12.26,14.67,1.72
366,2015-06-30,65700,68400,65500,67600,349870,12.26,14.67,1.72
367,2015-07-01,67800,68700,67000,67800,241604,12.26,14.67,1.72
368,2015-07-02,67400,67900,66200,67800,425388,12.26,14.67,1.72
369,2015-07-03,68000,68700,65800,66400,364940,12.26,14.67,1.72
370,2015-07-06,65700,65800,62100,62600,840686,12.26,14.67,1.72
371,2015-07-07,61800,63200,60200,63200,554431,12.26,14.67,1.72
372,2015-07-08,63500,63500,60600,60800,482431,12.26,14.67,1.72
373,2015-07-09,59900,60900,59300,60600,468318,12.26,14.67,1.72
374,2015-07-10,62000,62700,61500,62300,449597,12.26,14.67,1.72
375,2015-07-13,62200,63000,61500,62900,255732,12.26,14.67,1.72
376,2015-07-14,63000,63200,62000,62200,180713,12.26,14.67,1.72
377,2015-07-15,62200,64000,62200,63800,337253,12.26,14.67,1.72
378,2015-07-16,63400,63700,61800,62200,309639,12.26,14.67,1.72
379,2015-07-17,62200,63200,61300,62800,284977,12.26,14.67,1.72
380,2015-07-20,62300,63300,61500,62000,162663,12.26,14.67,1.72
381,2015-07-21,61400,61700,60200,60600,413218,12.26,14.67,1.72
382,2015-07-22,60900,64900,60000,61300,939578,12.26,14.67,1.72
383,2015-07-23,61300,61400,59500,59600,539818,12.26,14.67,1.72
384,2015-07-24,59000,59400,57400,57800,537065,12.26,14.67,1.72
385,2015-07-27,57200,60100,56000,59500,488255,12.26,14.67,1.72
386,2015-07-28,59400,60500,57700,59000,506624,12.26,14.67,1.72
387,2015-07-29,59900,60300,59100,59900,313664,12.26,14.67,1.72
388,2015-07-30,60900,61400,60600,61000,411603,12.26,14.67,1.72
389,2015-07-31,61500,62700,60400,62700,386407,12.26,14.67,1.72
390,2015-08-03,61100,61300,57600,57700,409994,12.26,14.67,1.72
391,2015-08-04,56500,59600,56400,59500,266641,12.26,14.67,1.72
392,2015-08-05,59500,60000,58400,59400,259153,12.26,14.67,1.72
393,2015-08-06,59500,60900,59000,59100,259506,12.26,14.67,1.72
394,2015-08-07,59100,60300,58200,60200,205325,12.26,14.67,1.72
