,Date,Open,High,Low,Close,Volume,ROE,PBR,PER
1047,2018-04-06,91000,91700,90000,90500,86481,5.91,0.49,8.85
1048,2018-04-09,90300,92000,90300,91400,73708,5.91,0.49,8.85
1049,2018-04-10,91100,92000,91000,91700,53988,5.91,0.49,8.85
1050,2018-04-11,91200,91600,90700,90900,49770,5.91,0.49,8.85
1051,2018-04-12,91000,91400,90500,90800,96540,5.91,0.49,8.85
1052,2018-04-13,90800,90800,90000,90200,64593,5.91,0.49,8.85
1053,2018-04-16,90300,90500,89500,89500,61065,5.91,0.49,8.85
1054,2018-04-17,90300,90300,89500,89500,58320,5.91,0.49,8.85
1055,2018-04-18,89700,91300,89600,90800,78527,5.91,0.49,8.85
1056,2018-04-19,90600,91100,90300,90300,77050,5.91,0.49,8.85
1057,2018-04-20,90400,91200,90000,91200,87219,5.91,0.49,8.85
1058,2018-04-23,91000,91300,90300,90400,63819,5.91,0.49,8.85
1059,2018-04-24,90500,91200,90400,90900,71062,5.91,0.49,8.85
1060,2018-04-25,90800,97300,90800,97200,362122,5.91,0.49,8.85
1061,2018-04-26,97300,102000,97300,100500,297360,5.91,0.49,8.85
1062,2018-04-27,100500,102500,100000,101500,100337,5.91,0.49,8.85
1063,2018-04-30,101500,103500,100500,103500,127902,5.91,0.49,8.85
1064,2018-05-02,102500,104000,101500,102500,83221,5.91,0.49,8.85
1065,2018-05-03,103000,103000,98300,98800,118190,5.91,0.49,8.85
1066,2018-05-04,99000,101000,97900,98300,112936,5.91,0.49,8.85
1067,2018-05-08,100000,106000,100000,103500,341424,5.91,0.49,8.85
1068,2018-05-09,103000,104500,101500,102000,123610,5.91,0.49,8.85
1069,2018-05-10,102000,103500,100000,102500,137340,5.91,0.49,8.85
1070,2018-05-11,102500,110000,102000,109500,296649,5.91,0.49,8.85
1071,2018-05-14,109000,111000,108000,109500,145163,5.91,0.49,8.85
1072,2018-05-15,108500,110000,106500,108500,111382,5.91,0.49,8.85
1073,2018-05-16,106500,109000,106500,107500,81829,5.91,0.49,8.85
1074,2018-05-17,108000,110500,107500,108000,90162,5.91,0.49,8.85
1075,2018-05-18,108000,109500,106000,109000,78076,5.91,0.49,8.85
1076,2018-05-21,108500,109000,106500,107000,39275,5.91,0.49,8.85
1077,2018-05-23,106000,108000,105500,107000,57807,5.91,0.49,8.85
1078,2018-05-24,106500,107500,104500,106500,99803,5.91,0.49,8.85
1079,2018-05-25,105000,106000,103000,104000,103685,5.91,0.49,8.85
1080,2018-05-28,105500,108000,105500,107500,89084,5.91,0.49,8.85
1081,2018-05-29,107000,109000,106500,108500,109064,5.91,0.49,8.85
