,Date,Open,High,Low,Close,Volume,ROE,PBR,PER
570,2016-04-27,256000,258000,251500,252500,191461,11.23,0.88,8.46
571,2016-04-28,256000,262500,255500,260000,281469,11.23,0.88,8.46
572,2016-04-29,261000,264000,256500,260500,166606,11.23,0.88,8.46
573,2016-05-02,263500,263500,258500,260500,52859,11.23,0.88,8.46
574,2016-05-03,260000,263000,258500,260000,101773,11.23,0.88,8.46
575,2016-05-04,260000,260500,253500,259500,210486,11.23,0.88,8.46
576,2016-05-09,253500,257500,253500,254500,137281,11.23,0.88,8.46
577,2016-05-10,254500,261500,254500,260500,120882,11.23,0.88,8.46
578,2016-05-11,259000,262000,257000,262000,84661,11.23,0.88,8.46
579,2016-05-12,263000,263000,254500,258500,129752,11.23,0.88,8.46
580,2016-05-13,258500,258500,254500,258500,81113,11.23,0.88,8.46
581,2016-05-16,255500,256000,251000,253500,146007,11.23,0.88,8.46
582,2016-05-17,252000,256000,250500,256000,101444,11.23,0.88,8.46
583,2016-05-18,253000,253000,246500,248000,174638,11.23,0.88,8.46
584,2016-05-19,243500,247000,240500,242500,253884,11.23,0.88,8.46
585,2016-05-20,242500,245000,241000,243500,132366,11.23,0.88,8.46
586,2016-05-23,243000,246000,238500,245000,106650,11.23,0.88,8.46
587,2016-05-24,244000,244500,240000,240500,121160,11.23,0.88,8.46
588,2016-05-25,241000,249500,241000,244500,137076,11.23,0.88,8.46
589,2016-05-26,245500,257000,245500,253500,211656,11.23,0.88,8.46
590,2016-05-27,256500,257000,253000,255500,135504,11.23,0.88,8.46
591,2016-05-30,252000,257000,251500,254500,97077,11.23,0.88,8.46
592,2016-05-31,252000,260000,251500,255000,303578,11.23,0.88,8.46
593,2016-06-01,251500,258000,251500,255000,154324,11.23,0.88,8.46
594,2016-06-02,253500,257500,252000,255000,92355,11.23,0.88,8.46
595,2016-06-03,253000,256000,252500,255000,93004,11.23,0.88,8.46
596,2016-06-07,252000,254000,249000,252000,148101,11.23,0.88,8.46
597,2016-06-08,251500,257500,251000,256500,145056,11.23,0.88,8.46
598,2016-06-09,256500,257500,249500,255000,223883,11.23,0.88,8.46
599,2016-06-10,255000,258000,250500,256500,162845,11.23,0.88,8.46
600,2016-06-13,253500,256500,252500,254000,70547,11.23,0.88,8.46
601,2016-06-14,255000,257000,249500,253000,97312,11.23,0.88,8.46
602,2016-06-15,253500,266000,253000,265500,282936,11.23,0.88,8.46
603,2016-06-16,264000,265000,258500,263000,173635,11.23,0.88,8.46
604,2016-06-17,264000,264500,257000,258500,129717,11.23,0.88,8.46
605,2016-06-20,265000,270000,260500,266000,217845,11.23,0.88,8.46
606,2016-06-21,265000,272000,264000,267000,150982,11.23,0.88,8.46
607,2016-06-22,268000,269500,261000,264000,178903,11.23,0.88,8.46
608,2016-06-23,263000,267000,262500,264500,123729,11.23,0.88,8.46
609,2016-06-24,265000,268000,246000,258500,248979,11.23,0.88,8.46
610,2016-06-27,264000,265500,254000,262500,148046,11.23,0.88,8.46
611,2016-06-28,258000,264500,258000,261500,118743,11.23,0.88,8.46
612,2016-06-29,260000,261000,256000,258500,109242,11.23,0.88,8.46
613,2016-06-30,258000,260000,249000,252000,314770,11.23,0.88,8.46
614,2016-07-01,253000,260500,251000,258500,219529,11.23,0.88,8.46
615,2016-07-04,257000,260500,253500,259500,154259,11.23,0.88,8.46
616,2016-07-05,257500,259000,254000,255000,96112,11.23,0.88,8.46
617,2016-07-06,255000,255000,246000,247500,185484,11.23,0.88,8.46
618,2016-07-07,248500,254000,248000,252500,106236,11.23,0.88,8.46
619,2016-07-08,252500,254000,247500,249500,119802,11.23,0.88,8.46
620,2016-07-11,251500,257000,251000,256500,120511,11.23,0.88,8.46
621,2016-07-12,258000,264000,257000,262000,189122,11.23,0.88,8.46
622,2016-07-13,265000,267500,258500,261000,144119,11.23,0.88,8.46
623,2016-07-14,263500,266000,261500,265000,163342,11.23,0.88,8.46
624,2016-07-15,263500,266000,261000,265500,110468,11.23,0.88,8.46
625,2016-07-18,264000,264000,256000,259500,136630,11.23,0.88,8.46
626,2016-07-19,258500,260500,254000,260500,114174,11.23,0.88,8.46
627,2016-07-20,258500,261500,256000,261500,70752,11.23,0.88,8.46
628,2016-07-21,262500,263000,256500,259000,77231,11.23,0.88,8.46
629,2016-07-22,261500,263500,259500,263000,97916,11.23,0.88,8.46
630,2016-07-25,265000,266000,259000,266000,126032,11.23,0.88,8.46
631,2016-07-26,267000,267000,261000,263500,94665,11.23,0.88,8.46
632,2016-07-27,264500,266500,263500,266000,70649,11.23,0.88,8.46
633,2016-07-28,265000,268500,261500,268500,153679,11.23,0.88,8.46
634,2016-07-29,265000,266500,255000,255000,249259,11.23,0.88,8.46
635,2016-08-01,256000,264500,256000,262000,186080,11.23,0.88,8.46
636,2016-08-02,260500,263500,255500,258000,138671,11.23,0.88,8.46
637,2016-08-03,255000,257000,250500,251500,147844,11.23,0.88,8.46
638,2016-08-04,253000,257000,250500,250500,120124,11.23,0.88,8.46
639,2016-08-05,253000,257500,251500,255500,132703,11.23,0.88,8.46
640,2016-08-08,254000,257500,253000,256500,92275,11.23,0.88,8.46
641,2016-08-09,257000,261500,255500,260000,129947,11.23,0.88,8.46
642,2016-08-10,259000,264000,258000,258000,142859,11.23,0.88,8.46
643,2016-08-11,258000,260500,257500,260000,105397,11.23,0.88,8.46
644,2016-08-12,261000,262000,258500,260000,105763,11.23,0.88,8.46
645,2016-08-16,262000,262500,257000,258000,153811,11.23,0.88,8.46
646,2016-08-17,257500,260000,257000,258500,73826,11.23,0.88,8.46
647,2016-08-18,258500,260500,253000,254000,105806,11.23,0.88,8.46
648,2016-08-19,254000,259000,252000,258000,111930,11.23,0.88,8.46
649,2016-08-22,255500,257500,253000,257500,81223,11.23,0.88,8.46
650,2016-08-23,255000,255000,252000,252000,132225,11.23,0.88,8.46
651,2016-08-24,248500,253000,242500,250000,227910,11.23,0.88,8.46
652,2016-08-25,252000,257500,250000,253500,265531,11.23,0.88,8.46
653,2016-08-26,254500,260000,254000,258500,184285,11.23,0.88,8.46
654,2016-08-29,255000,260000,255000,259000,105183,11.23,0.88,8.46
655,2016-08-30,259000,260500,257500,260000,63108,11.23,0.88,8.46
656,2016-08-31,256500,261000,256000,260500,188763,11.23,0.88,8.46
657,2016-09-01,258000,267500,257000,266500,157333,11.23,0.88,8.46
658,2016-09-02,265000,267000,259000,263500,151828,11.23,0.88,8.46
659,2016-09-05,267000,281000,265500,274000,255127,11.23,0.88,8.46
660,2016-09-06,273000,289000,272000,287000,297211,11.23,0.88,8.46
661,2016-09-07,284000,284500,278500,280500,219523,11.23,0.88,8.46
662,2016-09-08,280500,284500,279000,283000,257141,11.23,0.88,8.46
663,2016-09-09,279000,280500,273500,279500,185622,11.23,0.88,8.46
664,2016-09-12,279500,285500,275500,279500,196180,11.23,0.88,8.46
665,2016-09-13,283000,284500,276000,280000,215114,11.23,0.88,8.46
666,2016-09-19,280500,291000,277500,287000,251227,11.23,0.88,8.46
667,2016-09-20,283000,289000,278000,286500,275935,11.23,0.88,8.46
668,2016-09-21,283500,286500,280500,281500,146490,11.23,0.88,8.46
669,2016-09-22,283500,293500,283500,286000,202410,11.23,0.88,8.46
670,2016-09-23,285000,290500,285000,288000,146640,11.23,0.88,8.46
671,2016-09-26,288000,288000,281000,284000,126334,11.23,0.88,8.46
