,Date,Close,RateofChange,Label,Unnamed: 0.1,Title,Category
2834,2015-11-24,217000,0.0,-1.0,3081,"위기의 대형마트, 내년에도 '가시밭길' 걷나",3.0
2835,2015-11-24,217000,0.0,-1.0,11813,'래미안 이수역 로이파크' 416가구 일반분양…계약금 1000만원,6.0
2836,2015-11-25,217000,0.0,-1.0,11812,"SK건설, 부산 망미1구역 재개발한 '수영 SK뷰' 분양",6.0
2837,2015-11-25,217000,0.0,-1.0,11811,"현대산업개발, 1802가구 대단지 '일산 센트럴 아이파크' 견본주택 27일 개관",6.0
2838,2015-11-25,217000,0.0,-1.0,3077,"이마트, 26일부터 주요 생필품 최대 50% 할인",3.0
2839,2015-11-25,217000,0.0,-1.0,3076,"소비불씨 살리자…대형마트, K-세일 2차 할인 공세(종합)",3.0
2840,2015-11-25,217000,0.0,-1.0,3075,"쿠진아트, 파워트리오 핸드블렌더 출시",3.0
2841,2015-11-26,215000,-0.009216589861751152,-1.0,12969,동대문구 장안동 물류터미널 백지화,8.0
2842,2015-11-26,215000,-0.009216589861751152,-1.0,3072,"이마트 트레이더스, 550억원 규모 초대형 세일…명품 최대 80% ↓",3.0
2843,2015-11-26,215000,-0.009216589861751152,-1.0,11808,"서울숲벨라듀2, 동서남북 자연친화 환경 속 뜨는 '신흥고급주거지역'으로 주목",6.0
2844,2015-11-26,215000,-0.009216589861751152,-1.0,11809,"용인 역북 지웰 푸르지오, 서울 ~세종 고속도로 발표와 '태광 콤플렉스 시티' 조성 겹호재 안고 마감 초읽기",6.0
2845,2015-11-26,215000,-0.009216589861751152,-1.0,11810,"현대百 아웃렛, 내년 상반기 가든파이브에 문연다",6.0
2846,2015-11-26,215000,-0.009216589861751152,-1.0,8172,"에드링턴 코리아, '하일랜드 파크 12년' 이마트 판매 개시",4.0
2847,2015-11-26,215000,-0.009216589861751152,-1.0,8170,"롯데·현대·신세계, 불붙는 ‘모바일 페이’ 경쟁",4.0
2848,2015-11-26,215000,-0.009216589861751152,-1.0,8169,"[포토]이마트, 최대 80% 저렴한 '블랙 럭셔리 페어' 진행",4.0
2849,2015-11-26,215000,-0.009216589861751152,-1.0,3073,[봄날은 갔다]'상생'이라는 족쇄에 쇄락의 길로 접어든 대형마트,3.0
2850,2015-11-26,215000,-0.009216589861751152,-1.0,3074,추워진 날씨에 배달族 늘었다,3.0
2851,2015-11-27,217000,0.009302325581395349,1.0,3067,"SK건설, 부산 '시청역 SK뷰' 아파트·오피스텔 분양",3.0
2852,2015-11-27,217000,0.009302325581395349,1.0,3068,국내 PB 판매 비중 5% 불과…英 44%·佛 28% 격차 커,3.0
2853,2015-11-27,217000,0.009302325581395349,1.0,11807,'e편한세상 오포4차' 서울~세종 고속도로 수혜 단지로 주목,6.0
2854,2015-11-27,217000,0.009302325581395349,1.0,8168,"KOTRA-이마트, 대·중소 동반 해외진출 업무협약 체결",4.0
2855,2015-11-27,217000,0.009302325581395349,1.0,8167,"이마트, 7만 포기 김장 담아 소외계층에 전달",4.0
2856,2015-11-30,214000,-0.013824884792626729,-1.0,3062,아웃도어 키덜트 제품이 뜬다,3.0
2857,2015-11-30,214000,-0.013824884792626729,-1.0,3065,"내년 유통산업 전망 ""소비 빙하기 탈출""",3.0
2858,2015-11-30,214000,-0.013824884792626729,-1.0,3064,추워진 겨울날씨에 난방제품 매출 급증…전주 대비 160% 증가,3.0
2859,2015-11-30,214000,-0.013824884792626729,-1.0,3063,"BC카드, 스마트 지갑 '클립'+'BC Pay' 모바일 결제 서비스 시작",3.0
2860,2015-11-30,214000,-0.013824884792626729,-1.0,12968,"광주신세계,스키장 개장에 발맞춰 스키용품 팝업스토어 운영",8.0
2861,2015-11-30,214000,-0.013824884792626729,-1.0,8161,"스마트지갑 '클립', NFC 오프라인 결제 지원한다",4.0
2862,2015-11-30,214000,-0.013824884792626729,-1.0,8165,"이마트, 김장시즌 수육용 고기 인기…앞다리살 40% 할인행사",4.0
2863,2015-11-30,214000,-0.013824884792626729,-1.0,10127,"식음료, 각종 콜라보레이션과 특별 패키지로 취향 저격",5.0
2864,2015-11-30,214000,-0.013824884792626729,-1.0,11803,'비수기 잊은 분양시장'…전국 35곳·2만3000가구 공급,6.0
2865,2015-11-30,214000,-0.013824884792626729,-1.0,11805,"반도건설, 김포한강신도시 반도유보라5차 모델하우스 마감임박",6.0
2866,2015-11-30,214000,-0.013824884792626729,-1.0,11804,단지 주변으로 공원 있는 아파트 인기! '은평 신사 효성해링턴 플레이스' 성황리에 분양 중,6.0
2867,2015-12-01,214500,0.002336448598130841,1.0,3061,'고급스럽고 특색있게' 영역 넓히는 PB상품,3.0
2868,2015-12-01,214500,0.002336448598130841,1.0,11802,"대우건설, 천안 불당 파크 푸르지오 분양…랜드마크로 거듭나",6.0
2869,2015-12-01,214500,0.002336448598130841,1.0,8160,'대형마트의 원조' 킴스클럽 운명은…,4.0
2870,2015-12-01,214500,0.002336448598130841,1.0,8158,"롯데마트·이마트, 베트남 공략 박차",4.0
2871,2015-12-01,214500,0.002336448598130841,1.0,10126,"유안타證, CU편의점 CD기 거래수수료 무료",5.0
2872,2015-12-02,213500,-0.004662004662004662,-1.0,12967,남경필 '사랑의쌀 기부릴레이' 동참…안희정 지목,8.0
2873,2015-12-02,213500,-0.004662004662004662,-1.0,8154,"[SKT-CJ헬로 인수] ""이동통신+케이블TV' 결합상품 출시(종합)",4.0
2874,2015-12-02,213500,-0.004662004662004662,-1.0,8155,"[SKT-CJ헬로 인수]일문일답 ""유료방송 시장의 경쟁 패러다임 바꿀 것""",4.0
2875,2015-12-02,213500,-0.004662004662004662,-1.0,8156,"[포토]이마트, “제철 맞은 백년초 드셔보세요~”",4.0
2876,2015-12-02,213500,-0.004662004662004662,-1.0,8157,"딸기, 11월 매출 폭증…초겨울 대표 과일 등극",4.0
2877,2015-12-02,213500,-0.004662004662004662,-1.0,11801,"GS건설, '청주자이' 견본주택 4일 오픈",6.0
2878,2015-12-03,214000,0.00234192037470726,1.0,3054,"LH, 서귀포 강정지구 국민임대 556가구 모집",3.0
2879,2015-12-03,214000,0.00234192037470726,1.0,11800,"대구의 새로운 랜드마크, 지역주택조합 '대구 동인동 서희스타힐스'",6.0
2880,2015-12-03,214000,0.00234192037470726,1.0,11798,KTX 천안아산역 앞 '시그마빌S' 343실 공급,6.0
2881,2015-12-03,214000,0.00234192037470726,1.0,3057,'밥보다 빵' 대형마트 매출 순위 변동…서구화된 식습관 탓,3.0
2882,2015-12-03,214000,0.00234192037470726,1.0,3056,"이마트, 반 마리 ‘노르웨이 고등어살’ 990원 판매…1인가구 공략",3.0
2883,2015-12-03,214000,0.00234192037470726,1.0,3055,"[르포]""기존 대형마트는 잊어라"" 확 바뀐 롯데마트 양덕점",3.0
2884,2015-12-03,214000,0.00234192037470726,1.0,3053,"신세계그룹, 철저한 능력중심 인사…김해성 부회장 승진",3.0
2885,2015-12-03,214000,0.00234192037470726,1.0,3046,"[포토]이마트, 노브랜드 감자칩 양파맛 출시",3.0
2886,2015-12-03,214000,0.00234192037470726,1.0,3052,해외직구족 겨냥…'글로벌쇼핑 삼성카드5 V2' 인기몰이,3.0
2887,2015-12-03,214000,0.00234192037470726,1.0,3050,[프로필]김해성 ㈜이마트 대표이사 부회장,3.0
2888,2015-12-03,214000,0.00234192037470726,1.0,3048,[프로필]권혁구 신세계그룹 전략실장 사장,3.0
2889,2015-12-03,214000,0.00234192037470726,1.0,3047,"보스, 1년에 단 한번 '2015 연말세일' 진행",3.0
2890,2015-12-03,214000,0.00234192037470726,1.0,3049,[프로필]최성재 ㈜신세계푸드 대표이사,3.0
2891,2015-12-03,214000,0.00234192037470726,1.0,11799,수도권 2억원대 아파트 '여전히 스테디셀러',6.0
2892,2015-12-03,214000,0.00234192037470726,1.0,11796,"의왕 서해그랑블 더스타스퀘어…상가 투자, 풍부한 유동인구 확보가 관건",6.0
2893,2015-12-04,208500,-0.02570093457943925,-1.0,8143,"매일유업 헬로엔요, 에버랜드 대표 캐릭터와 함께 리뉴얼 출시",4.0
2894,2015-12-04,208500,-0.02570093457943925,-1.0,3045,"신일산업, 클래식 무선 전기 주전자 출시…""세련됐네""",3.0
2895,2015-12-04,208500,-0.02570093457943925,-1.0,8142,"신세계, '정용진-이마트·정유경-백화점' 교통정리…3세 경영 박차",4.0
2896,2015-12-07,202000,-0.03117505995203837,-1.0,8137,"신세계 SSG블로그, ‘웹어워드 코리아’ 기업블로그 분야 대상",4.0
2897,2015-12-07,202000,-0.03117505995203837,-1.0,8135,"삼광글라스, '신효섭 셰프의 파티 요리' 쿠킹클래스 진행",4.0
2898,2015-12-07,202000,-0.03117505995203837,-1.0,8138,"[미투 공화국] 자칫하면 공멸의 길로…""의식 개혁이 절실""",4.0
2899,2015-12-07,202000,-0.03117505995203837,-1.0,3040,"유통업계 끝 모를 불황, 대형마트-역성장·백화점-제자리걸음",3.0
2900,2015-12-07,202000,-0.03117505995203837,-1.0,8134,면세점 유치 공신들 '승진 풍년',4.0
2901,2015-12-07,202000,-0.03117505995203837,-1.0,8140,"가정간편식 춘추전국시대…유통家, 시장 공략 박차",4.0
2902,2015-12-07,202000,-0.03117505995203837,-1.0,8141,"이마트몰, 크리스마스 기프트 행사 진행…최대 60% 할인",4.0
2903,2015-12-07,202000,-0.03117505995203837,-1.0,8139,"식품업계, 100% 리얼 '프리미엄 제품'으로 소비자 공략",4.0
2904,2015-12-07,202000,-0.03117505995203837,-1.0,11795,겨울은 분양 비수기?…다음주 전국 25곳· 9300가구 청약,6.0
2905,2015-12-08,199500,-0.012376237623762377,-1.0,10125,'포이즌 필' 도입 주장하는 이유…해외 사례는?,5.0
2906,2015-12-08,199500,-0.012376237623762377,-1.0,8132,올해 트위터 달군 키워드는 '메르스',4.0
2907,2015-12-08,199500,-0.012376237623762377,-1.0,8129,"[포토]이마트, 한겨울에 핀 꽃 '콜리플라워' 드셔보세요",4.0
2908,2015-12-08,199500,-0.012376237623762377,-1.0,11794,도심형 테라스하우스 '수지 성복 아이비힐' 분양,6.0
2909,2015-12-08,199500,-0.012376237623762377,-1.0,3038,"이마트 데이즈, '내복 1+1 매칭 그랜트 캠페인'…8만여벌 기부 예정",3.0
2910,2015-12-08,199500,-0.012376237623762377,-1.0,3037,"롯데하이마트, 노·사 합동 취약 계층 연탄 전달",3.0
2911,2015-12-08,199500,-0.012376237623762377,-1.0,3036,[포토]롯데하이마트 임직원·노동조합 연탄 배달 봉사,3.0
2912,2015-12-09,196500,-0.015037593984962405,-1.0,8125,"대형마트 업계, 차별화된 배송경쟁",4.0
2913,2015-12-09,196500,-0.015037593984962405,-1.0,12966,"광주공항, 고려인마을 주민과 사랑의 김장 나누기 행사",8.0
2914,2015-12-09,196500,-0.015037593984962405,-1.0,8126,"이마트, 제주산 햇 월동채소 판매 시작",4.0
2915,2015-12-09,196500,-0.015037593984962405,-1.0,3033,"신세계그룹, 사회복지공동모금회에 10억 기탁",3.0
2916,2015-12-09,196500,-0.015037593984962405,-1.0,3034,"롯데百, 킨텍스서 올해 마지막 출장 세일…최대 80% 할인",3.0
2917,2015-12-09,196500,-0.015037593984962405,-1.0,8124,"말많은 세일, 또 세일…그래도 통했다 'K-세일데이' 전업종 매출↑",4.0
2918,2015-12-10,195000,-0.007633587786259542,-1.0,3030,"이마트 에브리데이, 인기 상품 200개 최대 반값 할인",3.0
2919,2015-12-10,195000,-0.007633587786259542,-1.0,8122,"11일 단 하루, 온라인몰 8개사 '블랙쇼핑데이' 공동 진행",4.0
2920,2015-12-10,195000,-0.007633587786259542,-1.0,8121,"[포토]이마트, 겨울철 필수 아이템 아이젠 부츠 할인 판매",4.0
2921,2015-12-10,195000,-0.007633587786259542,-1.0,11793,'광주 계림 2차 두산위브' 427가구 일반분양,6.0
2922,2015-12-11,195000,0.0,-1.0,8120,"롯데하이마트, ‘K-세일’ 마지막 주말 특가전 진행",4.0
2923,2015-12-11,195000,0.0,-1.0,8119,"이명희 신세계 회장, 차명주식 추징금 700억 부과",4.0
2924,2015-12-11,195000,0.0,-1.0,12965,"SH공사-이마트 수서점, 취약계층에 김장·겨울용품 지원",8.0
2925,2015-12-11,195000,0.0,-1.0,11791,천안 지역주택조합 급증에 일반 분양 눈길···실수요자 관심 높아,6.0
2926,2015-12-14,194000,-0.005128205128205128,-1.0,3023,'메르스ㆍ면세점ㆍ롯데家 분쟁' 핫 이슈…2015 유통街 10대 뉴스,3.0
2927,2015-12-14,194000,-0.005128205128205128,-1.0,12964,"광주 동구, 15~17일 나트륨 줄이기 캠페인",8.0
2928,2015-12-14,194000,-0.005128205128205128,-1.0,8118,[소비 양극화]장바구니 품목? 싸거나 아예 비싸거나,4.0
2929,2015-12-14,194000,-0.005128205128205128,-1.0,3024,"겨울 패션 매출 24% 줄고, 반려동물 방한 의류 75% 급증",3.0
2930,2015-12-14,194000,-0.005128205128205128,-1.0,10124,"소상공인 ""CJ·롯데 상생노력 부족""",5.0
2931,2015-12-15,191500,-0.01288659793814433,-1.0,3019,"현대건설, 전 가구 84㎡ 이하 '힐스테이트 운정' 분양",3.0
2932,2015-12-15,191500,-0.01288659793814433,-1.0,3020,"국내 최대 규모 'K-세일데이', 참여 기업 매출 8.4%↑",3.0
2933,2015-12-15,191500,-0.01288659793814433,-1.0,3021,"해즈브로코리아, '스타워즈' 컬렉터용 프리미엄 완구 출시",3.0
2934,2015-12-15,191500,-0.01288659793814433,-1.0,8114,"[르포]과천청사 인근, 이마트덕에 활기",4.0
2935,2015-12-15,191500,-0.01288659793814433,-1.0,8113,"유통업계, '2015 베스트 셀러' 할인 행사 봇물",4.0
2936,2015-12-15,191500,-0.01288659793814433,-1.0,8112,따뜻한 겨울에 한파특수 실종…곳곳서 비상,4.0
2937,2015-12-15,191500,-0.01288659793814433,-1.0,8110,"'메이플', '던파', '마비노기' 일러스트 패키지 이마트에서 판매",4.0
2938,2015-12-16,195000,0.018276762402088774,1.0,8109,간편가정식 찾는 엄지족 급증…대형마트 '호호',4.0
2939,2015-12-16,195000,0.018276762402088774,1.0,3016,롯데월드몰에 국내 최대규모 구세군 자선냄비 설치,3.0
2940,2015-12-16,195000,0.018276762402088774,1.0,3015,"'피코크 대항마 나온다' 롯데마트, 가정간편식 브랜드 '요리하다' 론칭",3.0
2941,2015-12-16,195000,0.018276762402088774,1.0,3017,"롯데하이마트, 보건복지부 장관 표창",3.0
2942,2015-12-16,195000,0.018276762402088774,1.0,3014,"[포토]이마트, 크리스마스 완구대전",3.0
2943,2015-12-16,195000,0.018276762402088774,1.0,3013,"농협 말고기, 이마트에서 본격 판매",3.0
2944,2015-12-16,195000,0.018276762402088774,1.0,2997,"[포토]롯데하이마트, 보건복지부 장관 표창",3.0
2945,2015-12-16,195000,0.018276762402088774,1.0,12962,“좋은 이웃이 최고의 복지”,8.0
2946,2015-12-16,195000,0.018276762402088774,1.0,12963,"높이 6m, 가로 5m 국내 최대 규모 자선냄비 등장…'건물 2층 높이'",8.0
2947,2015-12-16,195000,0.018276762402088774,1.0,8105,"알뜰폰, 이동전화시장 점유율 10% 돌파",4.0
2948,2015-12-17,194500,-0.002564102564102564,-1.0,8097,"롯데하이마트, 300억원 물량 모바일대전 진행",4.0
2949,2015-12-17,194500,-0.002564102564102564,-1.0,3003,"[포토]이마트, 물 만난 국산 대게 저렴하게 즐기세요",3.0
2950,2015-12-17,194500,-0.002564102564102564,-1.0,3004,"안충영 동반위원장 ""저성장·양극화 해법은 동반성장""",3.0
2951,2015-12-17,194500,-0.002564102564102564,-1.0,8098,SSG페이로 결제하고 이마트 할인 받자…80% 파격 할인,4.0
2952,2015-12-17,194500,-0.002564102564102564,-1.0,8099,올해 비싸진 수입갑각류 대신 '국산대게' 뜬다,4.0
2953,2015-12-17,194500,-0.002564102564102564,-1.0,8094,"올림푸스, ""롯데하이마트서 PEN E-PL6 46% 할인""",4.0
2954,2015-12-17,194500,-0.002564102564102564,-1.0,8096,"다향오리, 신제품 ‘오리스테이크 숯불갈비맛’ 출시",4.0
2955,2015-12-17,194500,-0.002564102564102564,-1.0,2994,"[PB, 불황이 만든 스타]열풍은 계속될까…기업·소비자 모두 윈윈(종합)",3.0
2956,2015-12-17,194500,-0.002564102564102564,-1.0,2995,"[PB, 불황이 키운 스타]대형마트·편의점서 패션·호텔까지 '전방위'",3.0
2957,2015-12-17,194500,-0.002564102564102564,-1.0,2996,"[PB, 불황이 키운 스타]싸구려라고? 고품질·합리적 가격으로 승부수",3.0
2958,2015-12-17,194500,-0.002564102564102564,-1.0,11789,[2015히트상품]대구 금호강 조망권…삼정 '죽곡 삼정그린코아',6.0
2959,2015-12-18,195000,0.002570694087403599,1.0,2987,올해 라면시장 판도 바꾼 '짜장·짬뽕'…일반 라면 점유율 70%대 무너져,3.0
2960,2015-12-18,195000,0.002570694087403599,1.0,10123,"이마트, 지난달 매출액 8657억원…전년비 0.8% 감소",5.0
2961,2015-12-21,196500,0.007692307692307693,1.0,8086,"롯데, 이웃사랑 성금 70억원 기탁",4.0
2962,2015-12-21,196500,0.007692307692307693,1.0,8087,"레노버, 투인원 노트북 '아이디어패드 믹스700' 출시",4.0
2963,2015-12-21,196500,0.007692307692307693,1.0,8088,[최저가의 그림자]끝모를 출혈경쟁…규제 및 대책마련 시급,4.0
2964,2015-12-21,196500,0.007692307692307693,1.0,11787,SK건설 '휘경 SK뷰' 견본주택 개관 3일만에 방문객 '2만명' 돌파,6.0
2965,2015-12-21,196500,0.007692307692307693,1.0,12961,"진도군, ‘암·피부 노화 예방효과’ 베타후레시 쌈배추 본격 출하",8.0
2966,2015-12-21,196500,0.007692307692307693,1.0,10121,"“이마트, 할인점수 정체 이어지나 트레이더스 효율 개선 지속될 것”",5.0
2967,2015-12-21,196500,0.007692307692307693,1.0,10122,"장 종료 후 ""이 공시 눈에 띄네""(코스피-18일)",5.0
2968,2015-12-21,196500,0.007692307692307693,1.0,8085,"""'소녀카메라' 하이마트에"" 한국후지필름, 인스탁스 미니8 입점",4.0
2969,2015-12-21,196500,0.007692307692307693,1.0,2999,"[르포]'휘경SK뷰' 견본주택, 인근 주민들로 '북새통'…""신규물량 '가뭄의 단비'""",3.0
2970,2015-12-21,196500,0.007692307692307693,1.0,2985,"이마트, 연말 홈파티 필수 품목 할인 행사…최대 50% 할인",3.0
2971,2015-12-21,196500,0.007692307692307693,1.0,8089,"핀테크와 게임의 만남…""시너지 낸다""",4.0
2972,2015-12-21,196500,0.007692307692307693,1.0,8091,"주말 쇼핑 정보, 크리스마스 맞아 홈파티 용품·장난감 등 할인 풍성",4.0
2973,2015-12-22,196000,-0.002544529262086514,-1.0,8081,"[포토]이마트 ""카리브해에서 온 쿠바 랍스터 맛보세요""",4.0
2974,2015-12-22,196000,-0.002544529262086514,-1.0,10120,"IBK투자證, 이마트 목표주가 27만5000원으로 하향",5.0
2975,2015-12-22,196000,-0.002544529262086514,-1.0,8083,'홈파티족' 증가에 레시피 마케팅 활발,4.0
2976,2015-12-22,196000,-0.002544529262086514,-1.0,8084,"현대차·LG전자 등 대기업 40곳, 내달부터 동계인턴 선발",4.0
2977,2015-12-22,196000,-0.002544529262086514,-1.0,8082,[외관 완성한 롯데월드타워]대한민국 필수 관광코스이자 랜드마크로,4.0
2978,2015-12-22,196000,-0.002544529262086514,-1.0,12960,"""당신의 기부 손길 덕분에 올 겨울 따뜻합니다""",8.0
2979,2015-12-22,196000,-0.002544529262086514,-1.0,8080,"롯데하이마트, 여성가족부 가족친화기업 인증 획득",4.0
2980,2015-12-23,199500,0.017857142857142856,1.0,8078,"이마트, 1만원대 노브랜드 여행가방 선봬",4.0
2981,2015-12-23,199500,0.017857142857142856,1.0,8079,'백양·공작을 아십니까'…80년대로 돌아간 유통기업들,4.0
2982,2015-12-23,199500,0.017857142857142856,1.0,11786,"서울숲벨라듀2, 더 뜨기 전에 잡자! '지역주택조합아파트' 인기 상승으로 물량 잡기 비상",6.0
2983,2015-12-23,199500,0.017857142857142856,1.0,8077,"맥널티, 커피 업계 최초 코스닥 상장…신제품 ‘아이브루’ 런칭",4.0
2984,2015-12-24,198500,-0.005012531328320802,-1.0,8076,[高價의 역설]'신의 눈물' 없어서 못판다,4.0
2985,2015-12-28,196000,-0.012594458438287154,-1.0,8071,"롯데그룹 인사, 안정 속 변화 모색… 이홍균 롯데면세 대표 '사임'",4.0
2986,2015-12-28,196000,-0.012594458438287154,-1.0,8072,정용진 신세계 부회장이 극찬한 와인 ‘카멜로드 피노 누아’ 인기,4.0
2987,2015-12-28,196000,-0.012594458438287154,-1.0,8073,이마트 '포스트차이나' 베트남서 첫 점포 열어,4.0
2988,2015-12-28,196000,-0.012594458438287154,-1.0,8074,"이마트 ""5명 중 1명은 명절선물세트 미리사 """,4.0
2989,2015-12-28,196000,-0.012594458438287154,-1.0,8075,"유통가 올해 키워드는 ""H·A·R·D""라는데…",4.0
2990,2015-12-28,196000,-0.012594458438287154,-1.0,11784,'충주 센트럴 푸르지오' 견본주택 2만3000명 방문,6.0
2991,2015-12-28,196000,-0.012594458438287154,-1.0,11785,'남양산역 금호어울림' 전 가구 순위 내 마감,6.0
2992,2015-12-29,192500,-0.017857142857142856,-1.0,8068,'빙하기' 온 패션산업의 변화 '실속·경험지향 소비·캐릭터',4.0
2993,2015-12-29,192500,-0.017857142857142856,-1.0,12957,"부안 뽕잎 바지락죽, 전국 이마트 본격 판매 개시",8.0
2994,2015-12-29,192500,-0.017857142857142856,-1.0,82,농업-기업 상생협력 사업모델 37건 발굴,2.0
2995,2015-12-29,192500,-0.017857142857142856,-1.0,10119,"오뚜기, 짬뽕라면 열풍에 '방끗'",5.0
2996,2015-12-29,192500,-0.017857142857142856,-1.0,8067,"신동빈式 '준법인사' 마무리…롯데, 안정 속 변화 모색",4.0
2997,2015-12-29,192500,-0.017857142857142856,-1.0,8069,"프리미엄 커피 경쟁, 고급화된 소비자들 입맛 잡기 안간힘",4.0
2998,2015-12-30,189000,-0.01818181818181818,-1.0,8064,"롯데제과, '응답하라1988' 인기에 간접광고 제품 매출 상승",4.0
2999,2015-12-30,189000,-0.01818181818181818,-1.0,8065,'외연확장'VS'고급화' 롯데마트·이마트 간편식 대결,4.0
3000,2015-12-30,189000,-0.01818181818181818,-1.0,8066,마트 가전매장 캐릭터가 게임히어로로,4.0
3001,2016-01-04,188500,-0.0026455026455026454,-1.0,8058,"[2016, 유통가 핫 키워드]女風의 시대…재계의 딸들이 뛴다",4.0
3002,2016-01-04,188500,-0.0026455026455026454,-1.0,8059,"[2016, 유통가 핫 키워드]불황을 넘어…""변화·혁신이 핵심""",4.0
3003,2016-01-04,188500,-0.0026455026455026454,-1.0,8056,"SSG페이, 위드미에서 삼각김밥·햄버거 등 20% 할인",4.0
3004,2016-01-04,188500,-0.0026455026455026454,-1.0,8057,"[2016, 유통가 핫 키워드]백화점·대형마트, 역성장 돌파구…신규 출점 '러시'",4.0
3005,2016-01-04,188500,-0.0026455026455026454,-1.0,8060,"이마트, 국산 민물장어 연중 최저가 판매",4.0
3006,2016-01-04,188500,-0.0026455026455026454,-1.0,8061,"G마켓·옥션, 독일 프리미엄 기저귀 '킨도' 론칭",4.0
3007,2016-01-04,188500,-0.0026455026455026454,-1.0,12955,온라인쇼핑몰 소셜커머스 약진 힘입어 폭풍성장…대형마트 넘어서,8.0
3008,2016-01-04,188500,-0.0026455026455026454,-1.0,8062,"삼성전자, 개별소비세 폐지 맞아 TV 세일행사",4.0
3009,2016-01-04,188500,-0.0026455026455026454,-1.0,12956,양력설 떡국 먹는 사람들 늘었다…이유는?,8.0
3010,2016-01-04,188500,-0.0026455026455026454,-1.0,8063,"""밥심 무섭네""…프리미엄 밥솥시장, 20% '쑥쑥'",4.0
3011,2016-01-04,188500,-0.0026455026455026454,-1.0,11783,"'하남 리젠하임', 미사강변, 풍산지구 등 신주거벨트 '중심축 부상'",6.0
3012,2016-01-05,188000,-0.002652519893899204,-1.0,8055,"신세계, SSG닷컴 마케팅 강화…""한번에 쓱""",4.0
3013,2016-01-05,188000,-0.002652519893899204,-1.0,8054,"이마트, 뉴질랜드산 상품 할인전…최대 30% 할인",4.0
3014,2016-01-06,191500,0.018617021276595744,1.0,8052,"이마트, 가격폭락에 울상짓는 제주 감귤 농가 지원 나선다",4.0
3015,2016-01-06,191500,0.018617021276595744,1.0,8035,[北 수소탄실험]시민들 차분…마트 생필품 사재기 없어(종합),4.0
3016,2016-01-06,191500,0.018617021276595744,1.0,11782,"3대악재, 갈 곳 잃은 투자자 수익형부동산이 대안",6.0
3017,2016-01-06,191500,0.018617021276595744,1.0,8053,"백화점·대형마트·편의점 기상도…""올해도 힘들다""",4.0
3018,2016-01-06,191500,0.018617021276595744,1.0,8036,[北 수소탄실험]시민들 차분…마트 생필품 사재기 없어,4.0
3019,2016-01-07,185000,-0.033942558746736295,-1.0,8048,[엄지전쟁]유통 빅3 페이 시장에 사활걸다,4.0
3020,2016-01-07,185000,-0.033942558746736295,-1.0,11781,고양시 일산동구  '일산 센트럴아이파크' 대출금리 상승 전실계약자 몰리며 성황,6.0
3021,2016-01-07,185000,-0.033942558746736295,-1.0,12954,"광주신세계, 설 명절 체재 돌입",8.0
3022,2016-01-07,185000,-0.033942558746736295,-1.0,8043,커지는 사후면세점 시장의 명과 암(종합),4.0
3023,2016-01-07,185000,-0.033942558746736295,-1.0,8042,'제2의 이명희?' 정유경의 '그림자 경영',4.0
3024,2016-01-07,185000,-0.033942558746736295,-1.0,8026,[포토]뉴질랜드 먹거리 싸게 사세요,4.0
3025,2016-01-07,185000,-0.033942558746736295,-1.0,8029,"[CES 2016] 삼성전자, 생활가전 단독 전시장 마련",4.0
3026,2016-01-07,185000,-0.033942558746736295,-1.0,8030,"리퍼·전시 제품, 실속형 소비자에 '인기'",4.0
3027,2016-01-07,185000,-0.033942558746736295,-1.0,8031,"이마트 에브리데이, 재생용지 전단 제작…年 소나무 6천그루 보호",4.0
3028,2016-01-07,185000,-0.033942558746736295,-1.0,8032,"[엄지전쟁] 업계 지각변동…""휴대폰으로 뛰어든다""(종합)",4.0
3029,2016-01-07,185000,-0.033942558746736295,-1.0,8034,"[엄지전쟁]마트·편의점·슈퍼까지 변신 ""모바일 큰손 잡아라""",4.0
3030,2016-01-08,189000,0.021621621621621623,1.0,11780,"하남 리젠하임, 가격경쟁력 품고 지역주택조합 흥행 잇는다",6.0
3031,2016-01-08,189000,0.021621621621621623,1.0,11779,오산시 현대지역주택조합 15일 주택홍보관 오픈,6.0
3032,2016-01-11,190000,0.005291005291005291,1.0,8023,"""설 장바구니 물가 잡아라"" 대형마트 3사, 가격잡기 나섰다(종합)",4.0
3033,2016-01-11,190000,0.005291005291005291,1.0,10118,"미래에셋증권, 거제지점 자산관리 세미나 개최",5.0
3034,2016-01-11,190000,0.005291005291005291,1.0,8024,"설선물 가격비상…이마트 ""물가를 잡아라""",4.0
3035,2016-01-11,190000,0.005291005291005291,1.0,2977,"SC은행, 신세계백화점에도 뱅크샵 오픈",3.0
3036,2016-01-11,190000,0.005291005291005291,1.0,11778,"쾌속교통망, 생활문화, 교육인프라 갖춘 대구 안심역 해모로",6.0
3037,2016-01-11,190000,0.005291005291005291,1.0,12953,"대법 ""이마트 피자 '1% 판매수수료율' 배임 아니다""",8.0
3038,2016-01-11,190000,0.005291005291005291,1.0,8025,설 선물세트구입 모바일 이용 급증,4.0
3039,2016-01-12,189500,-0.002631578947368421,-1.0,2973,"""영어 좀 하죠?""…'쓱' 이색 광고로 매출 20% 상승",3.0
3040,2016-01-12,189500,-0.002631578947368421,-1.0,2974,'겨울인데 제습기?' …판매량 전년동기比 50% ↑,3.0
3041,2016-01-12,189500,-0.002631578947368421,-1.0,2975,"이마트, 엄마 눈높이 맞춘 '피코크 엄마기준 볶음라면' 출시",3.0
